101
81
T [GeV]		muB [GeV]		G [1]
0.197000		0.410000		0.462775
0.198000		0.410000		0.458917
0.199000		0.410000		0.455120
0.200000		0.410000		0.451383
0.100000		0.420000		1.657296
0.101000		0.420000		1.628392
0.102000		0.420000		1.600022
0.103000		0.420000		1.572185
0.104000		0.420000		1.544878
0.105000		0.420000		1.518098
0.106000		0.420000		1.491842
0.107000		0.420000		1.466106
0.108000		0.420000		1.440885
0.109000		0.420000		1.416174
0.110000		0.420000		1.391969
0.111000		0.420000		1.368264
0.112000		0.420000		1.345053
0.113000		0.420000		1.322330
0.114000		0.420000		1.300089
0.115000		0.420000		1.278323
0.116000		0.420000		1.257026
0.117000		0.420000		1.236190
0.118000		0.420000		1.215808
0.119000		0.420000		1.195874
0.120000		0.420000		1.176379
0.121000		0.420000		1.157317
0.122000		0.420000		1.138680
0.123000		0.420000		1.120460
0.124000		0.420000		1.102650
0.125000		0.420000		1.085241
0.126000		0.420000		1.068227
0.127000		0.420000		1.051599
0.128000		0.420000		1.035350
0.129000		0.420000		1.019472
0.130000		0.420000		1.003957
0.131000		0.420000		0.988798
0.132000		0.420000		0.973987
0.133000		0.420000		0.959516
0.134000		0.420000		0.945378
0.135000		0.420000		0.931566
0.136000		0.420000		0.918072
0.137000		0.420000		0.904888
0.138000		0.420000		0.892008
0.139000		0.420000		0.879425
0.140000		0.420000		0.867131
0.141000		0.420000		0.855119
0.142000		0.420000		0.843383
0.143000		0.420000		0.831916
0.144000		0.420000		0.820711
0.145000		0.420000		0.809762
0.146000		0.420000		0.799062
0.147000		0.420000		0.788606
0.148000		0.420000		0.778386
0.149000		0.420000		0.768397
0.150000		0.420000		0.758633
0.151000		0.420000		0.749087
0.152000		0.420000		0.739756
0.153000		0.420000		0.730632
0.154000		0.420000		0.721710
0.155000		0.420000		0.712985
0.156000		0.420000		0.704452
0.157000		0.420000		0.696106
0.158000		0.420000		0.687941
0.159000		0.420000		0.679953
0.160000		0.420000		0.672137
0.161000		0.420000		0.664488
0.162000		0.420000		0.657002
0.163000		0.420000		0.649675
0.164000		0.420000		0.642501
0.165000		0.420000		0.635478
0.166000		0.420000		0.628600
0.167000		0.420000		0.621864
0.168000		0.420000		0.615267
0.169000		0.420000		0.608803
0.170000		0.420000		0.602470
0.171000		0.420000		0.596264
0.172000		0.420000		0.590181
0.173000		0.420000		0.584219
0.174000		0.420000		0.578373
0.175000		0.420000		0.572641
0.176000		0.420000		0.567020
0.177000		0.420000		0.561506
0.178000		0.420000		0.556097
0.179000		0.420000		0.550790
0.180000		0.420000		0.545581
0.181000		0.420000		0.540469
0.182000		0.420000		0.535451
0.183000		0.420000		0.530524
0.184000		0.420000		0.525685
0.185000		0.420000		0.520933
0.186000		0.420000		0.516266
0.187000		0.420000		0.511680
0.188000		0.420000		0.507173
0.189000		0.420000		0.502744
0.190000		0.420000		0.498391
0.191000		0.420000		0.494112
0.192000		0.420000		0.489904
0.193000		0.420000		0.485765
0.194000		0.420000		0.481695
0.195000		0.420000		0.477691
0.196000		0.420000		0.473751
0.197000		0.420000		0.469875
0.198000		0.420000		0.466059
0.199000		0.420000		0.462304
0.200000		0.420000		0.458606
0.100000		0.430000		1.655195
0.101000		0.430000		1.626296
0.102000		0.430000		1.597939
0.103000		0.430000		1.570121
0.104000		0.430000		1.542840
0.105000		0.430000		1.516092
0.106000		0.430000		1.489873
0.107000		0.430000		1.464180
0.108000		0.430000		1.439008
0.109000		0.430000		1.414352
0.110000		0.430000		1.390207
0.111000		0.430000		1.366568
0.112000		0.430000		1.343427
0.113000		0.430000		1.320779
0.114000		0.430000		1.298618
0.115000		0.430000		1.276936
0.116000		0.430000		1.255727
0.117000		0.430000		1.234984
0.118000		0.430000		1.214698
0.119000		0.430000		1.194864
0.120000		0.430000		1.175473
0.121000		0.430000		1.156517
0.122000		0.430000		1.137990
0.123000		0.430000		1.119882
0.124000		0.430000		1.102186
0.125000		0.430000		1.084895
0.126000		0.430000		1.068000
0.127000		0.430000		1.051494
0.128000		0.430000		1.035368
0.129000		0.430000		1.019615
0.130000		0.430000		1.004227
0.131000		0.430000		0.989195
0.132000		0.430000		0.974512
0.133000		0.430000		0.960171
0.134000		0.430000		0.946164
0.135000		0.430000		0.932483
0.136000		0.430000		0.919120
0.137000		0.430000		0.906068
0.138000		0.430000		0.893320
0.139000		0.430000		0.880869
0.140000		0.430000		0.868707
0.141000		0.430000		0.856827
0.142000		0.430000		0.845223
0.143000		0.430000		0.833886
0.144000		0.430000		0.822812
0.145000		0.430000		0.811993
0.146000		0.430000		0.801422
0.147000		0.430000		0.791094
0.148000		0.430000		0.781002
0.149000		0.430000		0.771139
0.150000		0.430000		0.761501
0.151000		0.430000		0.752080
0.152000		0.430000		0.742871
0.153000		0.430000		0.733869
0.154000		0.430000		0.725068
0.155000		0.430000		0.716462
0.156000		0.430000		0.708047
0.157000		0.430000		0.699817
0.158000		0.430000		0.691767
0.159000		0.430000		0.683892
0.160000		0.430000		0.676188
0.161000		0.430000		0.668649
0.162000		0.430000		0.661272
0.163000		0.430000		0.654051
0.164000		0.430000		0.646983
0.165000		0.430000		0.640062
0.166000		0.430000		0.633286
0.167000		0.430000		0.626651
0.168000		0.430000		0.620151
0.169000		0.430000		0.613784
0.170000		0.430000		0.607545
0.171000		0.430000		0.601432
0.172000		0.430000		0.595440
0.173000		0.430000		0.589567
0.174000		0.430000		0.583808
0.175000		0.430000		0.578162
0.176000		0.430000		0.572624
0.177000		0.430000		0.567192
0.178000		0.430000		0.561863
0.179000		0.430000		0.556634
0.180000		0.430000		0.551502
0.181000		0.430000		0.546464
0.182000		0.430000		0.541519
0.183000		0.430000		0.536663
0.184000		0.430000		0.531893
0.185000		0.430000		0.527209
0.186000		0.430000		0.522607
0.187000		0.430000		0.518085
0.188000		0.430000		0.513641
0.189000		0.430000		0.509272
0.190000		0.430000		0.504978
0.191000		0.430000		0.500755
0.192000		0.430000		0.496603
0.193000		0.430000		0.492518
0.194000		0.430000		0.488500
0.195000		0.430000		0.484547
0.196000		0.430000		0.480656
0.197000		0.430000		0.476827
0.198000		0.430000		0.473057
0.199000		0.430000		0.469346
0.200000		0.430000		0.465691
0.100000		0.440000		1.652835
0.101000		0.440000		1.623942
0.102000		0.440000		1.595597
0.103000		0.440000		1.567797
0.104000		0.440000		1.540541
0.105000		0.440000		1.513824
0.106000		0.440000		1.487643
0.107000		0.440000		1.461993
0.108000		0.440000		1.436871
0.109000		0.440000		1.412271
0.110000		0.440000		1.388186
0.111000		0.440000		1.364612
0.112000		0.440000		1.341543
0.113000		0.440000		1.318971
0.114000		0.440000		1.296891
0.115000		0.440000		1.275294
0.116000		0.440000		1.254175
0.117000		0.440000		1.233525
0.118000		0.440000		1.213337
0.119000		0.440000		1.193604
0.120000		0.440000		1.174317
0.121000		0.440000		1.155469
0.122000		0.440000		1.137052
0.123000		0.440000		1.119058
0.124000		0.440000		1.101479
0.125000		0.440000		1.084306
0.126000		0.440000		1.067532
0.127000		0.440000		1.051148
0.128000		0.440000		1.035146
0.129000		0.440000		1.019519
0.130000		0.440000		1.004258
0.131000		0.440000		0.989355
0.132000		0.440000		0.974802
0.133000		0.440000		0.960591
0.134000		0.440000		0.946715
0.135000		0.440000		0.933165
0.136000		0.440000		0.919935
0.137000		0.440000		0.907016
0.138000		0.440000		0.894401
0.139000		0.440000		0.882082
0.140000		0.440000		0.870053
0.141000		0.440000		0.858305
0.142000		0.440000		0.846833
0.143000		0.440000		0.835629
0.144000		0.440000		0.824686
0.145000		0.440000		0.813997
0.146000		0.440000		0.803556
0.147000		0.440000		0.793357
0.148000		0.440000		0.783393
0.149000		0.440000		0.773658
0.150000		0.440000		0.764145
0.151000		0.440000		0.754849
0.152000		0.440000		0.745765
0.153000		0.440000		0.736885
0.154000		0.440000		0.728206
0.155000		0.440000		0.719720
0.156000		0.440000		0.711424
0.157000		0.440000		0.703311
0.158000		0.440000		0.695377
0.159000		0.440000		0.687616
0.160000		0.440000		0.680024
0.161000		0.440000		0.672597
0.162000		0.440000		0.665329
0.163000		0.440000		0.658216
0.164000		0.440000		0.651254
0.165000		0.440000		0.644439
0.166000		0.440000		0.637766
0.167000		0.440000		0.631231
0.168000		0.440000		0.624831
0.169000		0.440000		0.618562
0.170000		0.440000		0.612419
0.171000		0.440000		0.606400
0.172000		0.440000		0.600501
0.173000		0.440000		0.594718
0.174000		0.440000		0.589049
0.175000		0.440000		0.583490
0.176000		0.440000		0.578037
0.177000		0.440000		0.572689
0.178000		0.440000		0.567442
0.179000		0.440000		0.562292
0.180000		0.440000		0.557239
0.181000		0.440000		0.552278
0.182000		0.440000		0.547407
0.183000		0.440000		0.542624
0.184000		0.440000		0.537926
0.185000		0.440000		0.533312
0.186000		0.440000		0.528777
0.187000		0.440000		0.524322
0.188000		0.440000		0.519942
0.189000		0.440000		0.515637
0.190000		0.440000		0.511403
0.191000		0.440000		0.507240
0.192000		0.440000		0.503146
0.193000		0.440000		0.499117
0.194000		0.440000		0.495154
0.195000		0.440000		0.491253
0.196000		0.440000		0.487414
0.197000		0.440000		0.483635
0.198000		0.440000		0.479913
0.199000		0.440000		0.476249
0.200000		0.440000		0.472639
0.100000		0.450000		1.650215
0.101000		0.450000		1.621327
0.102000		0.450000		1.592993
0.103000		0.450000		1.565213
0.104000		0.450000		1.537981
0.105000		0.450000		1.511297
0.106000		0.450000		1.485154
0.107000		0.450000		1.459549
0.108000		0.450000		1.434478
0.109000		0.450000		1.409934
0.110000		0.450000		1.385912
0.111000		0.450000		1.362406
0.112000		0.450000		1.339409
0.113000		0.450000		1.316915
0.114000		0.450000		1.294917
0.115000		0.450000		1.273408
0.116000		0.450000		1.252380
0.117000		0.450000		1.231825
0.118000		0.450000		1.211737
0.119000		0.450000		1.192106
0.120000		0.450000		1.172926
0.121000		0.450000		1.154187
0.122000		0.450000		1.135882
0.123000		0.450000		1.118003
0.124000		0.450000		1.100541
0.125000		0.450000		1.083488
0.126000		0.450000		1.066836
0.127000		0.450000		1.050576
0.128000		0.450000		1.034700
0.129000		0.450000		1.019200
0.130000		0.450000		1.004067
0.131000		0.450000		0.989294
0.132000		0.450000		0.974871
0.133000		0.450000		0.960792
0.134000		0.450000		0.947048
0.135000		0.450000		0.933631
0.136000		0.450000		0.920534
0.137000		0.450000		0.907748
0.138000		0.450000		0.895267
0.139000		0.450000		0.883081
0.140000		0.450000		0.871185
0.141000		0.450000		0.859571
0.142000		0.450000		0.848232
0.143000		0.450000		0.837160
0.144000		0.450000		0.826349
0.145000		0.450000		0.815791
0.146000		0.450000		0.805481
0.147000		0.450000		0.795411
0.148000		0.450000		0.785576
0.149000		0.450000		0.775968
0.150000		0.450000		0.766582
0.151000		0.450000		0.757412
0.152000		0.450000		0.748452
0.153000		0.450000		0.739696
0.154000		0.450000		0.731138
0.155000		0.450000		0.722774
0.156000		0.450000		0.714596
0.157000		0.450000		0.706601
0.158000		0.450000		0.698784
0.159000		0.450000		0.691138
0.160000		0.450000		0.683660
0.161000		0.450000		0.676345
0.162000		0.450000		0.669187
0.163000		0.450000		0.662184
0.164000		0.450000		0.655329
0.165000		0.450000		0.648619
0.166000		0.450000		0.642050
0.167000		0.450000		0.635617
0.168000		0.450000		0.629318
0.169000		0.450000		0.623147
0.170000		0.450000		0.617102
0.171000		0.450000		0.611178
0.172000		0.450000		0.605373
0.173000		0.450000		0.599683
0.174000		0.450000		0.594104
0.175000		0.450000		0.588633
0.176000		0.450000		0.583268
0.177000		0.450000		0.578004
0.178000		0.450000		0.572840
0.179000		0.450000		0.567773
0.180000		0.450000		0.562799
0.181000		0.450000		0.557917
0.182000		0.450000		0.553123
0.183000		0.450000		0.548415
0.184000		0.450000		0.543790
0.185000		0.450000		0.539247
0.186000		0.450000		0.534782
0.187000		0.450000		0.530395
0.188000		0.450000		0.526082
0.189000		0.450000		0.521841
0.190000		0.450000		0.517671
0.191000		0.450000		0.513569
0.192000		0.450000		0.509535
0.193000		0.450000		0.505565
0.194000		0.450000		0.501658
0.195000		0.450000		0.497813
0.196000		0.450000		0.494027
0.197000		0.450000		0.490300
0.198000		0.450000		0.486629
0.199000		0.450000		0.483014
0.200000		0.450000		0.479452
0.100000		0.460000		1.647333
0.101000		0.460000		1.618450
0.102000		0.460000		1.590129
0.103000		0.460000		1.562368
0.104000		0.460000		1.535163
0.105000		0.460000		1.508512
0.106000		0.460000		1.482410
0.107000		0.460000		1.456852
0.108000		0.460000		1.431833
0.109000		0.460000		1.407348
0.110000		0.460000		1.383391
0.111000		0.460000		1.359954
0.112000		0.460000		1.337033
0.113000		0.460000		1.314619
0.114000		0.460000		1.292706
0.115000		0.460000		1.271286
0.116000		0.460000		1.250352
0.117000		0.460000		1.229895
0.118000		0.460000		1.209908
0.119000		0.460000		1.190383
0.120000		0.460000		1.171311
0.121000		0.460000		1.152684
0.122000		0.460000		1.134493
0.123000		0.460000		1.116731
0.124000		0.460000		1.099389
0.125000		0.460000		1.082457
0.126000		0.460000		1.065929
0.127000		0.460000		1.049794
0.128000		0.460000		1.034045
0.129000		0.460000		1.018674
0.130000		0.460000		1.003671
0.131000		0.460000		0.989028
0.132000		0.460000		0.974738
0.133000		0.460000		0.960791
0.134000		0.460000		0.947180
0.135000		0.460000		0.933897
0.136000		0.460000		0.920934
0.137000		0.460000		0.908282
0.138000		0.460000		0.895935
0.139000		0.460000		0.883884
0.140000		0.460000		0.872122
0.141000		0.460000		0.860641
0.142000		0.460000		0.849435
0.143000		0.460000		0.838496
0.144000		0.460000		0.827817
0.145000		0.460000		0.817391
0.146000		0.460000		0.807211
0.147000		0.460000		0.797272
0.148000		0.460000		0.787565
0.149000		0.460000		0.778086
0.150000		0.460000		0.768827
0.151000		0.460000		0.759783
0.152000		0.460000		0.750948
0.153000		0.460000		0.742315
0.154000		0.460000		0.733880
0.155000		0.460000		0.725636
0.156000		0.460000		0.717579
0.157000		0.460000		0.709702
0.158000		0.460000		0.702001
0.159000		0.460000		0.694472
0.160000		0.460000		0.687107
0.161000		0.460000		0.679905
0.162000		0.460000		0.672858
0.163000		0.460000		0.665964
0.164000		0.460000		0.659217
0.165000		0.460000		0.652613
0.166000		0.460000		0.646149
0.167000		0.460000		0.639819
0.168000		0.460000		0.633621
0.169000		0.460000		0.627550
0.170000		0.460000		0.621603
0.171000		0.460000		0.615776
0.172000		0.460000		0.610065
0.173000		0.460000		0.604468
0.174000		0.460000		0.598980
0.175000		0.460000		0.593600
0.176000		0.460000		0.588322
0.177000		0.460000		0.583145
0.178000		0.460000		0.578066
0.179000		0.460000		0.573082
0.180000		0.460000		0.568190
0.181000		0.460000		0.563387
0.182000		0.460000		0.558671
0.183000		0.460000		0.554039
0.184000		0.460000		0.549489
0.185000		0.460000		0.545019
0.186000		0.460000		0.540626
0.187000		0.460000		0.536308
0.188000		0.460000		0.532063
0.189000		0.460000		0.527889
0.190000		0.460000		0.523784
0.191000		0.460000		0.519746
0.192000		0.460000		0.515773
0.193000		0.460000		0.511864
0.194000		0.460000		0.508016
0.195000		0.460000		0.504228
0.196000		0.460000		0.500498
0.197000		0.460000		0.496825
0.198000		0.460000		0.493207
0.199000		0.460000		0.489642
0.200000		0.460000		0.486130
0.100000		0.470000		1.644186
0.101000		0.470000		1.615310
0.102000		0.470000		1.587004
0.103000		0.470000		1.559264
0.104000		0.470000		1.532089
0.105000		0.470000		1.505474
0.106000		0.470000		1.479415
0.107000		0.470000		1.453906
0.108000		0.470000		1.428943
0.109000		0.470000		1.404520
0.110000		0.470000		1.380630
0.111000		0.470000		1.357267
0.112000		0.470000		1.334424
0.113000		0.470000		1.312093
0.114000		0.470000		1.290268
0.115000		0.470000		1.268941
0.116000		0.470000		1.248103
0.117000		0.470000		1.227747
0.118000		0.470000		1.207864
0.119000		0.470000		1.188447
0.120000		0.470000		1.169486
0.121000		0.470000		1.150973
0.122000		0.470000		1.132899
0.123000		0.470000		1.115256
0.124000		0.470000		1.098035
0.125000		0.470000		1.081228
0.126000		0.470000		1.064825
0.127000		0.470000		1.048817
0.128000		0.470000		1.033197
0.129000		0.470000		1.017956
0.130000		0.470000		1.003084
0.131000		0.470000		0.988574
0.132000		0.470000		0.974416
0.133000		0.470000		0.960603
0.134000		0.470000		0.947127
0.135000		0.470000		0.933978
0.136000		0.470000		0.921149
0.137000		0.470000		0.908633
0.138000		0.470000		0.896420
0.139000		0.470000		0.884504
0.140000		0.470000		0.872876
0.141000		0.470000		0.861530
0.142000		0.470000		0.850457
0.143000		0.470000		0.839652
0.144000		0.470000		0.829105
0.145000		0.470000		0.818811
0.146000		0.470000		0.808763
0.147000		0.470000		0.798953
0.148000		0.470000		0.789376
0.149000		0.470000		0.780025
0.150000		0.470000		0.770893
0.151000		0.470000		0.761975
0.152000		0.470000		0.753265
0.153000		0.470000		0.744756
0.154000		0.470000		0.736443
0.155000		0.470000		0.728320
0.156000		0.470000		0.720383
0.157000		0.470000		0.712625
0.158000		0.470000		0.705041
0.159000		0.470000		0.697627
0.160000		0.470000		0.690377
0.161000		0.470000		0.683287
0.162000		0.470000		0.676351
0.163000		0.470000		0.669567
0.164000		0.470000		0.662928
0.165000		0.470000		0.656431
0.166000		0.470000		0.650072
0.167000		0.470000		0.643846
0.168000		0.470000		0.637749
0.169000		0.470000		0.631779
0.170000		0.470000		0.625930
0.171000		0.470000		0.620200
0.172000		0.470000		0.614585
0.173000		0.470000		0.609081
0.174000		0.470000		0.603686
0.175000		0.470000		0.598396
0.176000		0.470000		0.593207
0.177000		0.470000		0.588118
0.178000		0.470000		0.583124
0.179000		0.470000		0.578224
0.180000		0.470000		0.573414
0.181000		0.470000		0.568692
0.182000		0.470000		0.564055
0.183000		0.470000		0.559501
0.184000		0.470000		0.555027
0.185000		0.470000		0.550631
0.186000		0.470000		0.546311
0.187000		0.470000		0.542065
0.188000		0.470000		0.537890
0.189000		0.470000		0.533784
0.190000		0.470000		0.529745
0.191000		0.470000		0.525772
0.192000		0.470000		0.521863
0.193000		0.470000		0.518015
0.194000		0.470000		0.514228
0.195000		0.470000		0.510498
0.196000		0.470000		0.506826
0.197000		0.470000		0.503209
0.198000		0.470000		0.499645
0.199000		0.470000		0.496134
0.200000		0.470000		0.492673
0.100000		0.480000		1.640776
0.101000		0.480000		1.611909
0.102000		0.480000		1.583619
0.103000		0.480000		1.555905
0.104000		0.480000		1.528762
0.105000		0.480000		1.502186
0.106000		0.480000		1.476173
0.107000		0.480000		1.450718
0.108000		0.480000		1.425814
0.109000		0.480000		1.401457
0.110000		0.480000		1.377638
0.111000		0.480000		1.354352
0.112000		0.480000		1.331591
0.113000		0.480000		1.309347
0.114000		0.480000		1.287614
0.115000		0.480000		1.266383
0.116000		0.480000		1.245645
0.117000		0.480000		1.225393
0.118000		0.480000		1.205618
0.119000		0.480000		1.186311
0.120000		0.480000		1.167464
0.121000		0.480000		1.149068
0.122000		0.480000		1.131114
0.123000		0.480000		1.113593
0.124000		0.480000		1.096496
0.125000		0.480000		1.079814
0.126000		0.480000		1.063539
0.127000		0.480000		1.047661
0.128000		0.480000		1.032171
0.129000		0.480000		1.017061
0.130000		0.480000		1.002322
0.131000		0.480000		0.987946
0.132000		0.480000		0.973922
0.133000		0.480000		0.960244
0.134000		0.480000		0.946903
0.135000		0.480000		0.933890
0.136000		0.480000		0.921197
0.137000		0.480000		0.908815
0.138000		0.480000		0.896738
0.139000		0.480000		0.884957
0.140000		0.480000		0.873465
0.141000		0.480000		0.862253
0.142000		0.480000		0.851314
0.143000		0.480000		0.840641
0.144000		0.480000		0.830227
0.145000		0.480000		0.820065
0.146000		0.480000		0.810148
0.147000		0.480000		0.800468
0.148000		0.480000		0.791020
0.149000		0.480000		0.781797
0.150000		0.480000		0.772793
0.151000		0.480000		0.764001
0.152000		0.480000		0.755415
0.153000		0.480000		0.747030
0.154000		0.480000		0.738839
0.155000		0.480000		0.730838
0.156000		0.480000		0.723020
0.157000		0.480000		0.715380
0.158000		0.480000		0.707913
0.159000		0.480000		0.700614
0.160000		0.480000		0.693479
0.161000		0.480000		0.686501
0.162000		0.480000		0.679677
0.163000		0.480000		0.673002
0.164000		0.480000		0.666471
0.165000		0.480000		0.660081
0.166000		0.480000		0.653827
0.167000		0.480000		0.647704
0.168000		0.480000		0.641710
0.169000		0.480000		0.635840
0.170000		0.480000		0.630090
0.171000		0.480000		0.624458
0.172000		0.480000		0.618938
0.173000		0.480000		0.613529
0.174000		0.480000		0.608226
0.175000		0.480000		0.603027
0.176000		0.480000		0.597928
0.177000		0.480000		0.592927
0.178000		0.480000		0.588020
0.179000		0.480000		0.583204
0.180000		0.480000		0.578477
0.181000		0.480000		0.573837
0.182000		0.480000		0.569280
0.183000		0.480000		0.564805
0.184000		0.480000		0.560408
0.185000		0.480000		0.556087
0.186000		0.480000		0.551841
0.187000		0.480000		0.547667
0.188000		0.480000		0.543563
0.189000		0.480000		0.539526
0.190000		0.480000		0.535556
0.191000		0.480000		0.531649
0.192000		0.480000		0.527804
0.193000		0.480000		0.524020
0.194000		0.480000		0.520294
0.195000		0.480000		0.516626
0.196000		0.480000		0.513012
0.197000		0.480000		0.509453
0.198000		0.480000		0.505945
0.199000		0.480000		0.502489
0.200000		0.480000		0.499081
0.100000		0.490000		1.637104
0.101000		0.490000		1.608249
0.102000		0.490000		1.579980
0.103000		0.490000		1.552295
0.104000		0.490000		1.525188
0.105000		0.490000		1.498656
0.106000		0.490000		1.472694
0.107000		0.490000		1.447296
0.108000		0.490000		1.422456
0.109000		0.490000		1.398168
0.110000		0.490000		1.374425
0.111000		0.490000		1.351220
0.112000		0.490000		1.328546
0.113000		0.490000		1.306394
0.114000		0.490000		1.284756
0.115000		0.490000		1.263625
0.116000		0.490000		1.242991
0.117000		0.490000		1.222847
0.118000		0.490000		1.203183
0.119000		0.490000		1.183991
0.120000		0.490000		1.165261
0.121000		0.490000		1.146985
0.122000		0.490000		1.129153
0.123000		0.490000		1.111756
0.124000		0.490000		1.094786
0.125000		0.490000		1.078232
0.126000		0.490000		1.062087
0.127000		0.490000		1.046340
0.128000		0.490000		1.030983
0.129000		0.490000		1.016006
0.130000		0.490000		1.001401
0.131000		0.490000		0.987159
0.132000		0.490000		0.973272
0.133000		0.490000		0.959729
0.134000		0.490000		0.946524
0.135000		0.490000		0.933647
0.136000		0.490000		0.921090
0.137000		0.490000		0.908845
0.138000		0.490000		0.896903
0.139000		0.490000		0.885258
0.140000		0.490000		0.873900
0.141000		0.490000		0.862823
0.142000		0.490000		0.852018
0.143000		0.490000		0.841478
0.144000		0.490000		0.831197
0.145000		0.490000		0.821166
0.146000		0.490000		0.811380
0.147000		0.490000		0.801830
0.148000		0.490000		0.792511
0.149000		0.490000		0.783416
0.150000		0.490000		0.774538
0.151000		0.490000		0.765871
0.152000		0.490000		0.757410
0.153000		0.490000		0.749148
0.154000		0.490000		0.741079
0.155000		0.490000		0.733198
0.156000		0.490000		0.725499
0.157000		0.490000		0.717977
0.158000		0.490000		0.710627
0.159000		0.490000		0.703443
0.160000		0.490000		0.696421
0.161000		0.490000		0.689556
0.162000		0.490000		0.682842
0.163000		0.490000		0.676277
0.164000		0.490000		0.669854
0.165000		0.490000		0.663570
0.166000		0.490000		0.657421
0.167000		0.490000		0.651402
0.168000		0.490000		0.645510
0.169000		0.490000		0.639740
0.170000		0.490000		0.634089
0.171000		0.490000		0.628554
0.172000		0.490000		0.623131
0.173000		0.490000		0.617816
0.174000		0.490000		0.612606
0.175000		0.490000		0.607498
0.176000		0.490000		0.602489
0.177000		0.490000		0.597576
0.178000		0.490000		0.592755
0.179000		0.490000		0.588025
0.180000		0.490000		0.583382
0.181000		0.490000		0.578824
0.182000		0.490000		0.574348
0.183000		0.490000		0.569952
0.184000		0.490000		0.565633
0.185000		0.490000		0.561388
0.186000		0.490000		0.557217
0.187000		0.490000		0.553116
0.188000		0.490000		0.549083
0.189000		0.490000		0.545117
0.190000		0.490000		0.541216
0.191000		0.490000		0.537376
0.192000		0.490000		0.533598
0.193000		0.490000		0.529878
0.194000		0.490000		0.526216
0.195000		0.490000		0.522609
0.196000		0.490000		0.519056
0.197000		0.490000		0.515555
0.198000		0.490000		0.512105
0.199000		0.490000		0.508705
0.200000		0.490000		0.505352
0.100000		0.500000		1.633175
0.101000		0.500000		1.604337
0.102000		0.500000		1.576093
0.103000		0.500000		1.548441
0.104000		0.500000		1.521376
0.105000		0.500000		1.494892
0.106000		0.500000		1.468986
0.107000		0.500000		1.443651
0.108000		0.500000		1.418880
0.109000		0.500000		1.394667
0.110000		0.500000		1.371005
0.111000		0.500000		1.347886
0.112000		0.500000		1.325303
0.113000		0.500000		1.303246
0.114000		0.500000		1.281709
0.115000		0.500000		1.260682
0.116000		0.500000		1.240157
0.117000		0.500000		1.220124
0.118000		0.500000		1.200575
0.119000		0.500000		1.181501
0.120000		0.500000		1.162892
0.121000		0.500000		1.144738
0.122000		0.500000		1.127032
0.123000		0.500000		1.109762
0.124000		0.500000		1.092921
0.125000		0.500000		1.076498
0.126000		0.500000		1.060484
0.127000		0.500000		1.044871
0.128000		0.500000		1.029647
0.129000		0.500000		1.014806
0.130000		0.500000		1.000337
0.131000		0.500000		0.986231
0.132000		0.500000		0.972479
0.133000		0.500000		0.959074
0.134000		0.500000		0.946005
0.135000		0.500000		0.933265
0.136000		0.500000		0.920844
0.137000		0.500000		0.908735
0.138000		0.500000		0.896930
0.139000		0.500000		0.885420
0.140000		0.500000		0.874197
0.141000		0.500000		0.863254
0.142000		0.500000		0.852583
0.143000		0.500000		0.842176
0.144000		0.500000		0.832027
0.145000		0.500000		0.822127
0.146000		0.500000		0.812471
0.147000		0.500000		0.803050
0.148000		0.500000		0.793859
0.149000		0.500000		0.784891
0.150000		0.500000		0.776139
0.151000		0.500000		0.767597
0.152000		0.500000		0.759259
0.153000		0.500000		0.751119
0.154000		0.500000		0.743172
0.155000		0.500000		0.735410
0.156000		0.500000		0.727830
0.157000		0.500000		0.720425
0.158000		0.500000		0.713191
0.159000		0.500000		0.706121
0.160000		0.500000		0.699212
0.161000		0.500000		0.692459
0.162000		0.500000		0.685855
0.163000		0.500000		0.679398
0.164000		0.500000		0.673083
0.165000		0.500000		0.666905
0.166000		0.500000		0.660860
0.167000		0.500000		0.654944
0.168000		0.500000		0.649154
0.169000		0.500000		0.643484
0.170000		0.500000		0.637932
0.171000		0.500000		0.632494
0.172000		0.500000		0.627166
0.173000		0.500000		0.621945
0.174000		0.500000		0.616828
0.175000		0.500000		0.611812
0.176000		0.500000		0.606892
0.177000		0.500000		0.602068
0.178000		0.500000		0.597334
0.179000		0.500000		0.592689
0.180000		0.500000		0.588130
0.181000		0.500000		0.583655
0.182000		0.500000		0.579260
0.183000		0.500000		0.574943
0.184000		0.500000		0.570702
0.185000		0.500000		0.566535
0.186000		0.500000		0.562439
0.187000		0.500000		0.558412
0.188000		0.500000		0.554452
0.189000		0.500000		0.550557
0.190000		0.500000		0.546725
0.191000		0.500000		0.542954
0.192000		0.500000		0.539243
0.193000		0.500000		0.535589
0.194000		0.500000		0.531990
0.195000		0.500000		0.528446
0.196000		0.500000		0.524955
0.197000		0.500000		0.521514
0.198000		0.500000		0.518123
0.199000		0.500000		0.514780
0.200000		0.500000		0.511484
0.100000		0.510000		1.628999
0.101000		0.510000		1.600182
0.102000		0.510000		1.571969
0.103000		0.510000		1.544356
0.104000		0.510000		1.517337
0.105000		0.510000		1.490909
0.106000		0.510000		1.465064
0.107000		0.510000		1.439797
0.108000		0.510000		1.415101
0.109000		0.510000		1.390968
0.110000		0.510000		1.367393
0.111000		0.510000		1.344365
0.112000		0.510000		1.321878
0.113000		0.510000		1.299923
0.114000		0.510000		1.278490
0.115000		0.510000		1.257572
0.116000		0.510000		1.237160
0.117000		0.510000		1.217243
