101
81
T [GeV]		muB [GeV]		c0_T4 [fm^3/GeV^3 * GeV^4]
0.105000		0.170000		-0.442428
0.106000		0.170000		-0.420955
0.107000		0.170000		-0.400693
0.108000		0.170000		-0.381565
0.109000		0.170000		-0.363496
0.110000		0.170000		-0.346421
0.111000		0.170000		-0.330277
0.112000		0.170000		-0.315006
0.113000		0.170000		-0.300553
0.114000		0.170000		-0.286870
0.115000		0.170000		-0.273909
0.116000		0.170000		-0.261628
0.117000		0.170000		-0.249985
0.118000		0.170000		-0.238943
0.119000		0.170000		-0.228467
0.120000		0.170000		-0.218524
0.121000		0.170000		-0.209083
0.122000		0.170000		-0.200115
0.123000		0.170000		-0.191594
0.124000		0.170000		-0.183495
0.125000		0.170000		-0.175793
0.126000		0.170000		-0.168467
0.127000		0.170000		-0.161496
0.128000		0.170000		-0.154860
0.129000		0.170000		-0.148542
0.130000		0.170000		-0.142524
0.131000		0.170000		-0.136790
0.132000		0.170000		-0.131325
0.133000		0.170000		-0.126114
0.134000		0.170000		-0.121145
0.135000		0.170000		-0.116404
0.136000		0.170000		-0.111880
0.137000		0.170000		-0.107562
0.138000		0.170000		-0.103438
0.139000		0.170000		-0.099500
0.140000		0.170000		-0.095737
0.141000		0.170000		-0.092142
0.142000		0.170000		-0.088704
0.143000		0.170000		-0.085418
0.144000		0.170000		-0.082274
0.145000		0.170000		-0.079267
0.146000		0.170000		-0.076389
0.147000		0.170000		-0.073634
0.148000		0.170000		-0.070997
0.149000		0.170000		-0.068471
0.150000		0.170000		-0.066051
0.151000		0.170000		-0.063733
0.152000		0.170000		-0.061511
0.153000		0.170000		-0.059381
0.154000		0.170000		-0.057338
0.155000		0.170000		-0.055379
0.156000		0.170000		-0.053500
0.157000		0.170000		-0.051697
0.158000		0.170000		-0.049966
0.159000		0.170000		-0.048305
0.160000		0.170000		-0.046709
0.161000		0.170000		-0.045177
0.162000		0.170000		-0.043705
0.163000		0.170000		-0.042291
0.164000		0.170000		-0.040932
0.165000		0.170000		-0.039625
0.166000		0.170000		-0.038369
0.167000		0.170000		-0.037161
0.168000		0.170000		-0.035998
0.169000		0.170000		-0.034880
0.170000		0.170000		-0.033804
0.171000		0.170000		-0.032769
0.172000		0.170000		-0.031772
0.173000		0.170000		-0.030812
0.174000		0.170000		-0.029887
0.175000		0.170000		-0.028997
0.176000		0.170000		-0.028138
0.177000		0.170000		-0.027311
0.178000		0.170000		-0.026514
0.179000		0.170000		-0.025746
0.180000		0.170000		-0.025005
0.181000		0.170000		-0.024290
0.182000		0.170000		-0.023601
0.183000		0.170000		-0.022936
0.184000		0.170000		-0.022294
0.185000		0.170000		-0.021674
0.186000		0.170000		-0.021076
0.187000		0.170000		-0.020498
0.188000		0.170000		-0.019941
0.189000		0.170000		-0.019402
0.190000		0.170000		-0.018881
0.191000		0.170000		-0.018378
0.192000		0.170000		-0.017892
0.193000		0.170000		-0.017422
0.194000		0.170000		-0.016968
0.195000		0.170000		-0.016529
0.196000		0.170000		-0.016104
0.197000		0.170000		-0.015692
0.198000		0.170000		-0.015295
0.199000		0.170000		-0.014910
0.200000		0.170000		-0.014537
0.100000		0.180000		-0.569472
0.101000		0.180000		-0.540538
0.102000		0.180000		-0.513316
0.103000		0.180000		-0.487689
0.104000		0.180000		-0.463548
0.105000		0.180000		-0.440795
0.106000		0.180000		-0.419338
0.107000		0.180000		-0.399092
0.108000		0.180000		-0.379980
0.109000		0.180000		-0.361928
0.110000		0.180000		-0.344870
0.111000		0.180000		-0.328743
0.112000		0.180000		-0.313489
0.113000		0.180000		-0.299054
0.114000		0.180000		-0.285389
0.115000		0.180000		-0.272447
0.116000		0.180000		-0.260185
0.117000		0.180000		-0.248561
0.118000		0.180000		-0.237539
0.119000		0.180000		-0.227083
0.120000		0.180000		-0.217160
0.121000		0.180000		-0.207740
0.122000		0.180000		-0.198793
0.123000		0.180000		-0.190294
0.124000		0.180000		-0.182216
0.125000		0.180000		-0.174536
0.126000		0.180000		-0.167232
0.127000		0.180000		-0.160283
0.128000		0.180000		-0.153669
0.129000		0.180000		-0.147373
0.130000		0.180000		-0.141378
0.131000		0.180000		-0.135666
0.132000		0.180000		-0.130223
0.133000		0.180000		-0.125035
0.134000		0.180000		-0.120088
0.135000		0.180000		-0.115369
0.136000		0.180000		-0.110868
0.137000		0.180000		-0.106571
0.138000		0.180000		-0.102470
0.139000		0.180000		-0.098553
0.140000		0.180000		-0.094812
0.141000		0.180000		-0.091238
0.142000		0.180000		-0.087822
0.143000		0.180000		-0.084556
0.144000		0.180000		-0.081433
0.145000		0.180000		-0.078446
0.146000		0.180000		-0.075588
0.147000		0.180000		-0.072853
0.148000		0.180000		-0.070235
0.149000		0.180000		-0.067728
0.150000		0.180000		-0.065327
0.151000		0.180000		-0.063027
0.152000		0.180000		-0.060823
0.153000		0.180000		-0.058711
0.154000		0.180000		-0.056686
0.155000		0.180000		-0.054744
0.156000		0.180000		-0.052882
0.157000		0.180000		-0.051095
0.158000		0.180000		-0.049380
0.159000		0.180000		-0.047734
0.160000		0.180000		-0.046154
0.161000		0.180000		-0.044637
0.162000		0.180000		-0.043180
0.163000		0.180000		-0.041780
0.164000		0.180000		-0.040434
0.165000		0.180000		-0.039141
0.166000		0.180000		-0.037898
0.167000		0.180000		-0.036703
0.168000		0.180000		-0.035554
0.169000		0.180000		-0.034448
0.170000		0.180000		-0.033384
0.171000		0.180000		-0.032360
0.172000		0.180000		-0.031374
0.173000		0.180000		-0.030425
0.174000		0.180000		-0.029511
0.175000		0.180000		-0.028631
0.176000		0.180000		-0.027783
0.177000		0.180000		-0.026966
0.178000		0.180000		-0.026178
0.179000		0.180000		-0.025419
0.180000		0.180000		-0.024687
0.181000		0.180000		-0.023981
0.182000		0.180000		-0.023301
0.183000		0.180000		-0.022644
0.184000		0.180000		-0.022010
0.185000		0.180000		-0.021398
0.186000		0.180000		-0.020808
0.187000		0.180000		-0.020237
0.188000		0.180000		-0.019687
0.189000		0.180000		-0.019155
0.190000		0.180000		-0.018641
0.191000		0.180000		-0.018145
0.192000		0.180000		-0.017665
0.193000		0.180000		-0.017201
0.194000		0.180000		-0.016753
0.195000		0.180000		-0.016319
0.196000		0.180000		-0.015900
0.197000		0.180000		-0.015495
0.198000		0.180000		-0.015102
0.199000		0.180000		-0.014722
0.200000		0.180000		-0.014355
0.100000		0.190000		-0.567104
0.101000		0.190000		-0.538212
0.102000		0.190000		-0.511031
0.103000		0.190000		-0.485444
0.104000		0.190000		-0.461343
0.105000		0.190000		-0.438628
0.106000		0.190000		-0.417210
0.107000		0.190000		-0.397002
0.108000		0.190000		-0.377927
0.109000		0.190000		-0.359912
0.110000		0.190000		-0.342890
0.111000		0.190000		-0.326799
0.112000		0.190000		-0.311581
0.113000		0.190000		-0.297182
0.114000		0.190000		-0.283552
0.115000		0.190000		-0.270645
0.116000		0.190000		-0.258417
0.117000		0.190000		-0.246827
0.118000		0.190000		-0.235839
0.119000		0.190000		-0.225417
0.120000		0.190000		-0.215528
0.121000		0.190000		-0.206141
0.122000		0.190000		-0.197227
0.123000		0.190000		-0.188761
0.124000		0.190000		-0.180715
0.125000		0.190000		-0.173067
0.126000		0.190000		-0.165795
0.127000		0.190000		-0.158878
0.128000		0.190000		-0.152296
0.129000		0.190000		-0.146031
0.130000		0.190000		-0.140066
0.131000		0.190000		-0.134384
0.132000		0.190000		-0.128972
0.133000		0.190000		-0.123813
0.134000		0.190000		-0.118895
0.135000		0.190000		-0.114205
0.136000		0.190000		-0.109732
0.137000		0.190000		-0.105464
0.138000		0.190000		-0.101390
0.139000		0.190000		-0.097500
0.140000		0.190000		-0.093785
0.141000		0.190000		-0.090237
0.142000		0.190000		-0.086847
0.143000		0.190000		-0.083606
0.144000		0.190000		-0.080508
0.145000		0.190000		-0.077545
0.146000		0.190000		-0.074711
0.147000		0.190000		-0.071999
0.148000		0.190000		-0.069404
0.149000		0.190000		-0.066919
0.150000		0.190000		-0.064540
0.151000		0.190000		-0.062262
0.152000		0.190000		-0.060079
0.153000		0.190000		-0.057987
0.154000		0.190000		-0.055981
0.155000		0.190000		-0.054059
0.156000		0.190000		-0.052215
0.157000		0.190000		-0.050447
0.158000		0.190000		-0.048750
0.159000		0.190000		-0.047122
0.160000		0.190000		-0.045559
0.161000		0.190000		-0.044059
0.162000		0.190000		-0.042618
0.163000		0.190000		-0.041234
0.164000		0.190000		-0.039904
0.165000		0.190000		-0.038626
0.166000		0.190000		-0.037397
0.167000		0.190000		-0.036216
0.168000		0.190000		-0.035080
0.169000		0.190000		-0.033988
0.170000		0.190000		-0.032937
0.171000		0.190000		-0.031926
0.172000		0.190000		-0.030952
0.173000		0.190000		-0.030015
0.174000		0.190000		-0.029113
0.175000		0.190000		-0.028244
0.176000		0.190000		-0.027407
0.177000		0.190000		-0.026601
0.178000		0.190000		-0.025824
0.179000		0.190000		-0.025075
0.180000		0.190000		-0.024352
0.181000		0.190000		-0.023656
0.182000		0.190000		-0.022984
0.183000		0.190000		-0.022336
0.184000		0.190000		-0.021711
0.185000		0.190000		-0.021108
0.186000		0.190000		-0.020525
0.187000		0.190000		-0.019963
0.188000		0.190000		-0.019420
0.189000		0.190000		-0.018896
0.190000		0.190000		-0.018389
0.191000		0.190000		-0.017900
0.192000		0.190000		-0.017427
0.193000		0.190000		-0.016970
0.194000		0.190000		-0.016528
0.195000		0.190000		-0.016100
0.196000		0.190000		-0.015687
0.197000		0.190000		-0.015287
0.198000		0.190000		-0.014900
0.199000		0.190000		-0.014526
0.200000		0.190000		-0.014164
0.100000		0.200000		-0.564059
0.101000		0.200000		-0.535236
0.102000		0.200000		-0.508121
0.103000		0.200000		-0.482599
0.104000		0.200000		-0.458562
0.105000		0.200000		-0.435910
0.106000		0.200000		-0.414553
0.107000		0.200000		-0.394405
0.108000		0.200000		-0.375389
0.109000		0.200000		-0.357432
0.110000		0.200000		-0.340467
0.111000		0.200000		-0.324431
0.112000		0.200000		-0.309268
0.113000		0.200000		-0.294922
0.114000		0.200000		-0.281345
0.115000		0.200000		-0.268490
0.116000		0.200000		-0.256312
0.117000		0.200000		-0.244773
0.118000		0.200000		-0.233834
0.119000		0.200000		-0.223460
0.120000		0.200000		-0.213618
0.121000		0.200000		-0.204278
0.122000		0.200000		-0.195410
0.123000		0.200000		-0.186988
0.124000		0.200000		-0.178986
0.125000		0.200000		-0.171382
0.126000		0.200000		-0.164152
0.127000		0.200000		-0.157276
0.128000		0.200000		-0.150735
0.129000		0.200000		-0.144510
0.130000		0.200000		-0.138585
0.131000		0.200000		-0.132942
0.132000		0.200000		-0.127567
0.133000		0.200000		-0.122445
0.134000		0.200000		-0.117564
0.135000		0.200000		-0.112909
0.136000		0.200000		-0.108471
0.137000		0.200000		-0.104236
0.138000		0.200000		-0.100195
0.139000		0.200000		-0.096338
0.140000		0.200000		-0.092656
0.141000		0.200000		-0.089138
0.142000		0.200000		-0.085778
0.143000		0.200000		-0.082567
0.144000		0.200000		-0.079498
0.145000		0.200000		-0.076564
0.146000		0.200000		-0.073757
0.147000		0.200000		-0.071072
0.148000		0.200000		-0.068503
0.149000		0.200000		-0.066044
0.150000		0.200000		-0.063690
0.151000		0.200000		-0.061436
0.152000		0.200000		-0.059276
0.153000		0.200000		-0.057207
0.154000		0.200000		-0.055225
0.155000		0.200000		-0.053324
0.156000		0.200000		-0.051502
0.157000		0.200000		-0.049754
0.158000		0.200000		-0.048077
0.159000		0.200000		-0.046469
0.160000		0.200000		-0.044925
0.161000		0.200000		-0.043443
0.162000		0.200000		-0.042020
0.163000		0.200000		-0.040653
0.164000		0.200000		-0.039340
0.165000		0.200000		-0.038078
0.166000		0.200000		-0.036866
0.167000		0.200000		-0.035700
0.168000		0.200000		-0.034579
0.169000		0.200000		-0.033502
0.170000		0.200000		-0.032465
0.171000		0.200000		-0.031467
0.172000		0.200000		-0.030507
0.173000		0.200000		-0.029583
0.174000		0.200000		-0.028693
0.175000		0.200000		-0.027837
0.176000		0.200000		-0.027011
0.177000		0.200000		-0.026216
0.178000		0.200000		-0.025450
0.179000		0.200000		-0.024712
0.180000		0.200000		-0.024000
0.181000		0.200000		-0.023314
0.182000		0.200000		-0.022652
0.183000		0.200000		-0.022014
0.184000		0.200000		-0.021398
0.185000		0.200000		-0.020803
0.186000		0.200000		-0.020229
0.187000		0.200000		-0.019675
0.188000		0.200000		-0.019141
0.189000		0.200000		-0.018624
0.190000		0.200000		-0.018125
0.191000		0.200000		-0.017643
0.192000		0.200000		-0.017177
0.193000		0.200000		-0.016727
0.194000		0.200000		-0.016292
0.195000		0.200000		-0.015871
0.196000		0.200000		-0.015464
0.197000		0.200000		-0.015071
0.198000		0.200000		-0.014690
0.199000		0.200000		-0.014321
0.200000		0.200000		-0.013965
0.100000		0.210000		-0.560316
0.101000		0.210000		-0.531589
0.102000		0.210000		-0.504568
0.103000		0.210000		-0.479137
0.104000		0.210000		-0.455189
0.105000		0.210000		-0.432625
0.106000		0.210000		-0.411353
0.107000		0.210000		-0.391288
0.108000		0.210000		-0.372353
0.109000		0.210000		-0.354476
0.110000		0.210000		-0.337589
0.111000		0.210000		-0.321629
0.112000		0.210000		-0.306540
0.113000		0.210000		-0.292267
0.114000		0.210000		-0.278760
0.115000		0.210000		-0.265974
0.116000		0.210000		-0.253864
0.117000		0.210000		-0.242391
0.118000		0.210000		-0.231517
0.119000		0.210000		-0.221205
0.120000		0.210000		-0.211425
0.121000		0.210000		-0.202145
0.122000		0.210000		-0.193335
0.123000		0.210000		-0.184971
0.124000		0.210000		-0.177025
0.125000		0.210000		-0.169475
0.126000		0.210000		-0.162299
0.127000		0.210000		-0.155475
0.128000		0.210000		-0.148984
0.129000		0.210000		-0.142809
0.130000		0.210000		-0.136931
0.131000		0.210000		-0.131336
0.132000		0.210000		-0.126006
0.133000		0.210000		-0.120929
0.134000		0.210000		-0.116091
0.135000		0.210000		-0.111480
0.136000		0.210000		-0.107082
0.137000		0.210000		-0.102888
0.138000		0.210000		-0.098887
0.139000		0.210000		-0.095068
0.140000		0.210000		-0.091422
0.141000		0.210000		-0.087941
0.142000		0.210000		-0.084616
0.143000		0.210000		-0.081440
0.144000		0.210000		-0.078404
0.145000		0.210000		-0.075501
0.146000		0.210000		-0.072726
0.147000		0.210000		-0.070072
0.148000		0.210000		-0.067533
0.149000		0.210000		-0.065103
0.150000		0.210000		-0.062777
0.151000		0.210000		-0.060550
0.152000		0.210000		-0.058417
0.153000		0.210000		-0.056373
0.154000		0.210000		-0.054416
0.155000		0.210000		-0.052539
0.156000		0.210000		-0.050741
0.157000		0.210000		-0.049016
0.158000		0.210000		-0.047361
0.159000		0.210000		-0.045774
0.160000		0.210000		-0.044251
0.161000		0.210000		-0.042789
0.162000		0.210000		-0.041385
0.163000		0.210000		-0.040038
0.164000		0.210000		-0.038743
0.165000		0.210000		-0.037499
0.166000		0.210000		-0.036304
0.167000		0.210000		-0.035155
0.168000		0.210000		-0.034051
0.169000		0.210000		-0.032989
0.170000		0.210000		-0.031967
0.171000		0.210000		-0.030985
0.172000		0.210000		-0.030039
0.173000		0.210000		-0.029129
0.174000		0.210000		-0.028253
0.175000		0.210000		-0.027409
0.176000		0.210000		-0.026596
0.177000		0.210000		-0.025813
0.178000		0.210000		-0.025059
0.179000		0.210000		-0.024332
0.180000		0.210000		-0.023632
0.181000		0.210000		-0.022956
0.182000		0.210000		-0.022304
0.183000		0.210000		-0.021676
0.184000		0.210000		-0.021070
0.185000		0.210000		-0.020485
0.186000		0.210000		-0.019920
0.187000		0.210000		-0.019375
0.188000		0.210000		-0.018849
0.189000		0.210000		-0.018341
0.190000		0.210000		-0.017850
0.191000		0.210000		-0.017376
0.192000		0.210000		-0.016918
0.193000		0.210000		-0.016475
0.194000		0.210000		-0.016047
0.195000		0.210000		-0.015633
0.196000		0.210000		-0.015232
0.197000		0.210000		-0.014845
0.198000		0.210000		-0.014470
0.199000		0.210000		-0.014108
0.200000		0.210000		-0.013757
0.100000		0.220000		-0.555858
0.101000		0.220000		-0.527254
0.102000		0.220000		-0.500355
0.103000		0.220000		-0.475043
0.104000		0.220000		-0.451210
0.105000		0.220000		-0.428759
0.106000		0.220000		-0.407597
0.107000		0.220000		-0.387640
0.108000		0.220000		-0.368810
0.109000		0.220000		-0.351035
0.110000		0.220000		-0.334247
0.111000		0.220000		-0.318384
0.112000		0.220000		-0.303389
0.113000		0.220000		-0.289208
0.114000		0.220000		-0.275792
0.115000		0.220000		-0.263092
0.116000		0.220000		-0.251068
0.117000		0.220000		-0.239677
0.118000		0.220000		-0.228883
0.119000		0.220000		-0.218650
0.120000		0.220000		-0.208945
0.121000		0.220000		-0.199739
0.122000		0.220000		-0.191002
0.123000		0.220000		-0.182707
0.124000		0.220000		-0.174829
0.125000		0.220000		-0.167346
0.126000		0.220000		-0.160233
0.127000		0.220000		-0.153472
0.128000		0.220000		-0.147042
0.129000		0.220000		-0.140926
0.130000		0.220000		-0.135106
0.131000		0.220000		-0.129565
0.132000		0.220000		-0.124290
0.133000		0.220000		-0.119266
0.134000		0.220000		-0.114479
0.135000		0.220000		-0.109917
0.136000		0.220000		-0.105567
0.137000		0.220000		-0.101420
0.138000		0.220000		-0.097463
0.139000		0.220000		-0.093688
0.140000		0.220000		-0.090086
0.141000		0.220000		-0.086646
0.142000		0.220000		-0.083361
0.143000		0.220000		-0.080223
0.144000		0.220000		-0.077225
0.145000		0.220000		-0.074359
0.146000		0.220000		-0.071620
0.147000		0.220000		-0.069000
0.148000		0.220000		-0.066494
0.149000		0.220000		-0.064096
0.150000		0.220000		-0.061801
0.151000		0.220000		-0.059604
0.152000		0.220000		-0.057501
0.153000		0.220000		-0.055486
0.154000		0.220000		-0.053556
0.155000		0.220000		-0.051706
0.156000		0.220000		-0.049933
0.157000		0.220000		-0.048233
0.158000		0.220000		-0.046603
0.159000		0.220000		-0.045039
0.160000		0.220000		-0.043539
0.161000		0.220000		-0.042099
0.162000		0.220000		-0.040717
0.163000		0.220000		-0.039389
0.164000		0.220000		-0.038115
0.165000		0.220000		-0.036890
0.166000		0.220000		-0.035714
0.167000		0.220000		-0.034583
0.168000		0.220000		-0.033496
0.169000		0.220000		-0.032451
0.170000		0.220000		-0.031446
0.171000		0.220000		-0.030479
0.172000		0.220000		-0.029548
0.173000		0.220000		-0.028653
0.174000		0.220000		-0.027791
0.175000		0.220000		-0.026961
0.176000		0.220000		-0.026162
0.177000		0.220000		-0.025392
0.178000		0.220000		-0.024651
0.179000		0.220000		-0.023936
0.180000		0.220000		-0.023247
0.181000		0.220000		-0.022583
0.182000		0.220000		-0.021942
0.183000		0.220000		-0.021325
0.184000		0.220000		-0.020729
0.185000		0.220000		-0.020154
0.186000		0.220000		-0.019599
0.187000		0.220000		-0.019063
0.188000		0.220000		-0.018546
0.189000		0.220000		-0.018047
0.190000		0.220000		-0.017564
0.191000		0.220000		-0.017098
0.192000		0.220000		-0.016648
0.193000		0.220000		-0.016213
0.194000		0.220000		-0.015792
0.195000		0.220000		-0.015385
0.196000		0.220000		-0.014992
0.197000		0.220000		-0.014611
0.198000		0.220000		-0.014243
0.199000		0.220000		-0.013887
0.200000		0.220000		-0.013542
0.100000		0.230000		-0.550666
0.101000		0.230000		-0.522218
0.102000		0.230000		-0.495469
0.103000		0.230000		-0.470304
0.104000		0.230000		-0.446615
0.105000		0.230000		-0.424303
0.106000		0.230000		-0.403278
0.107000		0.230000		-0.383453
0.108000		0.230000		-0.364752
0.109000		0.230000		-0.347102
0.110000		0.230000		-0.330436
0.111000		0.230000		-0.314693
0.112000		0.230000		-0.299813
0.113000		0.230000		-0.285744
0.114000		0.230000		-0.272436
0.115000		0.230000		-0.259842
0.116000		0.230000		-0.247920
0.117000		0.230000		-0.236629
0.118000		0.230000		-0.225931
0.119000		0.230000		-0.215792
0.120000		0.230000		-0.206179
0.121000		0.230000		-0.197060
0.122000		0.230000		-0.188409
0.123000		0.230000		-0.180197
0.124000		0.230000		-0.172399
0.125000		0.230000		-0.164993
0.126000		0.230000		-0.157957
0.127000		0.230000		-0.151269
0.128000		0.230000		-0.144910
0.129000		0.230000		-0.138862
0.130000		0.230000		-0.133108
0.131000		0.230000		-0.127632
0.132000		0.230000		-0.122419
0.133000		0.230000		-0.117455
0.134000		0.230000		-0.112727
0.135000		0.230000		-0.108221
0.136000		0.230000		-0.103927
0.137000		0.230000		-0.099832
0.138000		0.230000		-0.095927
0.139000		0.230000		-0.092202
0.140000		0.230000		-0.088647
0.141000		0.230000		-0.085254
0.142000		0.230000		-0.082014
0.143000		0.230000		-0.078919
0.144000		0.230000		-0.075963
0.145000		0.230000		-0.073138
0.146000		0.230000		-0.070438
0.147000		0.230000		-0.067856
0.148000		0.230000		-0.065387
0.149000		0.230000		-0.063025
0.150000		0.230000		-0.060765
0.151000		0.230000		-0.058601
0.152000		0.230000		-0.056530
0.153000		0.230000		-0.054546
0.154000		0.230000		-0.052646
0.155000		0.230000		-0.050825
0.156000		0.230000		-0.049080
0.157000		0.230000		-0.047408
0.158000		0.230000		-0.045804
0.159000		0.230000		-0.044265
0.160000		0.230000		-0.042789
0.161000		0.230000		-0.041373
0.162000		0.230000		-0.040014
0.163000		0.230000		-0.038709
0.164000		0.230000		-0.037456
0.165000		0.230000		-0.036252
0.166000		0.230000		-0.035095
0.167000		0.230000		-0.033984
0.168000		0.230000		-0.032916
0.169000		0.230000		-0.031889
0.170000		0.230000		-0.030901
0.171000		0.230000		-0.029951
0.172000		0.230000		-0.029037
0.173000		0.230000		-0.028157
0.174000		0.230000		-0.027310
0.175000		0.230000		-0.026495
0.176000		0.230000		-0.025710
0.177000		0.230000		-0.024954
0.178000		0.230000		-0.024226
0.179000		0.230000		-0.023524
0.180000		0.230000		-0.022847
0.181000		0.230000		-0.022195
0.182000		0.230000		-0.021566
0.183000		0.230000		-0.020960
0.184000		0.230000		-0.020375
0.185000		0.230000		-0.019810
0.186000		0.230000		-0.019265
0.187000		0.230000		-0.018740
0.188000		0.230000		-0.018232
0.189000		0.230000		-0.017742
0.190000		0.230000		-0.017268
0.191000		0.230000		-0.016811
0.192000		0.230000		-0.016369
0.193000		0.230000		-0.015941
0.194000		0.230000		-0.015528
0.195000		0.230000		-0.015129
0.196000		0.230000		-0.014743
0.197000		0.230000		-0.014370
0.198000		0.230000		-0.014008
0.199000		0.230000		-0.013659
0.200000		0.230000		-0.013321
0.100000		0.240000		-0.544729
0.101000		0.240000		-0.516467
0.102000		0.240000		-0.489900
0.103000		0.240000		-0.464912
0.104000		0.240000		-0.441396
0.105000		0.240000		-0.419252
0.106000		0.240000		-0.398389
0.107000		0.240000		-0.378723
0.108000		0.240000		-0.360176
0.109000		0.240000		-0.342676
0.110000		0.240000		-0.326155
0.111000		0.240000		-0.310552
0.112000		0.240000		-0.295809
0.113000		0.240000		-0.281873
0.114000		0.240000		-0.268693
0.115000		0.240000		-0.256224
0.116000		0.240000		-0.244423
0.117000		0.240000		-0.233248
0.118000		0.240000		-0.222664
0.119000		0.240000		-0.212634
0.120000		0.240000		-0.203126
0.121000		0.240000		-0.194111
0.122000		0.240000		-0.185558
0.123000		0.240000		-0.177442
0.124000		0.240000		-0.169738
0.125000		0.240000		-0.162421
0.126000		0.240000		-0.155471
0.127000		0.240000		-0.148867
0.128000		0.240000		-0.142589
0.129000		0.240000		-0.136620
0.130000		0.240000		-0.130941
0.131000		0.240000		-0.125539
0.132000		0.240000		-0.120397
0.133000		0.240000		-0.115501
0.134000		0.240000		-0.110838
0.135000		0.240000		-0.106396
0.136000		0.240000		-0.102163
0.137000		0.240000		-0.098128
0.138000		0.240000		-0.094280
0.139000		0.240000		-0.090610
0.140000		0.240000		-0.087109
0.141000		0.240000		-0.083767
0.142000		0.240000		-0.080577
0.143000		0.240000		-0.077531
0.144000		0.240000		-0.074621
0.145000		0.240000		-0.071841
0.146000		0.240000		-0.069184
0.147000		0.240000		-0.066644
0.148000		0.240000		-0.064215
0.149000		0.240000		-0.061892
0.150000		0.240000		-0.059669
0.151000		0.240000		-0.057542
0.152000		0.240000		-0.055505
0.153000		0.240000		-0.053555
0.154000		0.240000		-0.051688
0.155000		0.240000		-0.049899
0.156000		0.240000		-0.048184
0.157000		0.240000		-0.046541
0.158000		0.240000		-0.044965
0.159000		0.240000		-0.043454
0.160000		0.240000		-0.042004
0.161000		0.240000		-0.040614
0.162000		0.240000		-0.039279
0.163000		0.240000		-0.037997
0.164000		0.240000		-0.036767
0.165000		0.240000		-0.035585
0.166000		0.240000		-0.034450
0.167000		0.240000		-0.033359
0.168000		0.240000		-0.032311
0.169000		0.240000		-0.031303
0.170000		0.240000		-0.030334
0.171000		0.240000		-0.029401
0.172000		0.240000		-0.028505
0.173000		0.240000		-0.027642
0.174000		0.240000		-0.026811
0.175000		0.240000		-0.026011
0.176000		0.240000		-0.025241
0.177000		0.240000		-0.024500
0.178000		0.240000		-0.023785
0.179000		0.240000		-0.023097
0.180000		0.240000		-0.022433
0.181000		0.240000		-0.021794
0.182000		0.240000		-0.021177
0.183000		0.240000		-0.020582
0.184000		0.240000		-0.020009
0.185000		0.240000		-0.019455
0.186000		0.240000		-0.018921
0.187000		0.240000		-0.018405
0.188000		0.240000		-0.017907
0.189000		0.240000		-0.017427
0.190000		0.240000		-0.016962
0.191000		0.240000		-0.016514
0.192000		0.240000		-0.016080
0.193000		0.240000		-0.015662
0.194000		0.240000		-0.015257
0.195000		0.240000		-0.014865
0.196000		0.240000		-0.014487
0.197000		0.240000		-0.014121
0.198000		0.240000		-0.013766
0.199000		0.240000		-0.013424
0.200000		0.240000		-0.013092
0.100000		0.250000		-0.538035
0.101000		0.250000		-0.509994
0.102000		0.250000		-0.483641
0.103000		0.250000		-0.458862
0.104000		0.250000		-0.435548
0.105000		0.250000		-0.413601
0.106000		0.250000		-0.392929
0.107000		0.250000		-0.373449
0.108000		0.250000		-0.355082
0.109000		0.250000		-0.337756
0.110000		0.250000		-0.321405
0.111000		0.250000		-0.305965
0.112000		0.250000		-0.291381
0.113000		0.250000		-0.277598
0.114000		0.250000		-0.264567
0.115000		0.250000		-0.252241
0.116000		0.250000		-0.240579
0.117000		0.250000		-0.229539
0.118000		0.250000		-0.219084
0.119000		0.250000		-0.209179
0.120000		0.250000		-0.199793
0.121000		0.250000		-0.190894
0.122000		0.250000		-0.182455
0.123000		0.250000		-0.174447
0.124000		0.250000		-0.166848
0.125000		0.250000		-0.159633
0.126000		0.250000		-0.152781
0.127000		0.250000		-0.146272
0.128000		0.250000		-0.140085
0.129000		0.250000		-0.134203
0.130000		0.250000		-0.128610
0.131000		0.250000		-0.123289
0.132000		0.250000		-0.118226
0.133000		0.250000		-0.113406
0.134000		0.250000		-0.108816
0.135000		0.250000		-0.104445
0.136000		0.250000		-0.100280
0.137000		0.250000		-0.096311
0.138000		0.250000		-0.092526
0.139000		0.250000		-0.088917
0.140000		0.250000		-0.085475
0.141000		0.250000		-0.082190
0.142000		0.250000		-0.079054
0.143000		0.250000		-0.076060
0.144000		0.250000		-0.073201
0.145000		0.250000		-0.070470
0.146000		0.250000		-0.067860
0.147000		0.250000		-0.065365
0.148000		0.250000		-0.062980
0.149000		0.250000		-0.060699
0.150000		0.250000		-0.058517
0.151000		0.250000		-0.056429
0.152000		0.250000		-0.054430
0.153000		0.250000		-0.052517
0.154000		0.250000		-0.050684
0.155000		0.250000		-0.048929
0.156000		0.250000		-0.047246
0.157000		0.250000		-0.045634
0.158000		0.250000		-0.044089
0.159000		0.250000		-0.042607
0.160000		0.250000		-0.041186
0.161000		0.250000		-0.039822
0.162000		0.250000		-0.038513
0.163000		0.250000		-0.037257
0.164000		0.250000		-0.036051
0.165000		0.250000		-0.034892
0.166000		0.250000		-0.033780
0.167000		0.250000		-0.032710
0.168000		0.250000		-0.031683
