T [fm^-1]		muB [fm^-1]		c0_df14 [..]
0.606667		1.208889		126.750284
0.609091		1.208889		123.658695
0.611515		1.208889		120.671008
0.613939		1.208889		117.783035
0.616364		1.208889		114.990791
0.618788		1.208889		112.290483
0.621212		1.208889		109.678496
0.623636		1.208889		107.151383
0.626061		1.208889		104.705862
0.628485		1.208889		102.338800
0.630909		1.208889		100.047209
0.633333		1.208889		97.828237
0.635758		1.208889		95.679162
0.638182		1.208889		93.597382
0.640606		1.208889		91.580414
0.643030		1.208889		89.625883
0.645455		1.208889		87.731519
0.647879		1.208889		85.895153
0.650303		1.208889		84.114707
0.652727		1.208889		82.388196
0.655152		1.208889		80.713717
0.657576		1.208889		79.089451
0.660000		1.208889		77.513655
0.662424		1.208889		75.984659
0.664848		1.208889		74.500862
0.667273		1.208889		73.060731
0.669697		1.208889		71.662798
0.672121		1.208889		70.305652
0.674545		1.208889		68.987942
0.676970		1.208889		67.708372
0.679394		1.208889		66.465698
0.681818		1.208889		65.258726
0.684242		1.208889		64.086312
0.686667		1.208889		62.947354
0.689091		1.208889		61.840799
0.691515		1.208889		60.765631
0.693939		1.208889		59.720877
0.696364		1.208889		58.705603
0.698788		1.208889		57.718909
0.701212		1.208889		56.759932
0.703636		1.208889		55.827843
0.706061		1.208889		54.921846
0.708485		1.208889		54.041174
0.710909		1.208889		53.185092
0.713333		1.208889		52.352893
0.715758		1.208889		51.543895
0.718182		1.208889		50.757448
0.720606		1.208889		49.992922
0.723030		1.208889		49.249714
0.725455		1.208889		48.527246
0.727879		1.208889		47.824960
0.730303		1.208889		47.142321
0.732727		1.208889		46.478815
0.735152		1.208889		45.833950
0.737576		1.208889		45.207251
0.740000		1.208889		44.598265
0.742424		1.208889		44.006554
0.744848		1.208889		43.431702
0.747273		1.208889		42.873307
0.749697		1.208889		42.330985
0.752121		1.208889		41.804369
0.754545		1.208889		41.293107
0.756970		1.208889		40.796863
0.759394		1.208889		40.315316
0.761818		1.208889		39.848160
0.764242		1.208889		39.395103
0.766667		1.208889		38.955867
0.769091		1.208889		38.530189
0.771515		1.208889		38.117818
0.773939		1.208889		37.718518
0.776364		1.208889		37.332064
0.778788		1.208889		36.958248
0.781212		1.208889		36.596871
0.783636		1.208889		36.247748
0.786061		1.208889		35.910709
0.788485		1.208889		35.585594
0.790909		1.208889		35.272257
0.793333		1.208889		34.970565
0.795758		1.208889		34.680398
0.798182		1.208889		34.401649
0.800606		1.208889		34.134223
0.803030		1.208889		33.878040
0.805455		1.208889		33.633034
0.807879		1.208889		33.399152
0.810303		1.208889		33.176355
0.812727		1.208889		32.964619
0.815152		1.208889		32.763937
0.817576		1.208889		32.574316
0.820000		1.208889		32.395779
0.580000		1.236364		169.688755
0.582424		1.236364		165.099021
0.584848		1.236364		160.676862
0.587273		1.236364		156.414850
0.589697		1.236364		152.305952
0.592121		1.236364		148.343504
0.594545		1.236364		144.521191
0.596970		1.236364		140.833021
0.599394		1.236364		137.273310
0.601818		1.236364		133.836663
0.604242		1.236364		130.517954
0.606667		1.236364		127.312314
0.609091		1.236364		124.215114
0.611515		1.236364		121.221950
0.613939		1.236364		118.328635
0.616364		1.236364		115.531180
0.618788		1.236364		112.825790
0.621212		1.236364		110.208847
0.623636		1.236364		107.676904
0.626061		1.236364		105.226676
0.628485		1.236364		102.855029
0.630909		1.236364		100.558973
0.633333		1.236364		98.335655
0.635758		1.236364		96.182349
0.638182		1.236364		94.096455
0.640606		1.236364		92.075487
0.643030		1.236364		90.117068
0.645455		1.236364		88.218929
0.647879		1.236364		86.378897
0.650303		1.236364		84.594895
0.652727		1.236364		82.864936
0.655152		1.236364		81.187117
0.657576		1.236364		79.559618
0.660000		1.236364		77.980693
0.662424		1.236364		76.448673
0.664848		1.236364		74.961957
0.667273		1.236364		73.519011
0.669697		1.236364		72.118364
0.672121		1.236364		70.758607
0.674545		1.236364		69.438389
0.676970		1.236364		68.156411
0.679394		1.236364		66.911431
0.681818		1.236364		65.702253
0.684242		1.236364		64.527734
0.686667		1.236364		63.386772
0.689091		1.236364		62.278312
0.691515		1.236364		61.201340
0.693939		1.236364		60.154882
0.696364		1.236364		59.138004
0.698788		1.236364		58.149807
0.701212		1.236364		57.189428
0.703636		1.236364		56.256039
0.706061		1.236364		55.348842
0.708485		1.236364		54.467073
0.710909		1.236364		53.609996
0.713333		1.236364		52.776905
0.715758		1.236364		51.967121
0.718182		1.236364		51.179991
0.720606		1.236364		50.414889
0.723030		1.236364		49.671212
0.725455		1.236364		48.948383
0.727879		1.236364		48.245845
0.730303		1.236364		47.563066
0.732727		1.236364		46.899532
0.735152		1.236364		46.254752
0.737576		1.236364		45.628255
0.740000		1.236364		45.019588
0.742424		1.236364		44.428317
0.744848		1.236364		43.854026
0.747273		1.236364		43.296316
0.749697		1.236364		42.754807
0.752121		1.236364		42.229134
0.754545		1.236364		41.718948
0.756970		1.236364		41.223916
0.759394		1.236364		40.743721
0.761818		1.236364		40.278059
0.764242		1.236364		39.826643
0.766667		1.236364		39.389200
0.769091		1.236364		38.965470
0.771515		1.236364		38.555207
0.773939		1.236364		38.158181
0.776364		1.236364		37.774172
0.778788		1.236364		37.402976
0.781212		1.236364		37.044403
0.783636		1.236364		36.698273
0.786061		1.236364		36.364424
0.788485		1.236364		36.042702
0.790909		1.236364		35.732970
0.793333		1.236364		35.435104
0.795758		1.236364		35.148992
0.798182		1.236364		34.874537
0.800606		1.236364		34.611656
0.803030		1.236364		34.360279
0.805455		1.236364		34.120353
0.807879		1.236364		33.891836
0.810303		1.236364		33.674705
0.812727		1.236364		33.468951
0.815152		1.236364		33.274583
0.817576		1.236364		33.091623
0.820000		1.236364		32.920116
0.580000		1.263838		170.291443
0.582424		1.263838		165.695677
0.584848		1.263838		161.267612
0.587273		1.263838		156.999819
0.589697		1.263838		152.885262
0.592121		1.263838		148.917276
0.594545		1.263838		145.089543
0.596970		1.263838		141.396070
0.599394		1.263838		137.831173
0.601818		1.263838		134.389452
0.604242		1.263838		131.065782
0.606667		1.263838		127.855292
0.609091		1.263838		124.753351
0.611515		1.263838		121.755555
0.613939		1.263838		118.857715
0.616364		1.263838		116.055841
0.618788		1.263838		113.346136
0.621212		1.263838		110.724983
0.623636		1.263838		108.188933
0.626061		1.263838		105.734699
0.628485		1.263838		103.359148
0.630909		1.263838		101.059288
0.633333		1.263838		98.832265
0.635758		1.263838		96.675353
0.638182		1.263838		94.585951
0.640606		1.263838		92.561572
0.643030		1.263838		90.599840
0.645455		1.263838		88.698484
0.647879		1.263838		86.855330
0.650303		1.263838		85.068302
0.652727		1.263838		83.335411
0.655152		1.263838		81.654755
0.657576		1.263838		80.024513
0.660000		1.263838		78.442939
0.662424		1.263838		76.908363
0.664848		1.263838		75.419184
0.667273		1.263838		73.973868
0.669697		1.263838		72.570945
0.672121		1.263838		71.209005
0.674545		1.263838		69.886695
0.676970		1.263838		68.602720
0.679394		1.263838		67.355835
0.681818		1.263838		66.144846
0.684242		1.263838		64.968608
0.686667		1.263838		63.826022
0.689091		1.263838		62.716031
0.691515		1.263838		61.637622
0.693939		1.263838		60.589823
0.696364		1.263838		59.571698
0.698788		1.263838		58.582350
0.701212		1.263838		57.620917
0.703636		1.263838		56.686570
0.706061		1.263838		55.778514
0.708485		1.263838		54.895984
0.710909		1.263838		54.038246
0.713333		1.263838		53.204594
0.715758		1.263838		52.394351
0.718182		1.263838		51.606866
0.720606		1.263838		50.841513
0.723030		1.263838		50.097691
0.725455		1.263838		49.374824
0.727879		1.263838		48.672357
0.730303		1.263838		47.989759
0.732727		1.263838		47.326520
0.735152		1.263838		46.682150
0.737576		1.263838		46.056180
0.740000		1.263838		45.448158
0.742424		1.263838		44.857655
0.744848		1.263838		44.284256
0.747273		1.263838		43.727567
0.749697		1.263838		43.187208
0.752121		1.263838		42.662819
0.754545		1.263838		42.154054
0.756970		1.263838		41.660584
0.759394		1.263838		41.182095
0.761818		1.263838		40.718289
0.764242		1.263838		40.268882
0.766667		1.263838		39.833606
0.769091		1.263838		39.412207
0.771515		1.263838		39.004444
0.773939		1.263838		38.610091
0.776364		1.263838		38.228937
0.778788		1.263838		37.860783
0.781212		1.263838		37.505446
0.783636		1.263838		37.162754
0.786061		1.263838		36.832551
0.788485		1.263838		36.514695
0.790909		1.263838		36.209055
0.793333		1.263838		35.915518
0.795758		1.263838		35.633983
0.798182		1.263838		35.364364
0.800606		1.263838		35.106588
0.803030		1.263838		34.860601
0.805455		1.263838		34.626360
0.807879		1.263838		34.403841
0.810303		1.263838		34.193035
0.812727		1.263838		33.993951
0.815152		1.263838		33.806615
0.817576		1.263838		33.631071
0.820000		1.263838		33.467383
0.580000		1.291313		170.863093
0.582424		1.291313		166.262550
0.584848		1.291313		161.829792
0.587273		1.291313		157.557389
0.589697		1.291313		153.438305
0.592121		1.291313		149.465875
0.594545		1.291313		145.633780
0.596970		1.291313		141.936028
0.599394		1.291313		138.366933
0.601818		1.291313		134.921097
0.604242		1.291313		131.593393
0.606667		1.291313		128.378951
0.609091		1.291313		125.273140
0.611515		1.291313		122.271555
0.613939		1.291313		119.370006
0.616364		1.291313		116.564506
0.618788		1.291313		113.851256
0.621212		1.291313		111.226638
0.623636		1.291313		108.687205
0.626061		1.291313		106.229669
0.628485		1.291313		103.850896
0.630909		1.291313		101.547895
0.633333		1.291313		99.317812
0.635758		1.291313		97.157922
0.638182		1.291313		95.065622
0.640606		1.291313		93.038426
0.643030		1.291313		91.073958
0.645455		1.291313		89.169947
0.647879		1.291313		87.324220
0.650303		1.291313		85.534700
0.652727		1.291313		83.799399
0.655152		1.291313		82.116414
0.657576		1.291313		80.483924
0.660000		1.291313		78.900186
0.662424		1.291313		77.363527
0.664848		1.291313		75.872349
0.667273		1.291313		74.425117
0.669697		1.291313		73.020361
0.672121		1.291313		71.656671
0.674545		1.291313		70.332697
0.676970		1.291313		69.047141
0.679394		1.291313		67.798761
0.681818		1.291313		66.586362
0.684242		1.291313		65.408801
0.686667		1.291313		64.264979
0.689091		1.291313		63.153840
0.691515		1.291313		62.074371
0.693939		1.291313		61.025602
0.696364		1.291313		60.006597
0.698788		1.291313		59.016460
0.701212		1.291313		58.054330
0.703636		1.291313		57.119379
0.706061		1.291313		56.210814
0.708485		1.291313		55.327871
0.710909		1.291313		54.469816
0.713333		1.291313		53.635947
0.715758		1.291313		52.825586
0.718182		1.291313		52.038084
0.720606		1.291313		51.272818
0.723030		1.291313		50.529187
0.725455		1.291313		49.806619
0.727879		1.291313		49.104560
0.730303		1.291313		48.422482
0.732727		1.291313		47.759875
0.735152		1.291313		47.116254
0.737576		1.291313		46.491151
0.740000		1.291313		45.884118
0.742424		1.291313		45.294728
0.744848		1.291313		44.722570
0.747273		1.291313		44.167253
0.749697		1.291313		43.628400
0.752121		1.291313		43.105655
0.754545		1.291313		42.598677
0.756970		1.291313		42.107140
0.759394		1.291313		41.630735
0.761818		1.291313		41.169169
0.764242		1.291313		40.722164
0.766667		1.291313		40.289455
0.769091		1.291313		39.870795
0.771515		1.291313		39.465949
0.773939		1.291313		39.074699
0.776364		1.291313		38.696839
0.778788		1.291313		38.332178
0.781212		1.291313		37.980541
0.783636		1.291313		37.641766
0.786061		1.291313		37.315703
0.788485		1.291313		37.002222
0.790909		1.291313		36.701202
0.793333		1.291313		36.412540
0.795758		1.291313		36.136147
0.798182		1.291313		35.871949
0.800606		1.291313		35.619889
0.803030		1.291313		35.379925
0.805455		1.291313		35.152031
0.807879		1.291313		34.936199
0.810303		1.291313		34.732439
0.812727		1.291313		34.540777
0.815152		1.291313		34.361262
0.817576		1.291313		34.193960
0.820000		1.291313		34.038960
0.580000		1.318788		171.403545
0.582424		1.318788		166.799473
0.584848		1.318788		162.363227
0.587273		1.318788		158.087379
0.589697		1.318788		153.964894
0.592121		1.318788		149.989108
0.594545		1.318788		146.153705
0.596970		1.318788		142.452692
0.599394		1.318788		138.880386
0.601818		1.318788		135.431390
0.604242		1.318788		132.100577
0.606667		1.318788		128.883079
0.609091		1.318788		125.774266
0.611515		1.318788		122.769733
0.613939		1.318788		119.865294
0.616364		1.318788		117.056959
0.618788		1.318788		114.340932
0.621212		1.318788		111.713595
0.623636		1.318788		109.171503
0.626061		1.318788		106.711369
0.628485		1.318788		104.330058
0.630909		1.318788		102.024582
0.633333		1.318788		99.792086
0.635758		1.318788		97.629846
0.638182		1.318788		95.535260
0.640606		1.318788		93.505844
0.643030		1.318788		91.539221
0.645455		1.318788		89.633121
0.647879		1.318788		87.785372
0.650303		1.318788		85.993898
0.652727		1.318788		84.256712
0.655152		1.318788		82.571911
0.657576		1.318788		80.937676
0.660000		1.318788		79.352263
0.662424		1.318788		77.814001
0.664848		1.318788		76.321292
0.667273		1.318788		74.872602
0.669697		1.318788		73.466462
0.672121		1.318788		72.101464
0.674545		1.318788		70.776256
0.676970		1.318788		69.489545
0.679394		1.318788		68.240086
0.681818		1.318788		67.026688
0.684242		1.318788		65.848207
0.686667		1.318788		64.703545
0.689091		1.318788		63.591649
0.691515		1.318788		62.511506
0.693939		1.318788		61.462147
0.696364		1.318788		60.442637
0.698788		1.318788		59.452083
0.701212		1.318788		58.489623
0.703636		1.318788		57.554434
0.706061		1.318788		56.645720
0.708485		1.318788		55.762722
0.710909		1.318788		54.904707
0.713333		1.318788		54.070974
0.715758		1.318788		53.260848
0.718182		1.318788		52.473681
0.720606		1.318788		51.708852
0.723030		1.318788		50.965764
0.725455		1.318788		50.243845
0.727879		1.318788		49.542545
0.730303		1.318788		48.861337
0.732727		1.318788		48.199717
0.735152		1.318788		47.557199
0.737576		1.318788		46.933321
0.740000		1.318788		46.327637
0.742424		1.318788		45.739723
0.744848		1.318788		45.169173
0.747273		1.318788		44.615598
0.749697		1.318788		44.078628
0.752121		1.318788		43.557908
0.754545		1.318788		43.053104
0.756970		1.318788		42.563893
0.759394		1.318788		42.089973
0.761818		1.318788		41.631056
0.764242		1.318788		41.186868
0.766667		1.318788		40.757152
0.769091		1.318788		40.341668
0.771515		1.318788		39.940186
0.773939		1.318788		39.552497
0.776364		1.318788		39.178402
0.778788		1.318788		38.817720
0.781212		1.318788		38.470283
0.783636		1.318788		38.135938
0.786061		1.318788		37.814549
0.788485		1.318788		37.505992
0.790909		1.318788		37.210161
0.793333		1.318788		36.926964
0.795758		1.318788		36.656327
0.798182		1.318788		36.398188
0.800606		1.318788		36.152507
0.803030		1.318788		35.919257
0.805455		1.318788		35.698431
0.807879		1.318788		35.490040
0.810303		1.318788		35.294113
0.812727		1.318788		35.110700
0.815152		1.318788		34.939872
0.817576		1.318788		34.781722
0.820000		1.318788		34.636365
0.580000		1.346263		171.912694
0.582424		1.346263		167.306334
0.584848		1.346263		162.867799
0.587273		1.346263		158.589664
0.589697		1.346263		154.464898
0.592121		1.346263		150.486840
0.594545		1.346263		146.649176
0.596970		1.346263		142.945917
0.599394		1.346263		139.371382
0.601818		1.346263		135.920175
0.604242		1.346263		132.587176
0.606667		1.346263		129.367514
0.609091		1.346263		126.256564
0.611515		1.346263		123.249924
0.613939		1.346263		120.343408
0.616364		1.346263		117.533028
0.618788		1.346263		114.814992
0.621212		1.346263		112.185682
0.623636		1.346263		109.641655
0.626061		1.346263		107.179626
0.628485		1.346263		104.796462
0.630909		1.346263		102.489176
0.633333		1.346263		100.254914
0.635758		1.346263		98.090955
0.638182		1.346263		95.994698
0.640606		1.346263		93.963659
0.643030		1.346263		91.995464
0.645455		1.346263		90.087844
0.647879		1.346263		88.238629
0.650303		1.346263		86.445743
0.652727		1.346263		84.707200
0.655152		1.346263		83.021100
0.657576		1.346263		81.385624
0.660000		1.346263		79.799030
0.662424		1.346263		78.259649
0.664848		1.346263		76.765882
0.667273		1.346263		75.316199
0.669697		1.346263		73.909131
0.672121		1.346263		72.543270
0.674545		1.346263		71.217269
0.676970		1.346263		69.929832
0.679394		1.346263		68.679718
0.681818		1.346263		67.465737
0.684242		1.346263		66.286746
0.686667		1.346263		65.141650
0.689091		1.346263		64.029395
0.691515		1.346263		62.948972
0.693939		1.346263		61.899412
0.696364		1.346263		60.879783
0.698788		1.346263		59.889192
0.701212		1.346263		58.926780
0.703636		1.346263		57.991726
0.706061		1.346263		57.083236
0.708485		1.346263		56.200552
0.710909		1.346263		55.342944
0.713333		1.346263		54.509713
0.715758		1.346263		53.700186
0.718182		1.346263		52.913718
0.720606		1.346263		52.149690
0.723030		1.346263		51.407508
0.725455		1.346263		50.686602
0.727879		1.346263		49.986427
0.730303		1.346263		49.306457
0.732727		1.346263		48.646191
0.735152		1.346263		48.005149
0.737576		1.346263		47.382869
0.740000		1.346263		46.778911
0.742424		1.346263		46.192856
0.744848		1.346263		45.624299
0.747273		1.346263		45.072858
0.749697		1.346263		44.538166
0.752121		1.346263		44.019875
0.754545		1.346263		43.517653
0.756970		1.346263		43.031186
0.759394		1.346263		42.560176
0.761818		1.346263		42.104341
0.764242		1.346263		41.663414
0.766667		1.346263		41.237146
0.769091		1.346263		40.825302
0.771515		1.346263		40.427663
0.773939		1.346263		40.044026
0.776364		1.346263		39.674202
0.778788		1.346263		39.318018
0.781212		1.346263		38.975318
0.783636		1.346263		38.645959
0.786061		1.346263		38.329816
0.788485		1.346263		38.026779
0.790909		1.346263		37.736753
0.793333		1.346263		37.459662
0.795758		1.346263		37.195445
0.798182		1.346263		36.944059
0.800606		1.346263		36.705478
0.803030		1.346263		36.479696
0.805455		1.346263		36.266726
0.807879		1.346263		36.066599
0.810303		1.346263		35.879369
0.812727		1.346263		35.705110
0.815152		1.346263		35.543921
0.817576		1.346263		35.395923
0.820000		1.346263		35.261265
0.580000		1.373737		172.390490
0.582424		1.373737		167.783074
0.584848		1.373737		163.343441
0.587273		1.373737		159.064170
0.589697		1.373737		154.938237
0.592121		1.373737		150.958983
0.594545		1.373737		147.120100
0.596970		1.373737		143.415603
0.599394		1.373737		139.839815
0.601818		1.373737		136.387346
0.604242		1.373737		133.053076
0.606667		1.373737		129.832140
0.609091		1.373737		126.719916
0.611515		1.373737		123.712005
0.613939		1.373737		120.804223
0.616364		1.373737		117.992587
0.618788		1.373737		115.273307
0.621212		1.373737		112.642768
0.623636		1.373737		110.097529
0.626061		1.373737		107.634308
0.628485		1.373737		105.249975
0.630909		1.373737		102.941544
0.633333		1.373737		100.706165
0.635758		1.373737		98.541117
0.638182		1.373737		96.443804
0.640606		1.373737		94.411742
0.643030		1.373737		92.442560
0.645455		1.373737		90.533990
0.647879		1.373737		88.683865
0.650303		1.373737		86.890111
0.652727		1.373737		85.150744
0.655152		1.373737		83.463865
0.657576		1.373737		81.827658
0.660000		1.373737		80.240381
0.662424		1.373737		78.700367
0.664848		1.373737		77.206022
0.667273		1.373737		75.755814
0.669697		1.373737		74.348277
0.672121		1.373737		72.982007
0.674545		1.373737		71.655655
0.676970		1.373737		70.367929
0.679394		1.373737		69.117591
0.681818		1.373737		67.903450
0.684242		1.373737		66.724368
0.686667		1.373737		65.579248
0.689091		1.373737		64.467041
0.691515		1.373737		63.386740
0.693939		1.373737		62.337376
0.696364		1.373737		61.318021
0.698788		1.373737		60.327784
0.701212		1.373737		59.365808
0.703636		1.373737		58.431272
0.706061		1.373737		57.523388
0.708485		1.373737		56.641398
0.710909		1.373737		55.784576
0.713333		1.373737		54.952224
0.715758		1.373737		54.143673
0.718182		1.373737		53.358280
0.720606		1.373737		52.595430
0.723030		1.373737		51.854532
0.725455		1.373737		51.135019
0.727879		1.373737		50.436348
0.730303		1.373737		49.757998
0.732727		1.373737		49.099472
0.735152		1.373737		48.460293
0.737576		1.373737		47.840003
0.740000		1.373737		47.238168
0.742424		1.373737		46.654371
0.744848		1.373737		46.088213
0.747273		1.373737		45.539317
0.749697		1.373737		45.007322
0.752121		1.373737		44.491884
0.754545		1.373737		43.992679
0.756970		1.373737		43.509397
0.759394		1.373737		43.041748
0.761818		1.373737		42.589456
0.764242		1.373737		42.152263
0.766667		1.373737		41.729927
0.769091		1.373737		41.322221
0.771515		1.373737		40.928936
0.773939		1.373737		40.549876
0.776364		1.373737		40.184864
0.778788		1.373737		39.833739
0.781212		1.373737		39.496353
0.783636		1.373737		39.172578
0.786061		1.373737		38.862301
0.788485		1.373737		38.565425
0.790909		1.373737		38.281872
0.793333		1.373737		38.011581
0.795758		1.373737		37.754507
0.798182		1.373737		37.510626
0.800606		1.373737		37.279933
0.803030		1.373737		37.062442
0.805455		1.373737		36.858188
0.807879		1.373737		36.667228
0.810303		1.373737		36.489641
0.812727		1.373737		36.325532
0.815152		1.373737		36.175030
0.817576		1.373737		36.038289
0.820000		1.373737		35.915494
0.580000		1.401212		172.836926
0.582424		1.401212		168.229679
0.584848		1.401212		163.790130
0.587273		1.401212		159.510868
0.589697		1.401212		155.384872
0.592121		1.401212		151.405493
0.594545		1.401212		147.566427
0.596970		1.401212		143.861696
0.599394		1.401212		140.285627
0.601818		1.401212		136.832835
0.604242		1.401212		133.498207
0.606667		1.401212		130.276882
0.609091		1.401212		127.164242
0.611515		1.401212		124.155893
0.613939		1.401212		121.247654
0.616364		1.401212		118.435548
0.618788		1.401212		115.715787
0.621212		1.401212		113.084761
0.623636		1.401212		110.539031
0.626061		1.401212		108.075320
0.628485		1.401212		105.690500
0.630909		1.401212		103.381589
0.633333		1.401212		101.145740
0.635758		1.401212		98.980236
0.638182		1.401212		96.882481
0.640606		1.401212		94.849997
0.643030		1.401212		92.880413
0.645455		1.401212		90.971466
0.647879		1.401212		89.120990
0.650303		1.401212		87.326914
0.652727		1.401212		85.587257
0.655152		1.401212		83.900122
0.657576		1.401212		82.263694
0.660000		1.401212		80.676235
0.662424		1.401212		79.136082
0.664848		1.401212		77.641639
0.667273		1.401212		76.191380
0.669697		1.401212		74.783840
0.672121		1.401212		73.417617
0.674545		1.401212		72.091364
0.676970		1.401212		70.803792
0.679394		1.401212		69.553665
0.681818		1.401212		68.339795
0.684242		1.401212		67.161044
0.686667		1.401212		66.016320
0.689091		1.401212		64.904576
0.691515		1.401212		63.824806
0.693939		1.401212		62.776044
0.696364		1.401212		61.757366
0.698788		1.401212		60.767881
0.701212		1.401212		59.806736
0.703636		1.401212		58.873114
0.706061		1.401212		57.966227
0.708485		1.401212		57.085323
0.710909		1.401212		56.229676
0.713333		1.401212		55.398593
0.715758		1.401212		54.591407
0.718182		1.401212		53.807480
0.720606		1.401212		53.046198
0.723030		1.401212		52.306975
0.725455		1.401212		51.589248
0.727879		1.401212		50.892477
0.730303		1.401212		50.216146
0.732727		1.401212		49.559762
0.735152		1.401212		48.922851
0.737576		1.401212		48.304961
0.740000		1.401212		47.705663
0.742424		1.401212		47.124544
0.744848		1.401212		46.561213
0.747273		1.401212		46.015295
0.749697		1.401212		45.486438
0.752121		1.401212		44.974303
0.754545		1.401212		44.478572
0.756970		1.401212		43.998944
0.759394		1.401212		43.535134
0.761818		1.401212		43.086877
0.764242		1.401212		42.653920
0.766667		1.401212		42.236032
0.769091		1.401212		41.832995
0.771515		1.401212		41.444609
0.773939		1.401212		41.070691
0.776364		1.401212		40.711073
0.778788		1.401212		40.365607
0.781212		1.401212		40.034158
0.783636		1.401212		39.716612
0.786061		1.401212		39.412869
0.788485		1.401212		39.122851
0.790909		1.401212		38.846493
0.793333		1.401212		38.583754
0.795758		1.401212		38.334610
0.798182		1.401212		38.099055
0.800606		1.401212		37.877108
0.803030		1.401212		37.668806
0.805455		1.401212		37.474211
0.807879		1.401212		37.293407
0.810303		1.401212		37.126506
0.812727		1.401212		36.973642
0.815152		1.401212		36.834981
0.817576		1.401212		36.710717
0.820000		1.401212		36.601075
0.580000		1.428687		173.252036
0.582424		1.428687		168.646173
0.584848		1.428687		164.207885
0.587273		1.428687		159.929767
0.589697		1.428687		155.804808
0.592121		1.428687		151.826367
0.594545		1.428687		147.988148
0.596970		1.428687		144.284178
0.599394		1.428687		140.708794
0.601818		1.428687		137.256617
0.604242		1.428687		133.922538
0.606667		1.428687		130.701704
0.609091		1.428687		127.589502
0.611515		1.428687		124.581543
0.613939		1.428687		121.673654
0.616364		1.428687		118.861860
0.618788		1.428687		116.142377
0.621212		1.428687		113.511603
0.623636		1.428687		110.966102
0.626061		1.428687		108.502601
0.628485		1.428687		106.117976
0.630909		1.428687		103.809249
0.633333		1.428687		101.573577
0.635758		1.428687		99.408246
0.638182		1.428687		97.310666
0.640606		1.428687		95.278359
0.643030		1.428687		93.308960
0.645455		1.428687		91.400209
0.647879		1.428687		89.549942
0.650303		1.428687		87.756091
0.652727		1.428687		86.016680
0.655152		1.428687		84.329813
0.657576		1.428687		82.693680
0.660000		1.428687		81.106544
0.662424		1.428687		79.566745
0.664848		1.428687		78.072691
0.667273		1.428687		76.622858
0.669697		1.428687		75.215784
0.672121		1.428687		73.850069
0.674545		1.428687		72.524370
0.676970		1.428687		71.237400
0.679394		1.428687		69.987925
0.681818		1.428687		68.774762
0.684242		1.428687		67.596774
0.686667		1.428687		66.452872
0.689091		1.428687		65.342012
0.691515		1.428687		64.263190
0.693939		1.428687		63.215445
0.696364		1.428687		62.197854
0.698788		1.428687		61.209529
0.701212		1.428687		60.249623
0.703636		1.428687		59.317317
0.706061		1.428687		58.411831
0.708485		1.428687		57.532413
0.710909		1.428687		56.678343
0.713333		1.428687		55.848930
0.715758		1.428687		55.043512
0.718182		1.428687		54.261453
0.720606		1.428687		53.502144
0.723030		1.428687		52.765002
0.725455		1.428687		52.049469
0.727879		1.428687		51.355010
0.730303		1.428687		50.681113
0.732727		1.428687		50.027288
0.735152		1.428687		49.393069
0.737576		1.428687		48.778010
0.740000		1.428687		48.181683
0.742424		1.428687		47.603684
0.744848		1.428687		47.043627
0.747273		1.428687		46.501145
0.749697		1.428687		45.975890
0.752121		1.428687		45.467532
0.754545		1.428687		44.975761
0.756970		1.428687		44.500283
0.759394		1.428687		44.040821
0.761818		1.428687		43.597119
0.764242		1.428687		43.168935
0.766667		1.428687		42.756045
0.769091		1.428687		42.358245
0.771515		1.428687		41.975343
0.773939		1.428687		41.607171
0.776364		1.428687		41.253572
0.778788		1.428687		40.914411
0.781212		1.428687		40.589570
0.783636		1.428687		40.278948
0.786061		1.428687		39.982464
0.788485		1.428687		39.700055
0.790909		1.428687		39.431678
0.793333		1.428687		39.177310
0.795758		1.428687		38.936950
0.798182		1.428687		38.710616
0.800606		1.428687		38.498352
0.803030		1.428687		38.300223
0.805455		1.428687		38.116321
0.807879		1.428687		37.946761
0.810303		1.428687		37.791689
0.812727		1.428687		37.651279
0.815152		1.428687		37.525735
0.817576		1.428687		37.415297
0.820000		1.428687		37.320239
0.580000		1.456162		173.635891
0.582424		1.456162		169.032620
0.584848		1.456162		164.596759
0.587273		1.456162		160.320914
0.589697		1.456162		156.198084
0.592121		1.456162		152.221638
0.594545		1.456162		148.385287
0.596970		1.456162		144.683071
0.599394		1.456162		141.109331
0.601818		1.456162		137.658698
0.604242		1.456162		134.326071
0.606667		1.456162		131.106604
0.609091		1.456162		127.995689
0.611515		1.456162		124.988946
0.613939		1.456162		122.082206
0.616364		1.456162		119.271502
0.618788		1.456162		116.553057
0.621212		1.456162		113.923271
0.623636		1.456162		111.378715
0.626061		1.456162		108.916121
0.628485		1.456162		106.532370
0.630909		1.456162		104.224489
0.633333		1.456162		101.989640
0.635758		1.456162		99.825113
0.638182		1.456162		97.728321
0.640606		1.456162		95.696793
0.643030		1.456162		93.728166
0.645455		1.456162		91.820183
0.647879		1.456162		89.970686
0.650303		1.456162		88.177611
0.652727		1.456162		86.438982
0.655152		1.456162		84.752911
0.657576		1.456162		83.117588
0.660000		1.456162		81.531283
0.662424		1.456162		79.992336
0.664848		1.456162		78.499160
0.667273		1.456162		77.050234
0.669697		1.456162		75.644098
0.672121		1.456162		74.279358
0.674545		1.456162		72.954672
0.676970		1.456162		71.668757
0.679394		1.456162		70.420383
