T [fm^-1]		muB [fm^-1]		c1_df14 [..]
0.713333		0.549495		-3.265413
0.715758		0.549495		-3.154679
0.718182		0.549495		-3.048326
0.720606		0.549495		-2.946163
0.723030		0.549495		-2.848010
0.725455		0.549495		-2.753691
0.727879		0.549495		-2.663043
0.730303		0.549495		-2.575908
0.732727		0.549495		-2.492135
0.735152		0.549495		-2.411582
0.737576		0.549495		-2.334113
0.740000		0.549495		-2.259596
0.742424		0.549495		-2.187909
0.744848		0.549495		-2.118933
0.747273		0.549495		-2.052555
0.749697		0.549495		-1.988667
0.752121		0.549495		-1.927167
0.754545		0.549495		-1.867956
0.756970		0.549495		-1.810940
0.759394		0.549495		-1.756030
0.761818		0.549495		-1.703141
0.764242		0.549495		-1.652190
0.766667		0.549495		-1.603101
0.769091		0.549495		-1.555797
0.771515		0.549495		-1.510208
0.773939		0.549495		-1.466265
0.776364		0.549495		-1.423905
0.778788		0.549495		-1.383063
0.781212		0.549495		-1.343681
0.783636		0.549495		-1.305701
0.786061		0.549495		-1.269070
0.788485		0.549495		-1.233735
0.790909		0.549495		-1.199646
0.793333		0.549495		-1.166755
0.795758		0.549495		-1.135017
0.798182		0.549495		-1.104387
0.800606		0.549495		-1.074825
0.803030		0.549495		-1.046289
0.805455		0.549495		-1.018743
0.807879		0.549495		-0.992147
0.810303		0.549495		-0.966469
0.812727		0.549495		-0.941673
0.815152		0.549495		-0.917728
0.817576		0.549495		-0.894603
0.820000		0.549495		-0.872267
0.580000		0.576970		-31.652240
0.582424		0.576970		-30.199438
0.584848		0.576970		-28.821320
0.587273		0.576970		-27.513640
0.589697		0.576970		-26.272417
0.592121		0.576970		-25.093920
0.594545		0.576970		-23.974648
0.596970		0.576970		-22.911313
0.599394		0.576970		-21.900831
0.601818		0.576970		-20.940304
0.604242		0.576970		-20.027005
0.606667		0.576970		-19.158376
0.609091		0.576970		-18.332008
0.611515		0.576970		-17.545633
0.613939		0.576970		-16.797120
0.616364		0.576970		-16.084461
0.618788		0.576970		-15.405763
0.621212		0.576970		-14.759244
0.623636		0.576970		-14.143225
0.626061		0.576970		-13.556121
0.628485		0.576970		-12.996438
0.630909		0.576970		-12.462767
0.633333		0.576970		-11.953777
0.635758		0.576970		-11.468213
0.638182		0.576970		-11.004887
0.640606		0.576970		-10.562680
0.643030		0.576970		-10.140532
0.645455		0.576970		-9.737442
0.647879		0.576970		-9.352464
0.650303		0.576970		-8.984702
0.652727		0.576970		-8.633310
0.655152		0.576970		-8.297486
0.657576		0.576970		-7.976470
0.660000		0.576970		-7.669546
0.662424		0.576970		-7.376031
0.664848		0.576970		-7.095282
0.667273		0.576970		-6.826688
0.669697		0.576970		-6.569670
0.672121		0.576970		-6.323678
0.674545		0.576970		-6.088193
0.676970		0.576970		-5.862720
0.679394		0.576970		-5.646791
0.681818		0.576970		-5.439962
0.684242		0.576970		-5.241809
0.686667		0.576970		-5.051933
0.689091		0.576970		-4.869953
0.691515		0.576970		-4.695507
0.693939		0.576970		-4.528252
0.696364		0.576970		-4.367862
0.698788		0.576970		-4.214026
0.701212		0.576970		-4.066449
0.703636		0.576970		-3.924851
0.706061		0.576970		-3.788965
0.708485		0.576970		-3.658537
0.710909		0.576970		-3.533326
0.713333		0.576970		-3.413101
0.715758		0.576970		-3.297645
0.718182		0.576970		-3.186748
0.720606		0.576970		-3.080212
0.723030		0.576970		-2.977848
0.725455		0.576970		-2.879477
0.727879		0.576970		-2.784926
0.730303		0.576970		-2.694032
0.732727		0.576970		-2.606640
0.735152		0.576970		-2.522600
0.737576		0.576970		-2.441771
0.740000		0.576970		-2.364018
0.742424		0.576970		-2.289213
0.744848		0.576970		-2.217231
0.747273		0.576970		-2.147955
0.749697		0.576970		-2.081274
0.752121		0.576970		-2.017081
0.754545		0.576970		-1.955274
0.756970		0.576970		-1.895754
0.759394		0.576970		-1.838429
0.761818		0.576970		-1.783211
0.764242		0.576970		-1.730013
0.766667		0.576970		-1.678755
0.769091		0.576970		-1.629360
0.771515		0.576970		-1.581752
0.773939		0.576970		-1.535861
0.776364		0.576970		-1.491620
0.778788		0.576970		-1.448964
0.781212		0.576970		-1.407829
0.783636		0.576970		-1.368158
0.786061		0.576970		-1.329894
0.788485		0.576970		-1.292982
0.790909		0.576970		-1.257369
0.793333		0.576970		-1.223008
0.795758		0.576970		-1.189849
0.798182		0.576970		-1.157848
0.800606		0.576970		-1.126960
0.803030		0.576970		-1.097145
0.805455		0.576970		-1.068362
0.807879		0.576970		-1.040572
0.810303		0.576970		-1.013739
0.812727		0.576970		-0.987829
0.815152		0.576970		-0.962807
0.817576		0.576970		-0.938641
0.820000		0.576970		-0.915300
0.580000		0.604444		-32.801142
0.582424		0.604444		-31.299962
0.584848		0.604444		-29.875742
0.587273		0.604444		-28.524116
0.589697		0.604444		-27.240993
0.592121		0.604444		-26.022537
0.594545		0.604444		-24.865146
0.596970		0.604444		-23.765441
0.599394		0.604444		-22.720248
0.601818		0.604444		-21.726586
0.604242		0.604444		-20.781651
0.606667		0.604444		-19.882808
0.609091		0.604444		-19.027578
0.611515		0.604444		-18.213628
0.613939		0.604444		-17.438764
0.616364		0.604444		-16.700916
0.618788		0.604444		-15.998137
0.621212		0.604444		-15.328592
0.623636		0.604444		-14.690550
0.626061		0.604444		-14.082379
0.628485		0.604444		-13.502539
0.630909		0.604444		-12.949578
0.633333		0.604444		-12.422125
0.635758		0.604444		-11.918884
0.638182		0.604444		-11.438634
0.640606		0.604444		-10.980217
0.643030		0.604444		-10.542543
0.645455		0.604444		-10.124578
0.647879		0.604444		-9.725347
0.650303		0.604444		-9.343925
0.652727		0.604444		-8.979439
0.655152		0.604444		-8.631061
0.657576		0.604444		-8.298008
0.660000		0.604444		-7.979539
0.662424		0.604444		-7.674951
0.664848		0.604444		-7.383579
0.667273		0.604444		-7.104791
0.669697		0.604444		-6.837990
0.672121		0.604444		-6.582609
0.674545		0.604444		-6.338110
0.676970		0.604444		-6.103982
0.679394		0.604444		-5.879742
0.681818		0.604444		-5.664930
0.684242		0.604444		-5.459109
0.686667		0.604444		-5.261866
0.689091		0.604444		-5.072807
0.691515		0.604444		-4.891558
0.693939		0.604444		-4.717764
0.696364		0.604444		-4.551087
0.698788		0.604444		-4.391206
0.701212		0.604444		-4.237817
0.703636		0.604444		-4.090629
0.706061		0.604444		-3.949366
0.708485		0.604444		-3.813765
0.710909		0.604444		-3.683576
0.713333		0.604444		-3.558561
0.715758		0.604444		-3.438495
0.718182		0.604444		-3.323160
0.720606		0.604444		-3.212352
0.723030		0.604444		-3.105875
0.725455		0.604444		-3.003542
0.727879		0.604444		-2.905177
0.730303		0.604444		-2.810608
0.732727		0.604444		-2.719675
0.735152		0.604444		-2.632225
0.737576		0.604444		-2.548109
0.740000		0.604444		-2.467189
0.742424		0.604444		-2.389330
0.744848		0.604444		-2.314405
0.747273		0.604444		-2.242292
0.749697		0.604444		-2.172875
0.752121		0.604444		-2.106044
0.754545		0.604444		-2.041691
0.756970		0.604444		-1.979718
0.759394		0.604444		-1.920025
0.761818		0.604444		-1.862523
0.764242		0.604444		-1.807121
0.766667		0.604444		-1.753737
0.769091		0.604444		-1.702289
0.771515		0.604444		-1.652701
0.773939		0.604444		-1.604898
0.776364		0.604444		-1.558812
0.778788		0.604444		-1.514373
0.781212		0.604444		-1.471519
0.783636		0.604444		-1.430187
0.786061		0.604444		-1.390318
0.788485		0.604444		-1.351857
0.790909		0.604444		-1.314749
0.793333		0.604444		-1.278942
0.795758		0.604444		-1.244388
0.798182		0.604444		-1.211039
0.800606		0.604444		-1.178849
0.803030		0.604444		-1.147776
0.805455		0.604444		-1.117777
0.807879		0.604444		-1.088813
0.810303		0.604444		-1.060846
0.812727		0.604444		-1.033840
0.815152		0.604444		-1.007759
0.817576		0.604444		-0.982570
0.820000		0.604444		-0.958241
0.580000		0.631919		-33.908968
0.582424		0.631919		-32.361634
0.584848		0.631919		-30.893408
0.587273		0.631919		-29.499814
0.589697		0.631919		-28.176657
0.592121		0.631919		-26.920001
0.594545		0.631919		-25.726153
0.596970		0.631919		-24.591645
0.599394		0.631919		-23.513221
0.601818		0.631919		-22.487822
0.604242		0.631919		-21.512569
0.606667		0.631919		-20.584758
0.609091		0.631919		-19.701845
0.611515		0.631919		-18.861433
0.613939		0.631919		-18.061269
0.616364		0.631919		-17.299228
0.618788		0.631919		-16.573309
0.621212		0.631919		-15.881627
0.623636		0.631919		-15.222402
0.626061		0.631919		-14.593960
0.628485		0.631919		-13.994716
0.630909		0.631919		-13.423177
0.633333		0.631919		-12.877935
0.635758		0.631919		-12.357657
0.638182		0.631919		-11.861086
0.640606		0.631919		-11.387034
0.643030		0.631919		-10.934376
0.645455		0.631919		-10.502050
0.647879		0.631919		-10.089052
0.650303		0.631919		-9.694432
0.652727		0.631919		-9.317289
0.655152		0.631919		-8.956773
0.657576		0.631919		-8.612076
0.660000		0.631919		-8.282436
0.662424		0.631919		-7.967129
0.664848		0.631919		-7.665469
0.667273		0.631919		-7.376806
0.669697		0.631919		-7.100525
0.672121		0.631919		-6.836041
0.674545		0.631919		-6.582801
0.676970		0.631919		-6.340277
0.679394		0.631919		-6.107971
0.681818		0.631919		-5.885410
0.684242		0.631919		-5.672143
0.686667		0.631919		-5.467743
0.689091		0.631919		-5.271805
0.691515		0.631919		-5.083943
0.693939		0.631919		-4.903790
0.696364		0.631919		-4.730999
0.698788		0.631919		-4.565238
0.701212		0.631919		-4.406192
0.703636		0.631919		-4.253562
0.706061		0.631919		-4.107062
0.708485		0.631919		-3.966422
0.710909		0.631919		-3.831383
0.713333		0.631919		-3.701700
0.715758		0.631919		-3.577139
0.718182		0.631919		-3.457477
0.720606		0.631919		-3.342502
0.723030		0.631919		-3.232011
0.725455		0.631919		-3.125813
0.727879		0.631919		-3.023723
0.730303		0.631919		-2.925566
0.732727		0.631919		-2.831175
0.735152		0.631919		-2.740392
0.737576		0.631919		-2.653065
0.740000		0.631919		-2.569048
0.742424		0.631919		-2.488205
0.744848		0.631919		-2.410401
0.747273		0.631919		-2.335513
0.749697		0.631919		-2.263420
0.752121		0.631919		-2.194007
0.754545		0.631919		-2.127165
0.756970		0.631919		-2.062788
0.759394		0.631919		-2.000778
0.761818		0.631919		-1.941039
0.764242		0.631919		-1.883479
0.766667		0.631919		-1.828011
0.769091		0.631919		-1.774552
0.771515		0.631919		-1.723023
0.773939		0.631919		-1.673347
0.776364		0.631919		-1.625451
0.778788		0.631919		-1.579265
0.781212		0.631919		-1.534724
0.783636		0.631919		-1.491763
0.786061		0.631919		-1.450321
0.788485		0.631919		-1.410340
0.790909		0.631919		-1.371765
0.793333		0.631919		-1.334540
0.795758		0.631919		-1.298617
0.798182		0.631919		-1.263944
0.800606		0.631919		-1.230476
0.803030		0.631919		-1.198168
0.805455		0.631919		-1.166977
0.807879		0.631919		-1.136860
0.810303		0.631919		-1.107780
0.812727		0.631919		-1.079698
0.815152		0.631919		-1.052578
0.817576		0.631919		-1.026385
0.820000		0.631919		-1.001086
0.580000		0.659394		-34.975458
0.582424		0.659394		-33.384180
0.584848		0.659394		-31.874033
0.587273		0.659394		-30.440438
0.589697		0.659394		-29.079104
0.592121		0.659394		-27.786002
0.594545		0.659394		-26.557352
0.596970		0.659394		-25.389606
0.599394		0.659394		-24.279429
0.601818		0.659394		-23.223689
0.604242		0.659394		-22.219438
0.606667		0.659394		-21.263908
0.609091		0.659394		-20.354491
0.611515		0.659394		-19.488733
0.613939		0.659394		-18.664324
0.616364		0.659394		-17.879088
0.618788		0.659394		-17.130974
0.621212		0.659394		-16.418049
0.623636		0.659394		-15.738489
0.626061		0.659394		-15.090576
0.628485		0.659394		-14.472687
0.630909		0.659394		-13.883290
0.633333		0.659394		-13.320940
0.635758		0.659394		-12.784269
0.638182		0.659394		-12.271989
0.640606		0.659394		-11.782879
0.643030		0.659394		-11.315786
0.645455		0.659394		-10.869621
0.647879		0.659394		-10.443350
0.650303		0.659394		-10.035999
0.652727		0.659394		-9.646644
0.655152		0.659394		-9.274410
0.657576		0.659394		-8.918470
0.660000		0.659394		-8.578038
0.662424		0.659394		-8.252371
0.664848		0.659394		-7.940765
0.667273		0.659394		-7.642552
0.669697		0.659394		-7.357099
0.672121		0.659394		-7.083806
0.674545		0.659394		-6.822101
0.676970		0.659394		-6.571446
0.679394		0.659394		-6.331325
0.681818		0.659394		-6.101253
0.684242		0.659394		-5.880767
0.686667		0.659394		-5.669427
0.689091		0.659394		-5.466815
0.691515		0.659394		-5.272534
0.693939		0.659394		-5.086209
0.696364		0.659394		-4.907480
0.698788		0.659394		-4.736006
0.701212		0.659394		-4.571463
0.703636		0.659394		-4.413542
0.706061		0.659394		-4.261951
0.708485		0.659394		-4.116410
0.710909		0.659394		-3.976653
0.713333		0.659394		-3.842426
0.715758		0.659394		-3.713490
0.718182		0.659394		-3.589614
0.720606		0.659394		-3.470580
0.723030		0.659394		-3.356179
0.725455		0.659394		-3.246212
0.727879		0.659394		-3.140492
0.730303		0.659394		-3.038836
0.732727		0.659394		-2.941073
0.735152		0.659394		-2.847039
0.737576		0.659394		-2.756578
0.740000		0.659394		-2.669539
0.742424		0.659394		-2.585781
0.744848		0.659394		-2.505167
0.747273		0.659394		-2.427569
0.749697		0.659394		-2.352860
0.752121		0.659394		-2.280925
0.754545		0.659394		-2.211648
0.756970		0.659394		-2.144923
0.759394		0.659394		-2.080647
0.761818		0.659394		-2.018720
0.764242		0.659394		-1.959048
0.766667		0.659394		-1.901542
0.769091		0.659394		-1.846116
0.771515		0.659394		-1.792687
0.773939		0.659394		-1.741176
0.776364		0.659394		-1.691509
0.778788		0.659394		-1.643613
0.781212		0.659394		-1.597420
0.783636		0.659394		-1.552863
0.786061		0.659394		-1.509880
0.788485		0.659394		-1.468411
0.790909		0.659394		-1.428397
0.793333		0.659394		-1.389784
0.795758		0.659394		-1.352518
0.798182		0.659394		-1.316549
0.800606		0.659394		-1.281828
0.803030		0.659394		-1.248310
0.805455		0.659394		-1.215949
0.807879		0.659394		-1.184703
0.810303		0.659394		-1.154531
0.812727		0.659394		-1.125394
0.815152		0.659394		-1.097255
0.817576		0.659394		-1.070078
0.820000		0.659394		-1.043829
0.580000		0.686869		-36.000464
0.582424		0.686869		-34.367429
0.584848		0.686869		-32.817426
0.587273		0.686869		-31.345783
0.589697		0.686869		-29.948114
0.592121		0.686869		-28.620308
0.594545		0.686869		-27.358504
0.596970		0.686869		-26.159076
0.599394		0.686869		-25.018618
0.601818		0.686869		-23.933928
0.604242		0.686869		-22.901997
0.606667		0.686869		-21.919993
0.609091		0.686869		-20.985251
0.611515		0.686869		-20.095262
0.613939		0.686869		-19.247665
0.616364		0.686869		-18.440233
0.618788		0.686869		-17.670871
0.621212		0.686869		-16.937599
0.623636		0.686869		-16.238553
0.626061		0.686869		-15.571975
0.628485		0.686869		-14.936203
0.630909		0.686869		-14.329670
0.633333		0.686869		-13.750896
0.635758		0.686869		-13.198483
0.638182		0.686869		-12.671109
0.640606		0.686869		-12.167526
0.643030		0.686869		-11.686553
0.645455		0.686869		-11.227072
0.647879		0.686869		-10.788028
0.650303		0.686869		-10.368420
0.652727		0.686869		-9.967302
0.655152		0.686869		-9.583777
0.657576		0.686869		-9.216997
0.660000		0.686869		-8.866158
0.662424		0.686869		-8.530497
0.664848		0.686869		-8.209292
0.667273		0.686869		-7.901859
0.669697		0.686869		-7.607547
0.672121		0.686869		-7.325741
0.674545		0.686869		-7.055856
0.676970		0.686869		-6.797338
0.679394		0.686869		-6.549659
0.681818		0.686869		-6.312319
0.684242		0.686869		-6.084845
0.686667		0.686869		-5.866784
0.689091		0.686869		-5.657707
0.691515		0.686869		-5.457208
0.693939		0.686869		-5.264900
0.696364		0.686869		-5.080413
0.698788		0.686869		-4.903398
0.701212		0.686869		-4.733522
0.703636		0.686869		-4.570467
0.706061		0.686869		-4.413933
0.708485		0.686869		-4.263632
0.710909		0.686869		-4.119291
0.713333		0.686869		-3.980650
0.715758		0.686869		-3.847461
0.718182		0.686869		-3.719487
0.720606		0.686869		-3.596505
0.723030		0.686869		-3.478300
0.725455		0.686869		-3.364667
0.727879		0.686869		-3.255413
0.730303		0.686869		-3.150350
0.732727		0.686869		-3.049303
0.735152		0.686869		-2.952102
0.737576		0.686869		-2.858587
0.740000		0.686869		-2.768603
0.742424		0.686869		-2.682004
0.744848		0.686869		-2.598649
0.747273		0.686869		-2.518407
0.749697		0.686869		-2.441147
0.752121		0.686869		-2.366750
0.754545		0.686869		-2.295098
0.756970		0.686869		-2.226080
0.759394		0.686869		-2.159590
0.761818		0.686869		-2.095527
0.764242		0.686869		-2.033793
0.766667		0.686869		-1.974296
0.769091		0.686869		-1.916947
0.771515		0.686869		-1.861661
0.773939		0.686869		-1.808358
0.776364		0.686869		-1.756959
0.778788		0.686869		-1.707390
0.781212		0.686869		-1.659581
0.783636		0.686869		-1.613464
0.786061		0.686869		-1.568974
0.788485		0.686869		-1.526048
0.790909		0.686869		-1.484627
0.793333		0.686869		-1.444654
0.795758		0.686869		-1.406075
0.798182		0.686869		-1.368837
0.800606		0.686869		-1.332890
0.803030		0.686869		-1.298187
0.805455		0.686869		-1.264682
0.807879		0.686869		-1.232330
0.810303		0.686869		-1.201089
0.812727		0.686869		-1.170921
0.815152		0.686869		-1.141784
0.817576		0.686869		-1.113644
0.820000		0.686869		-1.086464
0.580000		0.714343		-36.983939
0.582424		0.714343		-35.311307
0.584848		0.714343		-33.723491
0.587273		0.714343		-32.215728
0.589697		0.714343		-30.783551
0.592121		0.714343		-29.422767
0.594545		0.714343		-28.129440
0.596970		0.714343		-26.899875
0.599394		0.714343		-25.730597
0.601818		0.714343		-24.618342
0.604242		0.714343		-23.560039
0.606667		0.714343		-22.552801
0.609091		0.714343		-21.593908
0.611515		0.714343		-20.680800
0.613939		0.714343		-19.811068
0.616364		0.714343		-18.982440
0.618788		0.714343		-18.192774
0.621212		0.714343		-17.440053
0.623636		0.714343		-16.722371
0.626061		0.714343		-16.037933
0.628485		0.714343		-15.385042
0.630909		0.714343		-14.762098
0.633333		0.714343		-14.167589
0.635758		0.714343		-13.600085
0.638182		0.714343		-13.058237
0.640606		0.714343		-12.540768
0.643030		0.714343		-12.046472
0.645455		0.714343		-11.574206
0.647879		0.714343		-11.122891
0.650303		0.714343		-10.691503
0.652727		0.714343		-10.279075
0.655152		0.714343		-9.884690
0.657576		0.714343		-9.507480
0.660000		0.714343		-9.146622
0.662424		0.714343		-8.801337
0.664848		0.714343		-8.470884
0.667273		0.714343		-8.154564
0.669697		0.714343		-7.851711
0.672121		0.714343		-7.561695
0.674545		0.714343		-7.283917
0.676970		0.714343		-7.017809
0.679394		0.714343		-6.762831
0.681818		0.714343		-6.518472
0.684242		0.714343		-6.284245
0.686667		0.714343		-6.059687
0.689091		0.714343		-5.844360
0.691515		0.714343		-5.637845
0.693939		0.714343		-5.439747
0.696364		0.714343		-5.249687
0.698788		0.714343		-5.067306
0.701212		0.714343		-4.892264
0.703636		0.714343		-4.724235
0.706061		0.714343		-4.562910
0.708485		0.714343		-4.407994
0.710909		0.714343		-4.259207
0.713333		0.714343		-4.116282
0.715758		0.714343		-3.978966
0.718182		0.714343		-3.847015
0.720606		0.714343		-3.720200
0.723030		0.714343		-3.598299
0.725455		0.714343		-3.481104
0.727879		0.714343		-3.368415
0.730303		0.714343		-3.260041
0.732727		0.714343		-3.155800
0.735152		0.714343		-3.055518
0.737576		0.714343		-2.959032
0.740000		0.714343		-2.866181
0.742424		0.714343		-2.776817
0.744848		0.714343		-2.690794
0.747273		0.714343		-2.607976
0.749697		0.714343		-2.528232
0.752121		0.714343		-2.451436
0.754545		0.714343		-2.377469
0.756970		0.714343		-2.306216
0.759394		0.714343		-2.237569
0.761818		0.714343		-2.171422
0.764242		0.714343		-2.107677
0.766667		0.714343		-2.046237
0.769091		0.714343		-1.987012
0.771515		0.714343		-1.929914
0.773939		0.714343		-1.874860
0.776364		0.714343		-1.821770
0.778788		0.714343		-1.770569
0.781212		0.714343		-1.721182
0.783636		0.714343		-1.673541
0.786061		0.714343		-1.627578
0.788485		0.714343		-1.583229
0.790909		0.714343		-1.540434
0.793333		0.714343		-1.499133
0.795758		0.714343		-1.459270
0.798182		0.714343		-1.420792
0.800606		0.714343		-1.383648
0.803030		0.714343		-1.347787
0.805455		0.714343		-1.313162
0.807879		0.714343		-1.279730
0.810303		0.714343		-1.247445
0.812727		0.714343		-1.216268
0.815152		0.714343		-1.186157
0.817576		0.714343		-1.157076
0.820000		0.714343		-1.128987
0.580000		0.741818		-37.925930
0.582424		0.741818		-36.215828
0.584848		0.741818		-34.592212
0.587273		0.741818		-33.050234
0.589697		0.741818		-31.585350
0.592121		0.741818		-30.193293
0.594545		0.741818		-28.870059
0.596970		0.741818		-27.611885
0.599394		0.741818		-26.415235
0.601818		0.741818		-25.276786
0.604242		0.741818		-24.193412
0.606667		0.741818		-23.162170
0.609091		0.741818		-22.180293
0.611515		0.741818		-21.245173
0.613939		0.741818		-20.354355
0.616364		0.741818		-19.505523
0.618788		0.741818		-18.696498
0.621212		0.741818		-17.925221
0.623636		0.741818		-17.189752
0.626061		0.741818		-16.488259
0.628485		0.741818		-15.819014
0.630909		0.741818		-15.180384
0.633333		0.741818		-14.570827
0.635758		0.741818		-13.988886
0.638182		0.741818		-13.433184
0.640606		0.741818		-12.902420
0.643030		0.741818		-12.395360
0.645455		0.741818		-11.910841
0.647879		0.741818		-11.447759
0.650303		0.741818		-11.005072
0.652727		0.741818		-10.581791
0.655152		0.741818		-10.176980
0.657576		0.741818		-9.789753
0.660000		0.741818		-9.419269
0.662424		0.741818		-9.064732
0.664848		0.741818		-8.725387
0.667273		0.741818		-8.400517
0.669697		0.741818		-8.089445
0.672121		0.741818		-7.791524
0.674545		0.741818		-7.506143
0.676970		0.741818		-7.232723
0.679394		0.741818		-6.970710
0.681818		0.741818		-6.719582
0.684242		0.741818		-6.478841
0.686667		0.741818		-6.248014
0.689091		0.741818		-6.026653
0.691515		0.741818		-5.814330
0.693939		0.741818		-5.610638
0.696364		0.741818		-5.415193
0.698788		0.741818		-5.227626
0.701212		0.741818		-5.047588
0.703636		0.741818		-4.874747
0.706061		0.741818		-4.708786
0.708485		0.741818		-4.549403
0.710909		0.741818		-4.396312
0.713333		0.741818		-4.249238
0.715758		0.741818		-4.107923
0.718182		0.741818		-3.972118
0.720606		0.741818		-3.841586
0.723030		0.741818		-3.716102
0.725455		0.741818		-3.595452
0.727879		0.741818		-3.479430
0.730303		0.741818		-3.367841
0.732727		0.741818		-3.260499
0.735152		0.741818		-3.157226
0.737576		0.741818		-3.057853
0.740000		0.741818		-2.962218
0.742424		0.741818		-2.870165
0.744848		0.741818		-2.781549
0.747273		0.741818		-2.696227
0.749697		0.741818		-2.614066
0.752121		0.741818		-2.534937
0.754545		0.741818		-2.458717
0.756970		0.741818		-2.385289
0.759394		0.741818		-2.314541
0.761818		0.741818		-2.246366
0.764242		0.741818		-2.180661
0.766667		0.741818		-2.117329
0.769091		0.741818		-2.056276
0.771515		0.741818		-1.997413
0.773939		0.741818		-1.940653
0.776364		0.741818		-1.885916
0.778788		0.741818		-1.833122
0.781212		0.741818		-1.782198
0.783636		0.741818		-1.733070
0.786061		0.741818		-1.685671
0.788485		0.741818		-1.639935
0.790909		0.741818		-1.595798
0.793333		0.741818		-1.553201
0.795758		0.741818		-1.512087
0.798182		0.741818		-1.472399
0.800606		0.741818		-1.434085
0.803030		0.741818		-1.397095
0.805455		0.741818		-1.361379
0.807879		0.741818		-1.326892
0.810303		0.741818		-1.293589
0.812727		0.741818		-1.261427
0.815152		0.741818		-1.230366
0.817576		0.741818		-1.200367
0.820000		0.741818		-1.171391
0.580000		0.769293		-38.826565
0.582424		0.769293		-37.081086
0.584848		0.769293		-35.423648
0.587273		0.769293		-33.849330
0.589697		0.769293		-32.353514
0.592121		0.769293		-30.931867
0.594545		0.769293		-29.580319
0.596970		0.769293		-28.295046
0.599394		0.769293		-27.072456
0.601818		0.769293		-25.909169
0.604242		0.769293		-24.802009
0.606667		0.769293		-23.747984
0.609091		0.769293		-22.744280
0.611515		0.769293		-21.788245
0.613939		0.769293		-20.877381
0.616364		0.769293		-20.009336
0.618788		0.769293		-19.181888
0.621212		0.769293		-18.392946
0.623636		0.769293		-17.640534
0.626061		0.769293		-16.922789
0.628485		0.769293		-16.237952
0.630909		0.769293		-15.584360
0.633333		0.769293		-14.960443
0.635758		0.769293		-14.364719
0.638182		0.769293		-13.795784
0.640606		0.769293		-13.252313
0.643030		0.769293		-12.733052
0.645455		0.769293		-12.236812
0.647879		0.769293		-11.762472
0.650303		0.769293		-11.308968
0.652727		0.769293		-10.875292
0.655152		0.769293		-10.460491
0.657576		0.769293		-10.063662
0.660000		0.769293		-9.683946
0.662424		0.769293		-9.320534
0.664848		0.769293		-8.972654
0.667273		0.769293		-8.639576
0.669697		0.769293		-8.320608
0.672121		0.769293		-8.015091
0.674545		0.769293		-7.722402
0.676970		0.769293		-7.441949
0.679394		0.769293		-7.173168
0.681818		0.769293		-6.915526
0.684242		0.769293		-6.668513
0.686667		0.769293		-6.431649
0.689091		0.769293		-6.204473
0.691515		0.769293		-5.986551
0.693939		0.769293		-5.777467
0.696364		0.769293		-5.576827
0.698788		0.769293		-5.384256
0.701212		0.769293		-5.199396
0.703636		0.769293		-5.021908
0.706061		0.769293		-4.851469
0.708485		0.769293		-4.687770
0.710909		0.769293		-4.530518
0.713333		0.769293		-4.379434
0.715758		0.769293		-4.234251
0.718182		0.769293		-4.094716
0.720606		0.769293		-3.960588
0.723030		0.769293		-3.831635
0.725455		0.769293		-3.707638
0.727879		0.769293		-3.588388
0.730303		0.769293		-3.473685
0.732727		0.769293		-3.363337
0.735152		0.769293		-3.257164
0.737576		0.769293		-3.154992
0.740000		0.769293		-3.056655
0.742424		0.769293		-2.961995
0.744848		0.769293		-2.870861
0.747273		0.769293		-2.783109
0.749697		0.769293		-2.698601
0.752121		0.769293		-2.617205
0.754545		0.769293		-2.538797
0.756970		0.769293		-2.463255
0.759394		0.769293		-2.390466
0.761818		0.769293		-2.320319
0.764242		0.769293		-2.252709
0.766667		0.769293		-2.187537
0.769091		0.769293		-2.124706
0.771515		0.769293		-2.064125
0.773939		0.769293		-2.005706
0.776364		0.769293		-1.949366
0.778788		0.769293		-1.895023
0.781212		0.769293		-1.842601
0.783636		0.769293		-1.792026
0.786061		0.769293		-1.743229
0.788485		0.769293		-1.696142
0.790909		0.769293		-1.650699
0.793333		0.769293		-1.606841
0.795758		0.769293		-1.564507
0.798182		0.769293		-1.523641
0.800606		0.769293		-1.484189
0.803030		0.769293		-1.446098
0.805455		0.769293		-1.409320
0.807879		0.769293		-1.373806
0.810303		0.769293		-1.339510
0.812727		0.769293		-1.306391
0.815152		0.769293		-1.274404
0.817576		0.769293		-1.243511
0.820000		0.769293		-1.213672
0.580000		0.796768		-39.686049
0.582424		0.796768		-37.907242
0.584848		0.796768		-36.217927
0.587273		0.796768		-34.613110
0.589697		0.796768		-33.088109
0.592121		0.796768		-31.638526
0.594545		0.796768		-30.260233
0.596970		0.796768		-28.949349
0.599394		0.796768		-27.702230
0.601818		0.796768		-26.515446
0.604242		0.796768		-25.385771
0.606667		0.796768		-24.310169
0.609091		0.796768		-23.285782
0.611515		0.796768		-22.309919
0.613939		0.796768		-21.380043
0.616364		0.796768		-20.493762
0.618788		0.796768		-19.648824
0.621212		0.796768		-18.843100
0.623636		0.796768		-18.074587
0.626061		0.796768		-17.341388
0.628485		0.796768		-16.641717
0.630909		0.796768		-15.973884
0.633333		0.796768		-15.336293
0.635758		0.796768		-14.727438
0.638182		0.796768		-14.145890
0.640606		0.796768		-13.590303
0.643030		0.796768		-13.059400
0.645455		0.796768		-12.551974
