100
100
T [fm^-1]		muB [fm^-1]		G_dfce [1]
0.647879		1.373737		1.917763
0.650303		1.373737		1.934221
0.652727		1.373737		1.950696
0.655152		1.373737		1.967187
0.657576		1.373737		1.983691
0.660000		1.373737		2.000205
0.662424		1.373737		2.016726
0.664848		1.373737		2.033253
0.667273		1.373737		2.049783
0.669697		1.373737		2.066312
0.672121		1.373737		2.082840
0.674545		1.373737		2.099363
0.676970		1.373737		2.115879
0.679394		1.373737		2.132386
0.681818		1.373737		2.148881
0.684242		1.373737		2.165362
0.686667		1.373737		2.181828
0.689091		1.373737		2.198274
0.691515		1.373737		2.214701
0.693939		1.373737		2.231104
0.696364		1.373737		2.247483
0.698788		1.373737		2.263835
0.701212		1.373737		2.280158
0.703636		1.373737		2.296450
0.706061		1.373737		2.312709
0.708485		1.373737		2.328934
0.710909		1.373737		2.345121
0.713333		1.373737		2.361270
0.715758		1.373737		2.377378
0.718182		1.373737		2.393444
0.720606		1.373737		2.409467
0.723030		1.373737		2.425443
0.725455		1.373737		2.441372
0.727879		1.373737		2.457252
0.730303		1.373737		2.473081
0.732727		1.373737		2.488858
0.735152		1.373737		2.504581
0.737576		1.373737		2.520249
0.740000		1.373737		2.535860
0.742424		1.373737		2.551413
0.744848		1.373737		2.566907
0.747273		1.373737		2.582339
0.749697		1.373737		2.597709
0.752121		1.373737		2.613016
0.754545		1.373737		2.628258
0.756970		1.373737		2.643434
0.759394		1.373737		2.658543
0.761818		1.373737		2.673584
0.764242		1.373737		2.688555
0.766667		1.373737		2.703456
0.769091		1.373737		2.718286
0.771515		1.373737		2.733043
0.773939		1.373737		2.747726
0.776364		1.373737		2.762336
0.778788		1.373737		2.776870
0.781212		1.373737		2.791328
0.783636		1.373737		2.805709
0.786061		1.373737		2.820012
0.788485		1.373737		2.834237
0.790909		1.373737		2.848382
0.793333		1.373737		2.862448
0.795758		1.373737		2.876433
0.798182		1.373737		2.890337
0.800606		1.373737		2.904159
0.803030		1.373737		2.917898
0.805455		1.373737		2.931555
0.807879		1.373737		2.945128
0.810303		1.373737		2.958617
0.812727		1.373737		2.972021
0.815152		1.373737		2.985341
0.817576		1.373737		2.998575
0.820000		1.373737		3.011723
0.580000		1.401212		1.496982
0.582424		1.401212		1.512269
0.584848		1.401212		1.527654
0.587273		1.401212		1.543132
0.589697		1.401212		1.558702
0.592121		1.401212		1.574361
0.594545		1.401212		1.590105
0.596970		1.401212		1.605933
0.599394		1.401212		1.621842
0.601818		1.401212		1.637828
0.604242		1.401212		1.653888
0.606667		1.401212		1.670021
0.609091		1.401212		1.686223
0.611515		1.401212		1.702491
0.613939		1.401212		1.718822
0.616364		1.401212		1.735215
0.618788		1.401212		1.751665
0.621212		1.401212		1.768169
0.623636		1.401212		1.784726
0.626061		1.401212		1.801333
0.628485		1.401212		1.817985
0.630909		1.401212		1.834682
0.633333		1.401212		1.851419
0.635758		1.401212		1.868194
0.638182		1.401212		1.885004
0.640606		1.401212		1.901847
0.643030		1.401212		1.918720
0.645455		1.401212		1.935619
0.647879		1.401212		1.952543
0.650303		1.401212		1.969489
0.652727		1.401212		1.986453
0.655152		1.401212		2.003433
0.657576		1.401212		2.020428
0.660000		1.401212		2.037433
0.662424		1.401212		2.054446
0.664848		1.401212		2.071466
0.667273		1.401212		2.088488
0.669697		1.401212		2.105511
0.672121		1.401212		2.122533
0.674545		1.401212		2.139551
0.676970		1.401212		2.156561
0.679394		1.401212		2.173563
0.681818		1.401212		2.190554
0.684242		1.401212		2.207531
0.686667		1.401212		2.224491
0.689091		1.401212		2.241434
0.691515		1.401212		2.258356
0.693939		1.401212		2.275255
0.696364		1.401212		2.292130
0.698788		1.401212		2.308977
0.701212		1.401212		2.325796
0.703636		1.401212		2.342583
0.706061		1.401212		2.359337
0.708485		1.401212		2.376056
0.710909		1.401212		2.392737
0.713333		1.401212		2.409380
0.715758		1.401212		2.425981
0.718182		1.401212		2.442540
0.720606		1.401212		2.459054
0.723030		1.401212		2.475522
0.725455		1.401212		2.491942
0.727879		1.401212		2.508312
0.730303		1.401212		2.524630
0.732727		1.401212		2.540896
0.735152		1.401212		2.557106
0.737576		1.401212		2.573261
0.740000		1.401212		2.589358
0.742424		1.401212		2.605395
0.744848		1.401212		2.621372
0.747273		1.401212		2.637287
0.749697		1.401212		2.653139
0.752121		1.401212		2.668925
0.754545		1.401212		2.684646
0.756970		1.401212		2.700300
0.759394		1.401212		2.715885
0.761818		1.401212		2.731401
0.764242		1.401212		2.746845
0.766667		1.401212		2.762218
0.769091		1.401212		2.777518
0.771515		1.401212		2.792744
0.773939		1.401212		2.807895
0.776364		1.401212		2.822970
0.778788		1.401212		2.837968
0.781212		1.401212		2.852888
0.783636		1.401212		2.867729
0.786061		1.401212		2.882491
0.788485		1.401212		2.897173
0.790909		1.401212		2.911774
0.793333		1.401212		2.926293
0.795758		1.401212		2.940729
0.798182		1.401212		2.955082
0.800606		1.401212		2.969352
0.803030		1.401212		2.983536
0.805455		1.401212		2.997636
0.807879		1.401212		3.011650
0.810303		1.401212		3.025579
0.812727		1.401212		3.039420
0.815152		1.401212		3.053174
0.817576		1.401212		3.066841
0.820000		1.401212		3.080420
0.580000		1.428687		1.519433
0.582424		1.428687		1.535167
0.584848		1.428687		1.551000
0.587273		1.428687		1.566930
0.589697		1.428687		1.582953
0.592121		1.428687		1.599067
0.594545		1.428687		1.615270
0.596970		1.428687		1.631557
0.599394		1.428687		1.647927
0.601818		1.428687		1.664376
0.604242		1.428687		1.680901
0.606667		1.428687		1.697501
0.609091		1.428687		1.714171
0.611515		1.428687		1.730909
0.613939		1.428687		1.747713
0.616364		1.428687		1.764578
0.618788		1.428687		1.781503
0.621212		1.428687		1.798484
0.623636		1.428687		1.815519
0.626061		1.428687		1.832604
0.628485		1.428687		1.849737
0.630909		1.428687		1.866915
0.633333		1.428687		1.884135
0.635758		1.428687		1.901394
0.638182		1.428687		1.918690
0.640606		1.428687		1.936019
0.643030		1.428687		1.953379
0.645455		1.428687		1.970767
0.647879		1.428687		1.988180
0.650303		1.428687		2.005615
0.652727		1.428687		2.023071
0.655152		1.428687		2.040543
0.657576		1.428687		2.058029
0.660000		1.428687		2.075528
0.662424		1.428687		2.093035
0.664848		1.428687		2.110548
0.667273		1.428687		2.128066
0.669697		1.428687		2.145584
0.672121		1.428687		2.163101
0.674545		1.428687		2.180615
0.676970		1.428687		2.198122
0.679394		1.428687		2.215621
0.681818		1.428687		2.233108
0.684242		1.428687		2.250582
0.686667		1.428687		2.268039
0.689091		1.428687		2.285479
0.691515		1.428687		2.302898
0.693939		1.428687		2.320295
0.696364		1.428687		2.337666
0.698788		1.428687		2.355010
0.701212		1.428687		2.372325
0.703636		1.428687		2.389609
0.706061		1.428687		2.406859
0.708485		1.428687		2.424073
0.710909		1.428687		2.441250
0.713333		1.428687		2.458388
0.715758		1.428687		2.475484
0.718182		1.428687		2.492536
0.720606		1.428687		2.509544
0.723030		1.428687		2.526504
0.725455		1.428687		2.543416
0.727879		1.428687		2.560277
0.730303		1.428687		2.577086
0.732727		1.428687		2.593841
0.735152		1.428687		2.610540
0.737576		1.428687		2.627183
0.740000		1.428687		2.643766
0.742424		1.428687		2.660290
0.744848		1.428687		2.676751
0.747273		1.428687		2.693150
0.749697		1.428687		2.709484
0.752121		1.428687		2.725752
0.754545		1.428687		2.741953
0.756970		1.428687		2.758086
0.759394		1.428687		2.774148
0.761818		1.428687		2.790140
0.764242		1.428687		2.806059
0.766667		1.428687		2.821905
0.769091		1.428687		2.837677
0.771515		1.428687		2.853373
0.773939		1.428687		2.868993
0.776364		1.428687		2.884535
0.778788		1.428687		2.899998
0.781212		1.428687		2.915382
0.783636		1.428687		2.930686
0.786061		1.428687		2.945908
0.788485		1.428687		2.961049
0.790909		1.428687		2.976106
0.793333		1.428687		2.991080
0.795758		1.428687		3.005969
0.798182		1.428687		3.020773
0.800606		1.428687		3.035492
0.803030		1.428687		3.050124
0.805455		1.428687		3.064669
0.807879		1.428687		3.079126
0.810303		1.428687		3.093495
0.812727		1.428687		3.107775
0.815152		1.428687		3.121966
0.817576		1.428687		3.136068
0.820000		1.428687		3.150079
0.580000		1.456162		1.542703
0.582424		1.456162		1.558888
0.584848		1.456162		1.575175
0.587273		1.456162		1.591561
0.589697		1.456162		1.608042
0.592121		1.456162		1.624616
0.594545		1.456162		1.641279
0.596970		1.456162		1.658030
0.599394		1.456162		1.674865
0.601818		1.456162		1.691781
0.604242		1.456162		1.708775
0.606667		1.456162		1.725845
0.609091		1.456162		1.742987
0.611515		1.456162		1.760199
0.613939		1.456162		1.777477
0.616364		1.456162		1.794819
0.618788		1.456162		1.812222
0.621212		1.456162		1.829683
0.623636		1.456162		1.847198
0.626061		1.456162		1.864765
0.628485		1.456162		1.882382
0.630909		1.456162		1.900044
0.633333		1.456162		1.917749
0.635758		1.456162		1.935495
0.638182		1.456162		1.953279
0.640606		1.456162		1.971096
0.643030		1.456162		1.988946
0.645455		1.456162		2.006824
0.647879		1.456162		2.024729
0.650303		1.456162		2.042656
0.652727		1.456162		2.060604
0.655152		1.456162		2.078570
0.657576		1.456162		2.096551
0.660000		1.456162		2.114544
0.662424		1.456162		2.132546
0.664848		1.456162		2.150556
0.667273		1.456162		2.168570
0.669697		1.456162		2.186585
0.672121		1.456162		2.204599
0.674545		1.456162		2.222610
0.676970		1.456162		2.240615
0.679394		1.456162		2.258612
0.681818		1.456162		2.276597
0.684242		1.456162		2.294569
0.686667		1.456162		2.312525
0.689091		1.456162		2.330463
0.691515		1.456162		2.348381
0.693939		1.456162		2.366275
0.696364		1.456162		2.384145
0.698788		1.456162		2.401987
0.701212		1.456162		2.419800
0.703636		1.456162		2.437581
0.706061		1.456162		2.455328
0.708485		1.456162		2.473039
0.710909		1.456162		2.490712
0.713333		1.456162		2.508346
0.715758		1.456162		2.525937
0.718182		1.456162		2.543485
0.720606		1.456162		2.560986
0.723030		1.456162		2.578440
0.725455		1.456162		2.595845
0.727879		1.456162		2.613198
0.730303		1.456162		2.630499
0.732727		1.456162		2.647744
0.735152		1.456162		2.664933
0.737576		1.456162		2.682064
0.740000		1.456162		2.699136
0.742424		1.456162		2.716146
0.744848		1.456162		2.733094
0.747273		1.456162		2.749977
0.749697		1.456162		2.766795
0.752121		1.456162		2.783545
0.754545		1.456162		2.800227
0.756970		1.456162		2.816840
0.759394		1.456162		2.833381
0.761818		1.456162		2.849850
0.764242		1.456162		2.866245
0.766667		1.456162		2.882566
0.769091		1.456162		2.898810
0.771515		1.456162		2.914978
0.773939		1.456162		2.931067
0.776364		1.456162		2.947078
0.778788		1.456162		2.963008
0.781212		1.456162		2.978857
0.783636		1.456162		2.994624
0.786061		1.456162		3.010308
0.788485		1.456162		3.025908
0.790909		1.456162		3.041424
0.793333		1.456162		3.056854
0.795758		1.456162		3.072197
0.798182		1.456162		3.087454
0.800606		1.456162		3.102623
0.803030		1.456162		3.117704
0.805455		1.456162		3.132695
0.807879		1.456162		3.147597
0.810303		1.456162		3.162409
0.812727		1.456162		3.177129
0.815152		1.456162		3.191759
0.817576		1.456162		3.206296
0.820000		1.456162		3.220741
0.580000		1.483636		1.566844
0.582424		1.483636		1.583486
0.584848		1.483636		1.600231
0.587273		1.483636		1.617077
0.589697		1.483636		1.634020
0.592121		1.483636		1.651058
0.594545		1.483636		1.668188
0.596970		1.483636		1.685406
0.599394		1.483636		1.702710
0.601818		1.483636		1.720097
0.604242		1.483636		1.737564
0.606667		1.483636		1.755108
0.609091		1.483636		1.772725
0.611515		1.483636		1.790414
0.613939		1.483636		1.808171
0.616364		1.483636		1.825993
0.618788		1.483636		1.843876
0.621212		1.483636		1.861819
0.623636		1.483636		1.879818
0.626061		1.483636		1.897870
0.628485		1.483636		1.915973
0.630909		1.483636		1.934122
0.633333		1.483636		1.952316
0.635758		1.483636		1.970551
0.638182		1.483636		1.988824
0.640606		1.483636		2.007133
0.643030		1.483636		2.025474
0.645455		1.483636		2.043845
0.647879		1.483636		2.062243
0.650303		1.483636		2.080665
0.652727		1.483636		2.099108
0.655152		1.483636		2.117569
0.657576		1.483636		2.136046
0.660000		1.483636		2.154535
0.662424		1.483636		2.173035
0.664848		1.483636		2.191542
0.667273		1.483636		2.210054
0.669697		1.483636		2.228567
0.672121		1.483636		2.247080
0.674545		1.483636		2.265590
0.676970		1.483636		2.284094
0.679394		1.483636		2.302590
0.681818		1.483636		2.321075
0.684242		1.483636		2.339546
0.686667		1.483636		2.358002
0.689091		1.483636		2.376439
0.691515		1.483636		2.394856
0.693939		1.483636		2.413250
0.696364		1.483636		2.431619
0.698788		1.483636		2.449960
0.701212		1.483636		2.468271
0.703636		1.483636		2.486550
0.706061		1.483636		2.504796
0.708485		1.483636		2.523005
0.710909		1.483636		2.541175
0.713333		1.483636		2.559305
0.715758		1.483636		2.577393
0.718182		1.483636		2.595436
0.720606		1.483636		2.613433
0.723030		1.483636		2.631382
0.725455		1.483636		2.649280
0.727879		1.483636		2.667126
0.730303		1.483636		2.684919
0.732727		1.483636		2.702656
0.735152		1.483636		2.720335
0.737576		1.483636		2.737956
0.740000		1.483636		2.755516
0.742424		1.483636		2.773014
0.744848		1.483636		2.790448
0.747273		1.483636		2.807817
0.749697		1.483636		2.825119
0.752121		1.483636		2.842352
0.754545		1.483636		2.859516
0.756970		1.483636		2.876610
0.759394		1.483636		2.893630
0.761818		1.483636		2.910577
0.764242		1.483636		2.927449
0.766667		1.483636		2.944245
0.769091		1.483636		2.960964
0.771515		1.483636		2.977604
0.773939		1.483636		2.994164
0.776364		1.483636		3.010644
0.778788		1.483636		3.027042
0.781212		1.483636		3.043357
0.783636		1.483636		3.059588
0.786061		1.483636		3.075735
0.788485		1.483636		3.091796
0.790909		1.483636		3.107771
0.793333		1.483636		3.123658
0.795758		1.483636		3.139457
0.798182		1.483636		3.155168
0.800606		1.483636		3.170788
0.803030		1.483636		3.186319
0.805455		1.483636		3.201758
0.807879		1.483636		3.217106
0.810303		1.483636		3.232361
0.812727		1.483636		3.247524
0.815152		1.483636		3.262593
0.817576		1.483636		3.277568
0.820000		1.483636		3.292448
0.580000		1.511111		1.591907
0.582424		1.511111		1.609011
0.584848		1.511111		1.626220
0.587273		1.511111		1.643530
0.589697		1.511111		1.660940
0.592121		1.511111		1.678447
0.594545		1.511111		1.696046
0.596970		1.511111		1.713736
0.599394		1.511111		1.731514
0.601818		1.511111		1.749376
0.604242		1.511111		1.767319
0.606667		1.511111		1.785341
0.609091		1.511111		1.803438
0.611515		1.511111		1.821607
0.613939		1.511111		1.839845
0.616364		1.511111		1.858150
0.618788		1.511111		1.876519
0.621212		1.511111		1.894947
0.623636		1.511111		1.913433
0.626061		1.511111		1.931973
0.628485		1.511111		1.950564
0.630909		1.511111		1.969203
0.633333		1.511111		1.987887
0.635758		1.511111		2.006614
0.638182		1.511111		2.025380
0.640606		1.511111		2.044182
0.643030		1.511111		2.063017
0.645455		1.511111		2.081883
0.647879		1.511111		2.100776
0.650303		1.511111		2.119694
0.652727		1.511111		2.138634
0.655152		1.511111		2.157593
0.657576		1.511111		2.176567
0.660000		1.511111		2.195555
0.662424		1.511111		2.214553
0.664848		1.511111		2.233560
0.667273		1.511111		2.252571
0.669697		1.511111		2.271584
0.672121		1.511111		2.290597
0.674545		1.511111		2.309607
0.676970		1.511111		2.328611
0.679394		1.511111		2.347608
0.681818		1.511111		2.366593
0.684242		1.511111		2.385565
0.686667		1.511111		2.404521
0.689091		1.511111		2.423459
0.691515		1.511111		2.442376
0.693939		1.511111		2.461270
0.696364		1.511111		2.480139
0.698788		1.511111		2.498980
0.701212		1.511111		2.517791
0.703636		1.511111		2.536569
0.706061		1.511111		2.555314
0.708485		1.511111		2.574021
0.710909		1.511111		2.592689
0.713333		1.511111		2.611317
0.715758		1.511111		2.629902
0.718182		1.511111		2.648441
0.720606		1.511111		2.666934
0.723030		1.511111		2.685377
0.725455		1.511111		2.703770
0.727879		1.511111		2.722110
0.730303		1.511111		2.740395
0.732727		1.511111		2.758624
0.735152		1.511111		2.776795
0.737576		1.511111		2.794906
0.740000		1.511111		2.812955
0.742424		1.511111		2.830941
0.744848		1.511111		2.848862
0.747273		1.511111		2.866717
0.749697		1.511111		2.884504
0.752121		1.511111		2.902221
0.754545		1.511111		2.919868
0.756970		1.511111		2.937442
0.759394		1.511111		2.954943
0.761818		1.511111		2.972369
0.764242		1.511111		2.989718
0.766667		1.511111		3.006990
0.769091		1.511111		3.024183
0.771515		1.511111		3.041296
0.773939		1.511111		3.058328
0.776364		1.511111		3.075278
0.778788		1.511111		3.092144
0.781212		1.511111		3.108926
0.783636		1.511111		3.125623
0.786061		1.511111		3.142233
0.788485		1.511111		3.158756
0.790909		1.511111		3.175190
0.793333		1.511111		3.191536
0.795758		1.511111		3.207792
0.798182		1.511111		3.223956
0.800606		1.511111		3.240030
0.803030		1.511111		3.256011
0.805455		1.511111		3.271899
0.807879		1.511111		3.287694
0.810303		1.511111		3.303394
0.812727		1.511111		3.318999
0.815152		1.511111		3.334509
0.817576		1.511111		3.349922
0.820000		1.511111		3.365240
0.580000		1.538586		1.617944
0.582424		1.538586		1.635515
0.584848		1.538586		1.653191
0.587273		1.538586		1.670972
0.589697		1.538586		1.688854
0.592121		1.538586		1.706833
0.594545		1.538586		1.724907
0.596970		1.538586		1.743074
0.599394		1.538586		1.761329
0.601818		1.538586		1.779669
0.604242		1.538586		1.798093
0.606667		1.538586		1.816596
0.609091		1.538586		1.835176
0.611515		1.538586		1.853830
0.613939		1.538586		1.872554
0.616364		1.538586		1.891345
0.618788		1.538586		1.910201
0.621212		1.538586		1.929118
0.623636		1.538586		1.948093
0.626061		1.538586		1.967124
0.628485		1.538586		1.986207
0.630909		1.538586		2.005338
0.633333		1.538586		2.024516
0.635758		1.538586		2.043737
0.638182		1.538586		2.062998
0.640606		1.538586		2.082295
0.643030		1.538586		2.101627
0.645455		1.538586		2.120990
0.647879		1.538586		2.140381
0.650303		1.538586		2.159797
0.652727		1.538586		2.179235
0.655152		1.538586		2.198693
0.657576		1.538586		2.218167
0.660000		1.538586		2.237655
0.662424		1.538586		2.257154
0.664848		1.538586		2.276661
0.667273		1.538586		2.296173
0.669697		1.538586		2.315687
0.672121		1.538586		2.335201
0.674545		1.538586		2.354713
0.676970		1.538586		2.374219
0.679394		1.538586		2.393716
0.681818		1.538586		2.413203
0.684242		1.538586		2.432677
0.686667		1.538586		2.452134
0.689091		1.538586		2.471574
0.691515		1.538586		2.490992
0.693939		1.538586		2.510387
0.696364		1.538586		2.529757
0.698788		1.538586		2.549098
0.701212		1.538586		2.568409
0.703636		1.538586		2.587688
0.706061		1.538586		2.606931
0.708485		1.538586		2.626138
0.710909		1.538586		2.645305
0.713333		1.538586		2.664430
0.715758		1.538586		2.683512
0.718182		1.538586		2.702549
0.720606		1.538586		2.721538
0.723030		1.538586		2.740477
0.725455		1.538586		2.759364
0.727879		1.538586		2.778198
0.730303		1.538586		2.796977
0.732727		1.538586		2.815698
0.735152		1.538586		2.834360
0.737576		1.538586		2.852961
0.740000		1.538586		2.871500
0.742424		1.538586		2.889975
0.744848		1.538586		2.908383
0.747273		1.538586		2.926725
0.749697		1.538586		2.944997
0.752121		1.538586		2.963199
0.754545		1.538586		2.981328
0.756970		1.538586		2.999384
0.759394		1.538586		3.017365
0.761818		1.538586		3.035270
0.764242		1.538586		3.053097
0.766667		1.538586		3.070846
0.769091		1.538586		3.088514
0.771515		1.538586		3.106100
0.773939		1.538586		3.123604
0.776364		1.538586		3.141024
0.778788		1.538586		3.158359
0.781212		1.538586		3.175609
0.783636		1.538586		3.192771
0.786061		1.538586		3.209845
0.788485		1.538586		3.226830
0.790909		1.538586		3.243726
0.793333		1.538586		3.260530
0.795758		1.538586		3.277243
0.798182		1.538586		3.293863
0.800606		1.538586		3.310389
0.803030		1.538586		3.326822
0.805455		1.538586		3.343159
0.807879		1.538586		3.359401
0.810303		1.538586		3.375547
0.812727		1.538586		3.391596
0.815152		1.538586		3.407547
0.817576		1.538586		3.423400
0.820000		1.538586		3.439155
0.580000		1.566061		1.645006
0.582424		1.566061		1.663047
0.584848		1.566061		1.681198
0.587273		1.566061		1.699453
0.589697		1.566061		1.717811
0.592121		1.566061		1.736268
0.594545		1.566061		1.754822
0.596970		1.566061		1.773468
0.599394		1.566061		1.792205
0.601818		1.566061		1.811029
0.604242		1.566061		1.829937
0.606667		1.566061		1.848926
0.609091		1.566061		1.867993
0.611515		1.566061		1.887134
0.613939		1.566061		1.906347
0.616364		1.566061		1.925629
0.618788		1.566061		1.944975
0.621212		1.566061		1.964384
0.623636		1.566061		1.983852
0.626061		1.566061		2.003377
0.628485		1.566061		2.022954
0.630909		1.566061		2.042581
0.633333		1.566061		2.062254
0.635758		1.566061		2.081972
0.638182		1.566061		2.101730
0.640606		1.566061		2.121526
0.643030		1.566061		2.141356
0.645455		1.566061		2.161218
0.647879		1.566061		2.181108
0.650303		1.566061		2.201025
0.652727		1.566061		2.220963
0.655152		1.566061		2.240922
0.657576		1.566061		2.260897
0.660000		1.566061		2.280887
0.662424		1.566061		2.300887
0.664848		1.566061		2.320896
0.667273		1.566061		2.340910
0.669697		1.566061		2.360927
0.672121		1.566061		2.380944
0.674545		1.566061		2.400958
0.676970		1.566061		2.420966
0.679394		1.566061		2.440966
0.681818		1.566061		2.460956
0.684242		1.566061		2.480932
0.686667		1.566061		2.500892
0.689091		1.566061		2.520833
0.691515		1.566061		2.540754
0.693939		1.566061		2.560651
0.696364		1.566061		2.580522
0.698788		1.566061		2.600364
0.701212		1.566061		2.620176
0.703636		1.566061		2.639955
0.706061		1.566061		2.659698
0.708485		1.566061		2.679404
0.710909		1.566061		2.699070
0.713333		1.566061		2.718694
0.715758		1.566061		2.738274
0.718182		1.566061		2.757808
0.720606		1.566061		2.777293
0.723030		1.566061		2.796728
0.725455		1.566061		2.816110
0.727879		1.566061		2.835438
0.730303		1.566061		2.854710
0.732727		1.566061		2.873924
0.735152		1.566061		2.893078
0.737576		1.566061		2.912170
0.740000		1.566061		2.931198
0.742424		1.566061		2.950162
0.744848		1.566061		2.969058
0.747273		1.566061		2.987886
0.749697		1.566061		3.006644
0.752121		1.566061		3.025330
0.754545		1.566061		3.043942
0.756970		1.566061		3.062480
0.759394		1.566061		3.080942
0.761818		1.566061		3.099326
0.764242		1.566061		3.117631
0.766667		1.566061		3.135856
0.769091		1.566061		3.153999
0.771515		1.566061		3.172059
0.773939		1.566061		3.190035
0.776364		1.566061		3.207926
0.778788		1.566061		3.225731
0.781212		1.566061		3.243447
0.783636		1.566061		3.261076
0.786061		1.566061		3.278614
0.788485		1.566061		3.296062
0.790909		1.566061		3.313418
0.793333		1.566061		3.330681
0.795758		1.566061		3.347851
0.798182		1.566061		3.364927
0.800606		1.566061		3.381907
0.803030		1.566061		3.398792
0.805455		1.566061		3.415579
0.807879		1.566061		3.432269
0.810303		1.566061		3.448861
0.812727		1.566061		3.465354
0.815152		1.566061		3.481747
0.817576		1.566061		3.498041
0.820000		1.566061		3.514233
0.580000		1.593535		1.673141
0.582424		1.593535		1.691660
0.584848		1.593535		1.710289
0.587273		1.593535		1.729024
0.589697		1.593535		1.747863
0.592121		1.593535		1.766803
0.594545		1.593535		1.785840
0.596970		1.593535		1.804972
0.599394		1.593535		1.824195
0.601818		1.593535		1.843507
0.604242		1.593535		1.862903
0.606667		1.593535		1.882381
0.609091		1.593535		1.901939
0.611515		1.593535		1.921571
0.613939		1.593535		1.941277
0.616364		1.593535		1.961052
0.618788		1.593535		1.980893
0.621212		1.593535		2.000797
0.623636		1.593535		2.020761
0.626061		1.593535		2.040781
0.628485		1.593535		2.060856
0.630909		1.593535		2.080980
0.633333		1.593535		2.101153
0.635758		1.593535		2.121369
0.638182		1.593535		2.141627
0.640606		1.593535		2.161923
0.643030		1.593535		2.182254
0.645455		1.593535		2.202617
0.647879		1.593535		2.223009
0.650303		1.593535		2.243427
0.652727		1.593535		2.263869
0.655152		1.593535		2.284330
0.657576		1.593535		2.304808
0.660000		1.593535		2.325300
0.662424		1.593535		2.345804
0.664848		1.593535		2.366316
0.667273		1.593535		2.386834
0.669697		1.593535		2.407354
0.672121		1.593535		2.427875
0.674545		1.593535		2.448392
0.676970		1.593535		2.468904
0.679394		1.593535		2.489408
0.681818		1.593535		2.509901
0.684242		1.593535		2.530380
0.686667		1.593535		2.550843
0.689091		1.593535		2.571287
0.691515		1.593535		2.591710
0.693939		1.593535		2.612109
0.696364		1.593535		2.632482
0.698788		1.593535		2.652826
0.701212		1.593535		2.673139
0.703636		1.593535		2.693419
0.706061		1.593535		2.713663
0.708485		1.593535		2.733868
0.710909		1.593535		2.754033
0.713333		1.593535		2.774156
0.715758		1.593535		2.794234
0.718182		1.593535		2.814264
0.720606		1.593535		2.834246
0.723030		1.593535		2.854177
0.725455		1.593535		2.874055
0.727879		1.593535		2.893877
0.730303		1.593535		2.913642
0.732727		1.593535		2.933349
0.735152		1.593535		2.952994
0.737576		1.593535		2.972577
0.740000		1.593535		2.992095
0.742424		1.593535		3.011547
0.744848		1.593535		3.030931
0.747273		1.593535		3.050246
0.749697		1.593535		3.069489
0.752121		1.593535		3.088659
0.754545		1.593535		3.107755
0.756970		1.593535		3.126774
0.759394		1.593535		3.145717
0.761818		1.593535		3.164580
0.764242		1.593535		3.183363
0.766667		1.593535		3.202064
0.769091		1.593535		3.220682
0.771515		1.593535		3.239216
0.773939		1.593535		3.257665
0.776364		1.593535		3.276026
0.778788		1.593535		3.294300
0.781212		1.593535		3.312484
0.783636		1.593535		3.330578
0.786061		1.593535		3.348581
0.788485		1.593535		3.366492
0.790909		1.593535		3.384309
0.793333		1.593535		3.402031
0.795758		1.593535		3.419659
0.798182		1.593535		3.437190
0.800606		1.593535		3.454624
0.803030		1.593535		3.471961
0.805455		1.593535		3.489199
0.807879		1.593535		3.506337
0.810303		1.593535		3.523375
0.812727		1.593535		3.540312
0.815152		1.593535		3.557148
0.817576		1.593535		3.573881
0.820000		1.593535		3.590512
0.580000		1.621010		1.702401
0.582424		1.621010		1.721403
0.584848		1.621010		1.740515
0.587273		1.621010		1.759735
0.589697		1.621010		1.779061
0.592121		1.621010		1.798488
0.594545		1.621010		1.818013
0.596970		1.621010		1.837635
0.599394		1.621010		1.857348
0.601818		1.621010		1.877151
0.604242		1.621010		1.897040
0.606667		1.621010		1.917012
0.609091		1.621010		1.937064
0.611515		1.621010		1.957192
0.613939		1.621010		1.977393
0.616364		1.621010		1.997665
0.618788		1.621010		2.018003
0.621212		1.621010		2.038405
0.623636		1.621010		2.058868
0.626061		1.621010		2.079388
0.628485		1.621010		2.099963
0.630909		1.621010		2.120588
0.633333		1.621010		2.141262
0.635758		1.621010		2.161980
0.638182		1.621010		2.182740
0.640606		1.621010		2.203538
0.643030		1.621010		2.224372
0.645455		1.621010		2.245238
0.647879		1.621010		2.266134
0.650303		1.621010		2.287056
0.652727		1.621010		2.308001
0.655152		1.621010		2.328966
0.657576		1.621010		2.349949
0.660000		1.621010		2.370945
0.662424		1.621010		2.391954
0.664848		1.621010		2.412970
0.667273		1.621010		2.433993
0.669697		1.621010		2.455018
0.672121		1.621010		2.476043
0.674545		1.621010		2.497065
0.676970		1.621010		2.518081
0.679394		1.621010		2.539089
0.681818		1.621010		2.560086
0.684242		1.621010		2.581069
0.686667		1.621010		2.602036
0.689091		1.621010		2.622983
0.691515		1.621010		2.643909
0.693939		1.621010		2.664811
0.696364		1.621010		2.685686
0.698788		1.621010		2.706532
0.701212		1.621010		2.727347
0.703636		1.621010		2.748127
0.706061		1.621010		2.768871
0.708485		1.621010		2.789576
0.710909		1.621010		2.810241
0.713333		1.621010		2.830862
0.715758		1.621010		2.851438
0.718182		1.621010		2.871966
0.720606		1.621010		2.892444
