T [fm^-1]		muB [fm^-1]		c2_df14 [..]
0.778788		1.291313		-0.969471
0.781212		1.291313		-0.952584
0.783636		1.291313		-0.936286
0.786061		1.291313		-0.920562
0.788485		1.291313		-0.905393
0.790909		1.291313		-0.890765
0.793333		1.291313		-0.876663
0.795758		1.291313		-0.863074
0.798182		1.291313		-0.849983
0.800606		1.291313		-0.837380
0.803030		1.291313		-0.825251
0.805455		1.291313		-0.813586
0.807879		1.291313		-0.802374
0.810303		1.291313		-0.791606
0.812727		1.291313		-0.781274
0.815152		1.291313		-0.771367
0.817576		1.291313		-0.761880
0.820000		1.291313		-0.752805
0.580000		1.318788		-10.666857
0.582424		1.318788		-10.241024
0.584848		1.318788		-9.835409
0.587273		1.318788		-9.448922
0.589697		1.318788		-9.080537
0.592121		1.318788		-8.729289
0.594545		1.318788		-8.394274
0.596970		1.318788		-8.074638
0.599394		1.318788		-7.769580
0.601818		1.318788		-7.478346
0.604242		1.318788		-7.200223
0.606667		1.318788		-6.934542
0.609091		1.318788		-6.680671
0.611515		1.318788		-6.438016
0.613939		1.318788		-6.206013
0.616364		1.318788		-5.984132
0.618788		1.318788		-5.771873
0.621212		1.318788		-5.568763
0.623636		1.318788		-5.374355
0.626061		1.318788		-5.188225
0.628485		1.318788		-5.009975
0.630909		1.318788		-4.839227
0.633333		1.318788		-4.675623
0.635758		1.318788		-4.518824
0.638182		1.318788		-4.368511
0.640606		1.318788		-4.224378
0.643030		1.318788		-4.086139
0.645455		1.318788		-3.953520
0.647879		1.318788		-3.826264
0.650303		1.318788		-3.704124
0.652727		1.318788		-3.586869
0.655152		1.318788		-3.474277
0.657576		1.318788		-3.366139
0.660000		1.318788		-3.262255
0.662424		1.318788		-3.162436
0.664848		1.318788		-3.066504
0.667273		1.318788		-2.974286
0.669697		1.318788		-2.885622
0.672121		1.318788		-2.800355
0.674545		1.318788		-2.718341
0.676970		1.318788		-2.639438
0.679394		1.318788		-2.563515
0.681818		1.318788		-2.490444
0.684242		1.318788		-2.420105
0.686667		1.318788		-2.352384
0.689091		1.318788		-2.287171
0.691515		1.318788		-2.224362
0.693939		1.318788		-2.163858
0.696364		1.318788		-2.105565
0.698788		1.318788		-2.049391
0.701212		1.318788		-1.995253
0.703636		1.318788		-1.943066
0.706061		1.318788		-1.892754
0.708485		1.318788		-1.844242
0.710909		1.318788		-1.797458
0.713333		1.318788		-1.752334
0.715758		1.318788		-1.708807
0.718182		1.318788		-1.666812
0.720606		1.318788		-1.626293
0.723030		1.318788		-1.587192
0.725455		1.318788		-1.549454
0.727879		1.318788		-1.513030
0.730303		1.318788		-1.477869
0.732727		1.318788		-1.443924
0.735152		1.318788		-1.411151
0.737576		1.318788		-1.379506
0.740000		1.318788		-1.348948
0.742424		1.318788		-1.319439
0.744848		1.318788		-1.290941
0.747273		1.318788		-1.263417
0.749697		1.318788		-1.236833
0.752121		1.318788		-1.211158
0.754545		1.318788		-1.186359
0.756970		1.318788		-1.162406
0.759394		1.318788		-1.139272
0.761818		1.318788		-1.116928
0.764242		1.318788		-1.095349
0.766667		1.318788		-1.074509
0.769091		1.318788		-1.054385
0.771515		1.318788		-1.034955
0.773939		1.318788		-1.016196
0.776364		1.318788		-0.998087
0.778788		1.318788		-0.980610
0.781212		1.318788		-0.963745
0.783636		1.318788		-0.947475
0.786061		1.318788		-0.931782
0.788485		1.318788		-0.916651
0.790909		1.318788		-0.902066
0.793333		1.318788		-0.888012
0.795758		1.318788		-0.874477
0.798182		1.318788		-0.861446
0.800606		1.318788		-0.848908
0.803030		1.318788		-0.836851
0.805455		1.318788		-0.825265
0.807879		1.318788		-0.814139
0.810303		1.318788		-0.803464
0.812727		1.318788		-0.793232
0.815152		1.318788		-0.783434
0.817576		1.318788		-0.774063
0.820000		1.318788		-0.765113
0.580000		1.346263		-10.682283
0.582424		1.346263		-10.256516
0.584848		1.346263		-9.850951
0.587273		1.346263		-9.464499
0.589697		1.346263		-9.096135
0.592121		1.346263		-8.744897
0.594545		1.346263		-8.409879
0.596970		1.346263		-8.090231
0.599394		1.346263		-7.785151
0.601818		1.346263		-7.493884
0.604242		1.346263		-7.215722
0.606667		1.346263		-6.949994
0.609091		1.346263		-6.696070
0.611515		1.346263		-6.453355
0.613939		1.346263		-6.221287
0.616364		1.346263		-5.999336
0.618788		1.346263		-5.787002
0.621212		1.346263		-5.583813
0.623636		1.346263		-5.389322
0.626061		1.346263		-5.203106
0.628485		1.346263		-5.024768
0.630909		1.346263		-4.853929
0.633333		1.346263		-4.690232
0.635758		1.346263		-4.533338
0.638182		1.346263		-4.382928
0.640606		1.346263		-4.238698
0.643030		1.346263		-4.100361
0.645455		1.346263		-3.967643
0.647879		1.346263		-3.840288
0.650303		1.346263		-3.718049
0.652727		1.346263		-3.600694
0.655152		1.346263		-3.488002
0.657576		1.346263		-3.379765
0.660000		1.346263		-3.275782
0.662424		1.346263		-3.175866
0.664848		1.346263		-3.079837
0.667273		1.346263		-2.987523
0.669697		1.346263		-2.898764
0.672121		1.346263		-2.813404
0.674545		1.346263		-2.731297
0.676970		1.346263		-2.652304
0.679394		1.346263		-2.576291
0.681818		1.346263		-2.503133
0.684242		1.346263		-2.432708
0.686667		1.346263		-2.364903
0.689091		1.346263		-2.299608
0.691515		1.346263		-2.236719
0.693939		1.346263		-2.176137
0.696364		1.346263		-2.117767
0.698788		1.346263		-2.061520
0.701212		1.346263		-2.007310
0.703636		1.346263		-1.955054
0.706061		1.346263		-1.904675
0.708485		1.346263		-1.856098
0.710909		1.346263		-1.809252
0.713333		1.346263		-1.764069
0.715758		1.346263		-1.720484
0.718182		1.346263		-1.678436
0.720606		1.346263		-1.637864
0.723030		1.346263		-1.598714
0.725455		1.346263		-1.560930
0.727879		1.346263		-1.524462
0.730303		1.346263		-1.489261
0.732727		1.346263		-1.455278
0.735152		1.346263		-1.422471
0.737576		1.346263		-1.390794
0.740000		1.346263		-1.360208
0.742424		1.346263		-1.330674
0.744848		1.346263		-1.302153
0.747273		1.346263		-1.274610
0.749697		1.346263		-1.248012
0.752121		1.346263		-1.222324
0.754545		1.346263		-1.197517
0.756970		1.346263		-1.173559
0.759394		1.346263		-1.150424
0.761818		1.346263		-1.128082
0.764242		1.346263		-1.106510
0.766667		1.346263		-1.085680
0.769091		1.346263		-1.065571
0.771515		1.346263		-1.046159
0.773939		1.346263		-1.027423
0.776364		1.346263		-1.009342
0.778788		1.346263		-0.991897
0.781212		1.346263		-0.975069
0.783636		1.346263		-0.958841
0.786061		1.346263		-0.943195
0.788485		1.346263		-0.928116
0.790909		1.346263		-0.913589
0.793333		1.346263		-0.899599
0.795758		1.346263		-0.886132
0.798182		1.346263		-0.873177
0.800606		1.346263		-0.860721
0.803030		1.346263		-0.848753
0.805455		1.346263		-0.837263
0.807879		1.346263		-0.826240
0.810303		1.346263		-0.815676
0.812727		1.346263		-0.805563
0.815152		1.346263		-0.795893
0.817576		1.346263		-0.786659
0.820000		1.346263		-0.777856
0.580000		1.373737		-10.693595
0.582424		1.373737		-10.268065
0.584848		1.373737		-9.862715
0.587273		1.373737		-9.476456
0.589697		1.373737		-9.108264
0.592121		1.373737		-8.757180
0.594545		1.373737		-8.422298
0.596970		1.373737		-8.102769
0.599394		1.373737		-7.797793
0.601818		1.373737		-7.506617
0.604242		1.373737		-7.228532
0.606667		1.373737		-6.962868
0.609091		1.373737		-6.708997
0.611515		1.373737		-6.466324
0.613939		1.373737		-6.234289
0.616364		1.373737		-6.012362
0.618788		1.373737		-5.800043
0.621212		1.373737		-5.596862
0.623636		1.373737		-5.402371
0.626061		1.373737		-5.216150
0.628485		1.373737		-5.037800
0.630909		1.373737		-4.866943
0.633333		1.373737		-4.703224
0.635758		1.373737		-4.546303
0.638182		1.373737		-4.395862
0.640606		1.373737		-4.251598
0.643030		1.373737		-4.113222
0.645455		1.373737		-3.980464
0.647879		1.373737		-3.853065
0.650303		1.373737		-3.730780
0.652727		1.373737		-3.613377
0.655152		1.373737		-3.500636
0.657576		1.373737		-3.392347
0.660000		1.373737		-3.288312
0.662424		1.373737		-3.188343
0.664848		1.373737		-3.092259
0.667273		1.373737		-2.999891
0.669697		1.373737		-2.911077
0.672121		1.373737		-2.825661
0.674545		1.373737		-2.743499
0.676970		1.373737		-2.664451
0.679394		1.373737		-2.588383
0.681818		1.373737		-2.515170
0.684242		1.373737		-2.444692
0.686667		1.373737		-2.376834
0.689091		1.373737		-2.311487
0.691515		1.373737		-2.248546
0.693939		1.373737		-2.187914
0.696364		1.373737		-2.129496
0.698788		1.373737		-2.073202
0.701212		1.373737		-2.018945
0.703636		1.373737		-1.966645
0.706061		1.373737		-1.916223
0.708485		1.373737		-1.867605
0.710909		1.373737		-1.820719
0.713333		1.373737		-1.775498
0.715758		1.373737		-1.731878
0.718182		1.373737		-1.689796
0.720606		1.373737		-1.649193
0.723030		1.373737		-1.610013
0.725455		1.373737		-1.572203
0.727879		1.373737		-1.535710
0.730303		1.373737		-1.500487
0.732727		1.373737		-1.466485
0.735152		1.373737		-1.433660
0.737576		1.373737		-1.401969
0.740000		1.373737		-1.371372
0.742424		1.373737		-1.341828
0.744848		1.373737		-1.313302
0.747273		1.373737		-1.285757
0.749697		1.373737		-1.259159
0.752121		1.373737		-1.233475
0.754545		1.373737		-1.208674
0.756970		1.373737		-1.184728
0.759394		1.373737		-1.161606
0.761818		1.373737		-1.139282
0.764242		1.373737		-1.117731
0.766667		1.373737		-1.096928
0.769091		1.373737		-1.076848
0.771515		1.373737		-1.057470
0.773939		1.373737		-1.038772
0.776364		1.373737		-1.020734
0.778788		1.373737		-1.003336
0.781212		1.373737		-0.986560
0.783636		1.373737		-0.970389
0.786061		1.373737		-0.954806
0.788485		1.373737		-0.939795
0.790909		1.373737		-0.925342
0.793333		1.373737		-0.911431
0.795758		1.373737		-0.898051
0.798182		1.373737		-0.885189
0.800606		1.373737		-0.872832
0.803030		1.373737		-0.860971
0.805455		1.373737		-0.849595
0.807879		1.373737		-0.838695
0.810303		1.373737		-0.828262
0.812727		1.373737		-0.818289
0.815152		1.373737		-0.808767
0.817576		1.373737		-0.799693
0.820000		1.373737		-0.791059
0.580000		1.401212		-10.700750
0.582424		1.401212		-10.275631
0.584848		1.401212		-9.870661
0.587273		1.401212		-9.484752
0.589697		1.401212		-9.116885
0.592121		1.401212		-8.766099
0.594545		1.401212		-8.431492
0.596970		1.401212		-8.112215
0.599394		1.401212		-7.807470
0.601818		1.401212		-7.516506
0.604242		1.401212		-7.238614
0.606667		1.401212		-6.973127
0.609091		1.401212		-6.719417
0.611515		1.401212		-6.476889
0.613939		1.401212		-6.244985
0.616364		1.401212		-6.023176
0.618788		1.401212		-5.810964
0.621212		1.401212		-5.607877
0.623636		1.401212		-5.413471
0.626061		1.401212		-5.227324
0.628485		1.401212		-5.049039
0.630909		1.401212		-4.878239
0.633333		1.401212		-4.714568
0.635758		1.401212		-4.557689
0.638182		1.401212		-4.407283
0.640606		1.401212		-4.263047
0.643030		1.401212		-4.124694
0.645455		1.401212		-3.991954
0.647879		1.401212		-3.864567
0.650303		1.401212		-3.742290
0.652727		1.401212		-3.624892
0.655152		1.401212		-3.512151
0.657576		1.401212		-3.403860
0.660000		1.401212		-3.299819
0.662424		1.401212		-3.199841
0.664848		1.401212		-3.103747
0.667273		1.401212		-3.011366
0.669697		1.401212		-2.922536
0.672121		1.401212		-2.837105
0.674545		1.401212		-2.754925
0.676970		1.401212		-2.675857
0.679394		1.401212		-2.599770
0.681818		1.401212		-2.526536
0.684242		1.401212		-2.456037
0.686667		1.401212		-2.388157
0.689091		1.401212		-2.322788
0.691515		1.401212		-2.259827
0.693939		1.401212		-2.199173
0.696364		1.401212		-2.140734
0.698788		1.401212		-2.084418
0.701212		1.401212		-2.030142
0.703636		1.401212		-1.977822
0.706061		1.401212		-1.927382
0.708485		1.401212		-1.878746
0.710909		1.401212		-1.831844
0.713333		1.401212		-1.786609
0.715758		1.401212		-1.742974
0.718182		1.401212		-1.700880
0.720606		1.401212		-1.660267
0.723030		1.401212		-1.621078
0.725455		1.401212		-1.583261
0.727879		1.401212		-1.546763
0.730303		1.401212		-1.511536
0.732727		1.401212		-1.477533
0.735152		1.401212		-1.444709
0.737576		1.401212		-1.413022
0.740000		1.401212		-1.382431
0.742424		1.401212		-1.352896
0.744848		1.401212		-1.324381
0.747273		1.401212		-1.296850
0.749697		1.401212		-1.270269
0.752121		1.401212		-1.244605
0.754545		1.401212		-1.219828
0.756970		1.401212		-1.195908
0.759394		1.401212		-1.172816
0.761818		1.401212		-1.150527
0.764242		1.401212		-1.129013
0.766667		1.401212		-1.108251
0.769091		1.401212		-1.088216
0.771515		1.401212		-1.068888
0.773939		1.401212		-1.050244
0.776364		1.401212		-1.032265
0.778788		1.401212		-1.014931
0.781212		1.401212		-0.998224
0.783636		1.401212		-0.982126
0.786061		1.401212		-0.966622
0.788485		1.401212		-0.951697
0.790909		1.401212		-0.937334
0.793333		1.401212		-0.923522
0.795758		1.401212		-0.910246
0.798182		1.401212		-0.897494
0.800606		1.401212		-0.885257
0.803030		1.401212		-0.873522
0.805455		1.401212		-0.862280
0.807879		1.401212		-0.851523
0.810303		1.401212		-0.841243
0.812727		1.401212		-0.831431
0.815152		1.401212		-0.822082
0.817576		1.401212		-0.813191
0.820000		1.401212		-0.804751
0.580000		1.428687		-10.703709
0.582424		1.428687		-10.279175
0.584848		1.428687		-9.874750
0.587273		1.428687		-9.489352
0.589697		1.428687		-9.121960
0.592121		1.428687		-8.771618
0.594545		1.428687		-8.437425
0.596970		1.428687		-8.118533
0.599394		1.428687		-7.814148
0.601818		1.428687		-7.523518
0.604242		1.428687		-7.245936
0.606667		1.428687		-6.980738
0.609091		1.428687		-6.727296
0.611515		1.428687		-6.485017
0.613939		1.428687		-6.253343
0.616364		1.428687		-6.031747
0.618788		1.428687		-5.819732
0.621212		1.428687		-5.616828
0.623636		1.428687		-5.422590
0.626061		1.428687		-5.236598
0.628485		1.428687		-5.058456
0.630909		1.428687		-4.887787
0.633333		1.428687		-4.724237
0.635758		1.428687		-4.567468
0.638182		1.428687		-4.417163
0.640606		1.428687		-4.273019
0.643030		1.428687		-4.134750
0.645455		1.428687		-4.002086
0.647879		1.428687		-3.874769
0.650303		1.428687		-3.752555
0.652727		1.428687		-3.635213
0.655152		1.428687		-3.522523
0.657576		1.428687		-3.414278
0.660000		1.428687		-3.310279
0.662424		1.428687		-3.210338
0.664848		1.428687		-3.114276
0.667273		1.428687		-3.021924
0.669697		1.428687		-2.933121
0.672121		1.428687		-2.847712
0.674545		1.428687		-2.765552
0.676970		1.428687		-2.686502
0.679394		1.428687		-2.610430
0.681818		1.428687		-2.537211
0.684242		1.428687		-2.466723
0.686667		1.428687		-2.398854
0.689091		1.428687		-2.333495
0.691515		1.428687		-2.270541
0.693939		1.428687		-2.209895
0.696364		1.428687		-2.151463
0.698788		1.428687		-2.095154
0.701212		1.428687		-2.040884
0.703636		1.428687		-1.988571
0.706061		1.428687		-1.938137
0.708485		1.428687		-1.889509
0.710909		1.428687		-1.842614
0.713333		1.428687		-1.797386
0.715758		1.428687		-1.753761
0.718182		1.428687		-1.711676
0.720606		1.428687		-1.671074
0.723030		1.428687		-1.631897
0.725455		1.428687		-1.594093
0.727879		1.428687		-1.557610
0.730303		1.428687		-1.522399
0.732727		1.428687		-1.488414
0.735152		1.428687		-1.455611
0.737576		1.428687		-1.423945
0.740000		1.428687		-1.393378
0.742424		1.428687		-1.363870
0.744848		1.428687		-1.335384
0.747273		1.428687		-1.307885
0.749697		1.428687		-1.281338
0.752121		1.428687		-1.255711
0.754545		1.428687		-1.230975
0.756970		1.428687		-1.207098
0.759394		1.428687		-1.184053
0.761818		1.428687		-1.161814
0.764242		1.428687		-1.140354
0.766667		1.428687		-1.119650
0.769091		1.428687		-1.099678
0.771515		1.428687		-1.080416
0.773939		1.428687		-1.061843
0.776364		1.428687		-1.043939
0.778788		1.428687		-1.026686
0.781212		1.428687		-1.010065
0.783636		1.428687		-0.994059
0.786061		1.428687		-0.978652
0.788485		1.428687		-0.963830
0.790909		1.428687		-0.949577
0.793333		1.428687		-0.935881
0.795758		1.428687		-0.922729
0.798182		1.428687		-0.910109
0.800606		1.428687		-0.898010
0.803030		1.428687		-0.886423
0.805455		1.428687		-0.875338
0.807879		1.428687		-0.864747
0.810303		1.428687		-0.854642
0.812727		1.428687		-0.845017
0.815152		1.428687		-0.835866
0.817576		1.428687		-0.827184
0.820000		1.428687		-0.818967
0.580000		1.456162		-10.702438
0.582424		1.456162		-10.278661
0.584848		1.456162		-9.874949
0.587273		1.456162		-9.490220
0.589697		1.456162		-9.123456
0.592121		1.456162		-8.773704
0.594545		1.456162		-8.440064
0.596970		1.456162		-8.121692
0.599394		1.456162		-7.817793
0.601818		1.456162		-7.527620
0.604242		1.456162		-7.250467
0.606667		1.456162		-6.985670
0.609091		1.456162		-6.732603
0.611515		1.456162		-6.490676
0.613939		1.456162		-6.259333
0.616364		1.456162		-6.038046
0.618788		1.456162		-5.826320
0.621212		1.456162		-5.623685
0.623636		1.456162		-5.429700
0.626061		1.456162		-5.243944
0.628485		1.456162		-5.066023
0.630909		1.456162		-4.895560
0.633333		1.456162		-4.732202
0.635758		1.456162		-4.575613
0.638182		1.456162		-4.425475
0.640606		1.456162		-4.281488
0.643030		1.456162		-4.143365
0.645455		1.456162		-4.010836
0.647879		1.456162		-3.883645
0.650303		1.456162		-3.761549
0.652727		1.456162		-3.644317
0.655152		1.456162		-3.531730
0.657576		1.456162		-3.423579
0.660000		1.456162		-3.319669
0.662424		1.456162		-3.219810
0.664848		1.456162		-3.123826
0.667273		1.456162		-3.031545
0.669697		1.456162		-2.942809
0.672121		1.456162		-2.857463
0.674545		1.456162		-2.775361
0.676970		1.456162		-2.696366
0.679394		1.456162		-2.620346
0.681818		1.456162		-2.547174
0.684242		1.456162		-2.476733
0.686667		1.456162		-2.408906
0.689091		1.456162		-2.343588
0.691515		1.456162		-2.280673
0.693939		1.456162		-2.220064
0.696364		1.456162		-2.161668
0.698788		1.456162		-2.105394
0.701212		1.456162		-2.051157
0.703636		1.456162		-1.998877
0.706061		1.456162		-1.948475
0.708485		1.456162		-1.899878
0.710909		1.456162		-1.853015
0.713333		1.456162		-1.807819
0.715758		1.456162		-1.764225
0.718182		1.456162		-1.722172
0.720606		1.456162		-1.681602
0.723030		1.456162		-1.642459
0.725455		1.456162		-1.604689
0.727879		1.456162		-1.568241
0.730303		1.456162		-1.533067
0.732727		1.456162		-1.499120
0.735152		1.456162		-1.466356
0.737576		1.456162		-1.434732
0.740000		1.456162		-1.404207
0.742424		1.456162		-1.374744
0.744848		1.456162		-1.346306
0.747273		1.456162		-1.318856
0.749697		1.456162		-1.292361
0.752121		1.456162		-1.266790
0.754545		1.456162		-1.242111
0.756970		1.456162		-1.218295
0.759394		1.456162		-1.195315
0.761818		1.456162		-1.173143
0.764242		1.456162		-1.151755
0.766667		1.456162		-1.131127
0.769091		1.456162		-1.111234
0.771515		1.456162		-1.092056
0.773939		1.456162		-1.073572
0.776364		1.456162		-1.055762
0.778788		1.456162		-1.038608
0.781212		1.456162		-1.022091
0.783636		1.456162		-1.006196
0.786061		1.456162		-0.990905
0.788485		1.456162		-0.976206
0.790909		1.456162		-0.962083
0.793333		1.456162		-0.948524
0.795758		1.456162		-0.935516
0.798182		1.456162		-0.923049
0.800606		1.456162		-0.911111
0.803030		1.456162		-0.899695
0.805455		1.456162		-0.888790
0.807879		1.456162		-0.878389
0.810303		1.456162		-0.868486
0.812727		1.456162		-0.859074
0.815152		1.456162		-0.850149
0.817576		1.456162		-0.841706
0.820000		1.456162		-0.833743
0.580000		1.483636		-10.696901
0.582424		1.483636		-10.274058
0.584848		1.483636		-9.871225
0.587273		1.483636		-9.487324
0.589697		1.483636		-9.121342
0.592121		1.483636		-8.772325
0.594545		1.483636		-8.439378
0.596970		1.483636		-8.121660
0.599394		1.483636		-7.818376
0.601818		1.483636		-7.528783
0.604242		1.483636		-7.252176
0.606667		1.483636		-6.987893
0.609091		1.483636		-6.735311
0.611515		1.483636		-6.493841
0.613939		1.483636		-6.262926
0.616364		1.483636		-6.042044
0.618788		1.483636		-5.830699
0.621212		1.483636		-5.628423
0.623636		1.483636		-5.434775
0.626061		1.483636		-5.249337
0.628485		1.483636		-5.071714
0.630909		1.483636		-4.901533
0.633333		1.483636		-4.738440
0.635758		1.483636		-4.582100
0.638182		1.483636		-4.432196
0.640606		1.483636		-4.288429
0.643030		1.483636		-4.150514
0.645455		1.483636		-4.018180
0.647879		1.483636		-3.891174
0.650303		1.483636		-3.769251
0.652727		1.483636		-3.652181
0.655152		1.483636		-3.539748
0.657576		1.483636		-3.431742
0.660000		1.483636		-3.327968
0.662424		1.483636		-3.228238
0.664848		1.483636		-3.132375
0.667273		1.483636		-3.040209
0.669697		1.483636		-2.951581
0.672121		1.483636		-2.866338
0.674545		1.483636		-2.784334
0.676970		1.483636		-2.705431
0.679394		1.483636		-2.629498
0.681818		1.483636		-2.556410
0.684242		1.483636		-2.486047
0.686667		1.483636		-2.418297
0.689091		1.483636		-2.353051
0.691515		1.483636		-2.290206
0.693939		1.483636		-2.229665
0.696364		1.483636		-2.171333
0.698788		1.483636		-2.115121
0.701212		1.483636		-2.060946
0.703636		1.483636		-2.008725
0.706061		1.483636		-1.958381
0.708485		1.483636		-1.909841
0.710909		1.483636		-1.863034
0.713333		1.483636		-1.817893
0.715758		1.483636		-1.774354
0.718182		1.483636		-1.732357
0.720606		1.483636		-1.691842
0.723030		1.483636		-1.652753
0.725455		1.483636		-1.615039
0.727879		1.483636		-1.578648
0.730303		1.483636		-1.543531
0.732727		1.483636		-1.509642
0.735152		1.483636		-1.476937
0.737576		1.483636		-1.445374
0.740000		1.483636		-1.414912
0.742424		1.483636		-1.385513
0.744848		1.483636		-1.357140
0.747273		1.483636		-1.329759
0.749697		1.483636		-1.303335
0.752121		1.483636		-1.277837
0.754545		1.483636		-1.253235
0.756970		1.483636		-1.229499
0.759394		1.483636		-1.206601
0.761818		1.483636		-1.184516
0.764242		1.483636		-1.163218
0.766667		1.483636		-1.142683
0.769091		1.483636		-1.122889
0.771515		1.483636		-1.103814
0.773939		1.483636		-1.085437
0.776364		1.483636		-1.067740
0.778788		1.483636		-1.050704
0.781212		1.483636		-1.034311
0.783636		1.483636		-1.018546
0.786061		1.483636		-1.003392
0.788485		1.483636		-0.988837
0.790909		1.483636		-0.974865
0.793333		1.483636		-0.961464
0.795758		1.483636		-0.948624
0.798182		1.483636		-0.936333
0.800606		1.483636		-0.924581
0.803030		1.483636		-0.913360
0.805455		1.483636		-0.902661
0.807879		1.483636		-0.892478
0.810303		1.483636		-0.882805
0.812727		1.483636		-0.873636
0.815152		1.483636		-0.864967
0.817576		1.483636		-0.856796
0.820000		1.483636		-0.849120
0.580000		1.511111		-10.687069
0.582424		1.511111		-10.265334
0.584848		1.511111		-9.863548
0.587273		1.511111		-9.480636
0.589697		1.511111		-9.115587
0.592121		1.511111		-8.767453
0.594545		1.511111		-8.435340
0.596970		1.511111		-8.118409
0.599394		1.511111		-7.815870
0.601818		1.511111		-7.526980
0.604242		1.511111		-7.251037
0.606667		1.511111		-6.987382
0.609091		1.511111		-6.735393
0.611515		1.511111		-6.494483
0.613939		1.511111		-6.264099
0.616364		1.511111		-6.043717
0.618788		1.511111		-5.832845
0.621212		1.511111		-5.631016
0.623636		1.511111		-5.437790
0.626061		1.511111		-5.252752
0.628485		1.511111		-5.075506
0.630909		1.511111		-4.905682
0.633333		1.511111		-4.742926
0.635758		1.511111		-4.586905
0.638182		1.511111		-4.437303
0.640606		1.511111		-4.293821
0.643030		1.511111		-4.156175
0.645455		1.511111		-4.024097
0.647879		1.511111		-3.897332
0.650303		1.511111		-3.775638
0.652727		1.511111		-3.658785
0.655152		1.511111		-3.546557
0.657576		1.511111		-3.438746
0.660000		1.511111		-3.335156
0.662424		1.511111		-3.235601
0.664848		1.511111		-3.139904
0.667273		1.511111		-3.047897
0.669697		1.511111		-2.959419
0.672121		1.511111		-2.874318
0.674545		1.511111		-2.792450
0.676970		1.511111		-2.713678
0.679394		1.511111		-2.637869
0.681818		1.511111		-2.564899
0.684242		1.511111		-2.494651
0.686667		1.511111		-2.427010
0.689091		1.511111		-2.361868
0.691515		1.511111		-2.299125
0.693939		1.511111		-2.238680
0.696364		1.511111		-2.180443
0.698788		1.511111		-2.124323
0.701212		1.511111		-2.070236
0.703636		1.511111		-2.018101
0.706061		1.511111		-1.967842
0.708485		1.511111		-1.919384
0.710909		1.511111		-1.872659
0.713333		1.511111		-1.827598
0.715758		1.511111		-1.784138
0.718182		1.511111		-1.742219
0.720606		1.511111		-1.701782
0.723030		1.511111		-1.662771
0.725455		1.511111		-1.625134
0.727879		1.511111		-1.588821
0.730303		1.511111		-1.553782
0.732727		1.511111		-1.519972
0.735152		1.511111		-1.487347
0.737576		1.511111		-1.455865
0.740000		1.511111		-1.425486
0.742424		1.511111		-1.396171
0.744848		1.511111		-1.367884
0.747273		1.511111		-1.340590
0.749697		1.511111		-1.314257
0.752121		1.511111		-1.288852
0.754545		1.511111		-1.264345
0.756970		1.511111		-1.240707
0.759394		1.511111		-1.217911
0.761818		1.511111		-1.195931
0.764242		1.511111		-1.174742
0.766667		1.511111		-1.154321
0.769091		1.511111		-1.134645
0.771515		1.511111		-1.115692
0.773939		1.511111		-1.097443
0.776364		1.511111		-1.079879
0.778788		1.511111		-1.062982
0.781212		1.511111		-1.046734
0.783636		1.511111		-1.031121
0.786061		1.511111		-1.016126
0.788485		1.511111		-1.001736
0.790909		1.511111		-0.987938
0.793333		1.511111		-0.974720
0.795758		1.511111		-0.962072
0.798182		1.511111		-0.949982
0.800606		1.511111		-0.938442
0.803030		1.511111		-0.927443
0.805455		1.511111		-0.916979
0.807879		1.511111		-0.907043
0.810303		1.511111		-0.897630
0.812727		1.511111		-0.888736
0.815152		1.511111		-0.880358
0.817576		1.511111		-0.872494
0.820000		1.511111		-0.865144
0.580000		1.538586		-10.672912
0.582424		1.538586		-10.252461
0.584848		1.538586		-9.851890
0.587273		1.538586		-9.470127
0.589697		1.538586		-9.106166
0.592121		1.538586		-8.759061
0.594545		1.538586		-8.427923
0.596970		1.538586		-8.111914
0.599394		1.538586		-7.810249
0.601818		1.538586		-7.522185
0.604242		1.538586		-7.247025
0.606667		1.538586		-6.984112
0.609091		1.538586		-6.732825
0.611515		1.538586		-6.492580
0.613939		1.538586		-6.262825
0.616364		1.538586		-6.043040
0.618788		1.538586		-5.832734
0.621212		1.538586		-5.631441
0.623636		1.538586		-5.438723
0.626061		1.538586		-5.254165
0.628485		1.538586		-5.077376
0.630909		1.538586		-4.907984
0.633333		1.538586		-4.745638
0.635758		1.538586		-4.590006
0.638182		1.538586		-4.440773
0.640606		1.538586		-4.297641
0.643030		1.538586		-4.160328
0.645455		1.538586		-4.028565
0.647879		1.538586		-3.902100
0.650303		1.538586		-3.780690
0.652727		1.538586		-3.664108
0.655152		1.538586		-3.552137
0.657576		1.538586		-3.444571
0.660000		1.538586		-3.341214
0.662424		1.538586		-3.241881
0.664848		1.538586		-3.146395
0.667273		1.538586		-3.054589
0.669697		1.538586		-2.966303
0.672121		1.538586		-2.881387
0.674545		1.538586		-2.799694
0.676970		1.538586		-2.721090
0.679394		1.538586		-2.645442
0.681818		1.538586		-2.572627
0.684242		1.538586		-2.502527
0.686667		1.538586		-2.435028
0.689091		1.538586		-2.370025
0.691515		1.538586		-2.307414
0.693939		1.538586		-2.247098
0.696364		1.538586		-2.188984
0.698788		1.538586		-2.132984
0.701212		1.538586		-2.079014
0.703636		1.538586		-2.026994
0.706061		1.538586		-1.976845
0.708485		1.538586		-1.928497
0.710909		1.538586		-1.881878
