21	20
12	17.314222109304962305	6.3991114048210999527e7
12	20.369823802401435507	2.3245608032246229817e7
12	23.719536735936332278	5.554792513214222254e6
12	27.388657756208503055	871543.96230920944451
12	31.408628259788552007	88726.606226651518667
12	35.819402257203454756	5729.3952332158239763
12	40.673125985681163045	226.39521312183573313
12	46.040204937933162269	5.1876635606647982997
12	52.020052787081970554	0.063598408618753968787
12	58.762021437086899376	0.00036816895418517862975
12	66.511963158533080672	8.1702560784067358808e-7
12	75.739624775499644162	4.6675566931853886291e-10
12	87.651146296140483868	2.5138581340212834075e-14
13	2.9910030043227065967	118963.207089679188
13	4.5730584119072957999	6.4958112661550296174e6
13	6.3028212903541222228	8.2605922097823500334e7
13	8.2234469014201068492	4.2691275835094184378e8
13	10.354432180205830414	1.1226469011869566512e9
13	12.710427764768541531	1.6875845750971332555e9
13	15.305593768086998115	1.5503932076707981341e9
13	18.155320951207445088	9.0552449121156734684e8
13	21.277311807752344265	3.4368069148220220868e8
13	24.692587876907923424	8.5541632505493851303e7
13	28.426691243814029863	1.3942393966746789413e7
13	32.51131546819391885	1.4710888215198014314e6
13	36.986691931203298457	98257.938532133829507
13	41.9052924289725675	4009.2618496649457307
13	47.337930612101487354	94.731813922008417825
13	53.384569814598213889	1.1962324989855198912
13	60.195367247054306694	0.0071274047232445455971
13	68.017492299934546103	0.00001627456802373092578
13	77.323232509518789355	9.5713930913247756987e-9
13	89.325412487675527628	5.3200503880810471839e-13
14	3.3170255232689886556	1.1621835434959229773e6
14	4.9878500057341556094	6.9490339688233437148e7
14	6.7969955329220892919	9.5229834668394718268e8
14	8.7922546676316616198	5.2527618826760286879e9
14	10.994795497005571659	1.4639802835709489778e10
14	13.420114145455395529	2.3195566343626907988e10
14	16.0828912857313517	2.2359528555499140779e10
14	18.998886977168813126	1.365053284705282544e10
14	22.186097181292312649	5.3978735045203848805e9
14	25.665800092156957845	1.3958808970959198618e9
14	29.463781798565869448	2.3580873054447007125e8
14	33.61198583007382161	2.5733709450248730998e7
14	38.150917915123442469	1.7745446534190845892e6
14	43.133371518109504127	74639.868202357585666
14	48.630563456575729824	1815.6620107286532537
14	54.743000087143498183	23.580533027381289243
14	61.621634455306848492	0.14440302047994734786
14	69.514937982810900664	0.0003388155660604062167
14	78.897710317075520873	2.0486706225054617037e-7
14	90.989385730847566627	1.1735748167564441267e-11
15	3.6535847285518465541	1.2422847075782721959e7
15	5.4120998669790583921	8.0804214219185042749e8
15	7.299450807514491029	1.1868566820601780192e10
15	9.3681353291579454559	6.9548341134854325963e10
15	11.6410233705163943	2.0461032948399322884e11
15	14.134472470044066157	3.4049167114468447787e11
15	16.863692347300073405	3.4330703454949005887e11
15	19.844816636217452819	2.1846547075670606755e11
15	23.096136475321650019	8.9780828922983594875e10
15	26.639186757472843966	2.4067386856885704086e10
15	30.499996460902654112	4.2053328922170290201e9
15	34.710757081832516567	4.7377399578246762319e8
15	39.312245905364264233	3.3671864107607308989e7
15	44.357574436960466251	1.4576477627648536923e6
15	49.918357964202350317	36451.373926011489474
15	56.095639565674994491	486.2255892198691125
15	63.041159066300159084	3.0563801811251537386
15	71.004675412149971971	0.007359823935923102802
15	80.463472758103282375	4.5697530855089574113e-6
15	92.643522559433518502	2.6945122584058118986e-10
16	4.0001838553409583256	1.4435276588191804714e8
16	5.8453480197348221833	1.0154945448892926267e10
16	7.8097828831403568702	1.5910423991541331383e11
16	9.9507467767230002319	9.8642557659800381186e11
16	12.292837235505548457	3.0524250722684596273e12
16	14.853286806732353206	5.3181734911468191304e12
16	17.647841594393639191	5.5929137931057554386e12
16	20.693012538940289548	3.7004954497007047562e12
16	24.007387451583764399	1.5769051480145146097e12
16	27.612757942960017941	4.3730149677845022157e11
16	31.535394851759663785	7.888657127857986699e10
16	35.807735789392908634	9.1593037483031533336e9
16	40.470827001327415065	6.6986932960484140729e8
16	45.578094633225852524	2.9802253840648041569e7
16	51.20154800411439753	765110.1071043623715
16	57.442760916432378266	10469.032702615242744
16	64.454251298949162349	67.469274165091689282
16	72.487051654646689107	0.16654930244590023075
16	82.020903979206599485	0.00010607080977482770074
16	94.288246765890182902	6.4301460710632666628e-9
17	4.3563657609309424401	1.8130786989865528895e9
17	6.2871720167414293884	1.3723696129038324303e11
17	8.3276201988139709474	2.283879892176884885e12
17	10.539773921016126589	1.4926790872782427872e13
17	12.949979815828745585	4.8428428421845191867e13
17	15.576356998493698489	8.8090389842183693222e13
17	18.435194269006424521	9.6384577259345002589e13
17	21.543383103809370628	6.6155549043012174147e13
17	24.919809271250186796	2.9172072500013177801e13
17	28.586521076508705422	8.3534322487131131008e12
17	32.570030248768241504	1.5531044639275249091e12
17	36.903018784936072643	1.855550599440311919e11
17	41.626799458069530379	1.3944709265498545799e10
17	46.795109848969774169	6.3674463037049731738e8
17	52.480349097842900164	1.6761624813179057864e7
17	58.784616005384616931	234991.83235517813865
17	65.861198276762089063	1550.9708449140879922
17	73.962388506375228583	3.920637333572042285
17	83.570360745953899116	0.0025584846556498196137
17	95.923952594538046642	1.592826315821042097e-7
18	4.7217083931672111389	2.4491816016375906532e10
18	6.7371826157969464052	1.985550438254645954e12
18	8.8526201978554743312	3.4965274438676606245e13
18	11.134925779850581394	2.4011758535532533813e14
18	13.612212945405957934	8.1445437973245865482e14
18	16.303497159123519425	1.5427665786398451473e15
18	19.225615314735251275	1.7522368760538024719e15
18	22.395842194192461014	1.2450778158862468251e15
18	25.833362603603287168	5.6708016914858308176e14
18	29.560481466825116431	1.6738950459257894889e14
18	33.603950473300367158	3.2026087847182045073e13
18	37.996694374210162112	3.9316012643898161999e12
18	42.780290176083090181	3.0320966397583899441e11
18	48.008783860378692497	1.4192678971255026695e10
18	53.754960381255803002	3.826439403176102755e8
18	60.1214380587612355	5.4905820740944372649e6
18	67.262266367275138489	37074.61529731354457
18	75.43098499533980691	95.877724415078160859
18	85.112175097421476583	0.064046159958429669956
18	97.551007545418421051	4.0906628412680423927e-6
19	5.0958209448933740005	3.5425020041153275884e11
19	7.1950201017380763551	3.0632639366533528262e13
19	9.384466184825349021	5.6887742327345955013e14
19	11.735932956115288051	4.0928465088264563649e15
19	14.279315659439248775	1.4476218157109031953e16
19	17.034534335272274057	2.8490126789771343659e16
19	20.018978555918590424	3.3519918411494973455e16
19	23.250308759679675849	2.4611627398957349991e16
19	26.748009677724483226	1.1558408970911533123e16
19	30.534642718419865901	3.5115164790722995665e15
19	34.637198626899672855	6.9038715702459831121e14
19	39.088843357622712731	8.6972603946158647805e13
19	43.931415974979560074	6.8748907257265735314e12
19	49.219267976239291737	3.2950495461888642177e11
19	55.025566303890833031	9.0889257973417163276e9
19	61.453443542815894357	1.3334894573360508929e8
19	68.657703225138416251	920327.51165995129844
19	76.893119574165519615	2432.6096184218095564
19	86.646656678935599202	1.6618856767458562268
19	99.169754845286274484	0.00010879262351236954858
20	5.4783405638499847257	5.464674138341614687e12
20	7.6603511356165636563	5.021552897342864798e14
20	9.9228646155309503365	9.8043729757405116176e15
20	12.342545445153016102	7.3704704807671350252e16
20	14.951082518318639159	2.7120373667665244656e17
20	17.769307316010346289	5.5339251167477232551e17
20	20.815165951242830677	6.7319477554590355646e17
20	24.106706489923196092	5.0988401534932701139e17
20	27.663714294426707821	2.4652690248610016058e17
20	31.50900706280369296	7.6976172581175915206e16
20	35.669813706790982402	1.5531331439567671693e16
20	40.179539899043425463	2.0053859107525690309e15
20	45.080284688304546874	1.6229458670818425436e14
20	50.426702334946478396	7.9564741930794858609e12
20	56.29233810751424741	2.2431848356061792891e11
20	62.780833806239117072	3.361960106364647157e9
20	70.047739583514407627	2.3694919243173288393e7
20	78.349052048569224808	63958.983686980103492
20	88.174094799426091999	44.649147475923503657
20	100.78051563277555013	0.0029930765705938624495
