101
81
T [GeV]		muB [GeV]		c3_T4 [fm^3/GeV * GeV^4]
0.156000		0.080000		-0.072215
0.157000		0.080000		-0.069144
0.158000		0.080000		-0.066232
0.159000		0.080000		-0.063469
0.160000		0.080000		-0.060847
0.161000		0.080000		-0.058356
0.162000		0.080000		-0.055990
0.163000		0.080000		-0.053740
0.164000		0.080000		-0.051601
0.165000		0.080000		-0.049566
0.166000		0.080000		-0.047630
0.167000		0.080000		-0.045786
0.168000		0.080000		-0.044029
0.169000		0.080000		-0.042356
0.170000		0.080000		-0.040760
0.171000		0.080000		-0.039238
0.172000		0.080000		-0.037787
0.173000		0.080000		-0.036401
0.174000		0.080000		-0.035078
0.175000		0.080000		-0.033815
0.176000		0.080000		-0.032608
0.177000		0.080000		-0.031454
0.178000		0.080000		-0.030351
0.179000		0.080000		-0.029296
0.180000		0.080000		-0.028286
0.181000		0.080000		-0.027320
0.182000		0.080000		-0.026395
0.183000		0.080000		-0.025509
0.184000		0.080000		-0.024660
0.185000		0.080000		-0.023846
0.186000		0.080000		-0.023066
0.187000		0.080000		-0.022318
0.188000		0.080000		-0.021600
0.189000		0.080000		-0.020911
0.190000		0.080000		-0.020250
0.191000		0.080000		-0.019615
0.192000		0.080000		-0.019005
0.193000		0.080000		-0.018420
0.194000		0.080000		-0.017857
0.195000		0.080000		-0.017315
0.196000		0.080000		-0.016795
0.197000		0.080000		-0.016294
0.198000		0.080000		-0.015812
0.199000		0.080000		-0.015349
0.200000		0.080000		-0.014902
0.100000		0.090000		-2.105823
0.101000		0.090000		-1.931788
0.102000		0.090000		-1.774701
0.103000		0.090000		-1.632675
0.104000		0.090000		-1.504060
0.105000		0.090000		-1.387406
0.106000		0.090000		-1.281440
0.107000		0.090000		-1.185040
0.108000		0.090000		-1.097216
0.109000		0.090000		-1.017093
0.110000		0.090000		-0.943896
0.111000		0.090000		-0.876938
0.112000		0.090000		-0.815607
0.113000		0.090000		-0.759361
0.114000		0.090000		-0.707714
0.115000		0.090000		-0.660233
0.116000		0.090000		-0.616533
0.117000		0.090000		-0.576266
0.118000		0.090000		-0.539122
0.119000		0.090000		-0.504822
0.120000		0.090000		-0.473115
0.121000		0.090000		-0.443775
0.122000		0.090000		-0.416599
0.123000		0.090000		-0.391402
0.124000		0.090000		-0.368018
0.125000		0.090000		-0.346296
0.126000		0.090000		-0.326102
0.127000		0.090000		-0.307309
0.128000		0.090000		-0.289807
0.129000		0.090000		-0.273493
0.130000		0.090000		-0.258274
0.131000		0.090000		-0.244065
0.132000		0.090000		-0.230788
0.133000		0.090000		-0.218374
0.134000		0.090000		-0.206757
0.135000		0.090000		-0.195878
0.136000		0.090000		-0.185684
0.137000		0.090000		-0.176124
0.138000		0.090000		-0.167152
0.139000		0.090000		-0.158728
0.140000		0.090000		-0.150812
0.141000		0.090000		-0.143369
0.142000		0.090000		-0.136367
0.143000		0.090000		-0.129775
0.144000		0.090000		-0.123565
0.145000		0.090000		-0.117712
0.146000		0.090000		-0.112193
0.147000		0.090000		-0.106985
0.148000		0.090000		-0.102067
0.149000		0.090000		-0.097422
0.150000		0.090000		-0.093032
0.151000		0.090000		-0.088880
0.152000		0.090000		-0.084952
0.153000		0.090000		-0.081234
0.154000		0.090000		-0.077712
0.155000		0.090000		-0.074375
0.156000		0.090000		-0.071212
0.157000		0.090000		-0.068211
0.158000		0.090000		-0.065364
0.159000		0.090000		-0.062662
0.160000		0.090000		-0.060095
0.161000		0.090000		-0.057656
0.162000		0.090000		-0.055337
0.163000		0.090000		-0.053132
0.164000		0.090000		-0.051035
0.165000		0.090000		-0.049038
0.166000		0.090000		-0.047137
0.167000		0.090000		-0.045326
0.168000		0.090000		-0.043600
0.169000		0.090000		-0.041955
0.170000		0.090000		-0.040386
0.171000		0.090000		-0.038889
0.172000		0.090000		-0.037460
0.173000		0.090000		-0.036096
0.174000		0.090000		-0.034793
0.175000		0.090000		-0.033548
0.176000		0.090000		-0.032359
0.177000		0.090000		-0.031221
0.178000		0.090000		-0.030133
0.179000		0.090000		-0.029092
0.180000		0.090000		-0.028095
0.181000		0.090000		-0.027141
0.182000		0.090000		-0.026227
0.183000		0.090000		-0.025352
0.184000		0.090000		-0.024513
0.185000		0.090000		-0.023708
0.186000		0.090000		-0.022937
0.187000		0.090000		-0.022197
0.188000		0.090000		-0.021486
0.189000		0.090000		-0.020805
0.190000		0.090000		-0.020150
0.191000		0.090000		-0.019522
0.192000		0.090000		-0.018918
0.193000		0.090000		-0.018337
0.194000		0.090000		-0.017779
0.195000		0.090000		-0.017243
0.196000		0.090000		-0.016727
0.197000		0.090000		-0.016230
0.198000		0.090000		-0.015753
0.199000		0.090000		-0.015293
0.200000		0.090000		-0.014850
0.100000		0.100000		-1.970544
0.101000		0.100000		-1.810361
0.102000		0.100000		-1.665567
0.103000		0.100000		-1.534469
0.104000		0.100000		-1.415581
0.105000		0.100000		-1.307599
0.106000		0.100000		-1.209375
0.107000		0.100000		-1.119896
0.108000		0.100000		-1.038268
0.109000		0.100000		-0.963697
0.110000		0.100000		-0.895482
0.111000		0.100000		-0.833000
0.112000		0.100000		-0.775696
0.113000		0.100000		-0.723074
0.114000		0.100000		-0.674695
0.115000		0.100000		-0.630163
0.116000		0.100000		-0.589125
0.117000		0.100000		-0.551266
0.118000		0.100000		-0.516302
0.119000		0.100000		-0.483975
0.120000		0.100000		-0.454058
0.121000		0.100000		-0.426341
0.122000		0.100000		-0.400639
0.123000		0.100000		-0.376782
0.124000		0.100000		-0.354618
0.125000		0.100000		-0.334006
0.126000		0.100000		-0.314822
0.127000		0.100000		-0.296951
0.128000		0.100000		-0.280290
0.129000		0.100000		-0.264743
0.130000		0.100000		-0.250225
0.131000		0.100000		-0.236657
0.132000		0.100000		-0.223967
0.133000		0.100000		-0.212089
0.134000		0.100000		-0.200964
0.135000		0.100000		-0.190535
0.136000		0.100000		-0.180753
0.137000		0.100000		-0.171572
0.138000		0.100000		-0.162949
0.139000		0.100000		-0.154844
0.140000		0.100000		-0.147221
0.141000		0.100000		-0.140048
0.142000		0.100000		-0.133294
0.143000		0.100000		-0.126930
0.144000		0.100000		-0.120931
0.145000		0.100000		-0.115272
0.146000		0.100000		-0.109931
0.147000		0.100000		-0.104887
0.148000		0.100000		-0.100122
0.149000		0.100000		-0.095617
0.150000		0.100000		-0.091356
0.151000		0.100000		-0.087324
0.152000		0.100000		-0.083506
0.153000		0.100000		-0.079890
0.154000		0.100000		-0.076463
0.155000		0.100000		-0.073214
0.156000		0.100000		-0.070131
0.157000		0.100000		-0.067206
0.158000		0.100000		-0.064428
0.159000		0.100000		-0.061790
0.160000		0.100000		-0.059283
0.161000		0.100000		-0.056899
0.162000		0.100000		-0.054632
0.163000		0.100000		-0.052475
0.164000		0.100000		-0.050421
0.165000		0.100000		-0.048466
0.166000		0.100000		-0.046603
0.167000		0.100000		-0.044827
0.168000		0.100000		-0.043135
0.169000		0.100000		-0.041520
0.170000		0.100000		-0.039980
0.171000		0.100000		-0.038509
0.172000		0.100000		-0.037105
0.173000		0.100000		-0.035764
0.174000		0.100000		-0.034483
0.175000		0.100000		-0.033258
0.176000		0.100000		-0.032087
0.177000		0.100000		-0.030967
0.178000		0.100000		-0.029895
0.179000		0.100000		-0.028869
0.180000		0.100000		-0.027887
0.181000		0.100000		-0.026946
0.182000		0.100000		-0.026044
0.183000		0.100000		-0.025180
0.184000		0.100000		-0.024352
0.185000		0.100000		-0.023558
0.186000		0.100000		-0.022795
0.187000		0.100000		-0.022064
0.188000		0.100000		-0.021362
0.189000		0.100000		-0.020688
0.190000		0.100000		-0.020041
0.191000		0.100000		-0.019419
0.192000		0.100000		-0.018822
0.193000		0.100000		-0.018247
0.194000		0.100000		-0.017695
0.195000		0.100000		-0.017163
0.196000		0.100000		-0.016652
0.197000		0.100000		-0.016160
0.198000		0.100000		-0.015687
0.199000		0.100000		-0.015231
0.200000		0.100000		-0.014792
0.100000		0.110000		-1.837395
0.101000		0.110000		-1.690604
0.102000		0.110000		-1.557720
0.103000		0.110000		-1.437230
0.104000		0.110000		-1.327804
0.105000		0.110000		-1.228274
0.106000		0.110000		-1.137611
0.107000		0.110000		-1.054904
0.108000		0.110000		-0.979348
0.109000		0.110000		-0.910231
0.110000		0.110000		-0.846919
0.111000		0.110000		-0.788849
0.112000		0.110000		-0.735521
0.113000		0.110000		-0.686486
0.114000		0.110000		-0.641346
0.115000		0.110000		-0.599742
0.116000		0.110000		-0.561353
0.117000		0.110000		-0.525894
0.118000		0.110000		-0.493104
0.119000		0.110000		-0.462751
0.120000		0.110000		-0.434625
0.121000		0.110000		-0.408538
0.122000		0.110000		-0.384318
0.123000		0.110000		-0.361810
0.124000		0.110000		-0.340874
0.125000		0.110000		-0.321382
0.126000		0.110000		-0.303221
0.127000		0.110000		-0.286283
0.128000		0.110000		-0.270475
0.129000		0.110000		-0.255708
0.130000		0.110000		-0.241903
0.131000		0.110000		-0.228988
0.132000		0.110000		-0.216895
0.133000		0.110000		-0.205566
0.134000		0.110000		-0.194943
0.135000		0.110000		-0.184976
0.136000		0.110000		-0.175618
0.137000		0.110000		-0.166826
0.138000		0.110000		-0.158560
0.139000		0.110000		-0.150784
0.140000		0.110000		-0.143464
0.141000		0.110000		-0.136570
0.142000		0.110000		-0.130072
0.143000		0.110000		-0.123945
0.144000		0.110000		-0.118163
0.145000		0.110000		-0.112705
0.146000		0.110000		-0.107550
0.147000		0.110000		-0.102677
0.148000		0.110000		-0.098070
0.149000		0.110000		-0.093711
0.150000		0.110000		-0.089586
0.151000		0.110000		-0.085678
0.152000		0.110000		-0.081976
0.153000		0.110000		-0.078467
0.154000		0.110000		-0.075139
0.155000		0.110000		-0.071981
0.156000		0.110000		-0.068984
0.157000		0.110000		-0.066137
0.158000		0.110000		-0.063433
0.159000		0.110000		-0.060862
0.160000		0.110000		-0.058418
0.161000		0.110000		-0.056093
0.162000		0.110000		-0.053880
0.163000		0.110000		-0.051773
0.164000		0.110000		-0.049766
0.165000		0.110000		-0.047854
0.166000		0.110000		-0.046032
0.167000		0.110000		-0.044294
0.168000		0.110000		-0.042636
0.169000		0.110000		-0.041054
0.170000		0.110000		-0.039544
0.171000		0.110000		-0.038102
0.172000		0.110000		-0.036725
0.173000		0.110000		-0.035408
0.174000		0.110000		-0.034150
0.175000		0.110000		-0.032946
0.176000		0.110000		-0.031795
0.177000		0.110000		-0.030693
0.178000		0.110000		-0.029639
0.179000		0.110000		-0.028629
0.180000		0.110000		-0.027662
0.181000		0.110000		-0.026735
0.182000		0.110000		-0.025847
0.183000		0.110000		-0.024995
0.184000		0.110000		-0.024178
0.185000		0.110000		-0.023395
0.186000		0.110000		-0.022643
0.187000		0.110000		-0.021921
0.188000		0.110000		-0.021228
0.189000		0.110000		-0.020562
0.190000		0.110000		-0.019923
0.191000		0.110000		-0.019308
0.192000		0.110000		-0.018717
0.193000		0.110000		-0.018149
0.194000		0.110000		-0.017603
0.195000		0.110000		-0.017077
0.196000		0.110000		-0.016571
0.197000		0.110000		-0.016084
0.198000		0.110000		-0.015616
0.199000		0.110000		-0.015164
0.200000		0.110000		-0.014729
0.100000		0.120000		-1.708206
0.101000		0.120000		-1.574175
0.102000		0.120000		-1.452661
0.103000		0.120000		-1.342318
0.104000		0.120000		-1.241962
0.105000		0.120000		-1.150550
0.106000		0.120000		-1.067161
0.107000		0.120000		-0.990983
0.108000		0.120000		-0.921293
0.109000		0.120000		-0.857453
0.110000		0.120000		-0.798895
0.111000		0.120000		-0.745112
0.112000		0.120000		-0.695653
0.113000		0.120000		-0.650115
0.114000		0.120000		-0.608138
0.115000		0.120000		-0.569398
0.116000		0.120000		-0.533606
0.117000		0.120000		-0.500502
0.118000		0.120000		-0.469852
0.119000		0.120000		-0.441443
0.120000		0.120000		-0.415086
0.121000		0.120000		-0.390609
0.122000		0.120000		-0.367856
0.123000		0.120000		-0.346685
0.124000		0.120000		-0.326970
0.125000		0.120000		-0.308594
0.126000		0.120000		-0.291451
0.127000		0.120000		-0.275445
0.128000		0.120000		-0.260489
0.129000		0.120000		-0.246502
0.130000		0.120000		-0.233413
0.131000		0.120000		-0.221153
0.132000		0.120000		-0.209663
0.133000		0.120000		-0.198885
0.134000		0.120000		-0.188769
0.135000		0.120000		-0.179268
0.136000		0.120000		-0.170339
0.137000		0.120000		-0.161941
0.138000		0.120000		-0.154038
0.139000		0.120000		-0.146596
0.140000		0.120000		-0.139584
0.141000		0.120000		-0.132973
0.142000		0.120000		-0.126737
0.143000		0.120000		-0.120851
0.144000		0.120000		-0.115292
0.145000		0.120000		-0.110040
0.146000		0.120000		-0.105075
0.147000		0.120000		-0.100378
0.148000		0.120000		-0.095933
0.149000		0.120000		-0.091725
0.150000		0.120000		-0.087738
0.151000		0.120000		-0.083959
0.152000		0.120000		-0.080377
0.153000		0.120000		-0.076978
0.154000		0.120000		-0.073752
0.155000		0.120000		-0.070689
0.156000		0.120000		-0.067780
0.157000		0.120000		-0.065015
0.158000		0.120000		-0.062387
0.159000		0.120000		-0.059886
0.160000		0.120000		-0.057507
0.161000		0.120000		-0.055243
0.162000		0.120000		-0.053087
0.163000		0.120000		-0.051032
0.164000		0.120000		-0.049074
0.165000		0.120000		-0.047208
0.166000		0.120000		-0.045428
0.167000		0.120000		-0.043729
0.168000		0.120000		-0.042108
0.169000		0.120000		-0.040561
0.170000		0.120000		-0.039082
0.171000		0.120000		-0.037670
0.172000		0.120000		-0.036320
0.173000		0.120000		-0.035030
0.174000		0.120000		-0.033795
0.175000		0.120000		-0.032614
0.176000		0.120000		-0.031484
0.177000		0.120000		-0.030402
0.178000		0.120000		-0.029366
0.179000		0.120000		-0.028373
0.180000		0.120000		-0.027422
0.181000		0.120000		-0.026510
0.182000		0.120000		-0.025636
0.183000		0.120000		-0.024797
0.184000		0.120000		-0.023993
0.185000		0.120000		-0.023221
0.186000		0.120000		-0.022480
0.187000		0.120000		-0.021768
0.188000		0.120000		-0.021084
0.189000		0.120000		-0.020427
0.190000		0.120000		-0.019796
0.191000		0.120000		-0.019189
0.192000		0.120000		-0.018606
0.193000		0.120000		-0.018045
0.194000		0.120000		-0.017504
0.195000		0.120000		-0.016985
0.196000		0.120000		-0.016485
0.197000		0.120000		-0.016003
0.198000		0.120000		-0.015539
0.199000		0.120000		-0.015092
0.200000		0.120000		-0.014661
0.100000		0.130000		-1.584328
0.101000		0.130000		-1.462310
0.102000		0.130000		-1.351523
0.103000		0.130000		-1.250772
0.104000		0.130000		-1.159005
0.105000		0.130000		-1.075295
0.106000		0.130000		-0.998823
0.107000		0.130000		-0.928862
0.108000		0.130000		-0.864770
0.109000		0.130000		-0.805975
0.110000		0.130000		-0.751969
0.111000		0.130000		-0.702299
0.112000		0.130000		-0.656559
0.113000		0.130000		-0.614388
0.114000		0.130000		-0.575463
0.115000		0.130000		-0.539491
0.116000		0.130000		-0.506213
0.117000		0.130000		-0.475393
0.118000		0.130000		-0.446820
0.119000		0.130000		-0.420304
0.120000		0.130000		-0.395670
0.121000		0.130000		-0.372765
0.122000		0.130000		-0.351447
0.123000		0.130000		-0.331587
0.124000		0.130000		-0.313069
0.125000		0.130000		-0.295788
0.126000		0.130000		-0.279648
0.127000		0.130000		-0.264561
0.128000		0.130000		-0.250446
0.129000		0.130000		-0.237232
0.130000		0.130000		-0.224851
0.131000		0.130000		-0.213242
0.132000		0.130000		-0.202349
0.133000		0.130000		-0.192121
0.134000		0.130000		-0.182510
0.135000		0.130000		-0.173474
0.136000		0.130000		-0.164973
0.137000		0.130000		-0.156969
0.138000		0.130000		-0.149430
0.139000		0.130000		-0.142323
0.140000		0.130000		-0.135620
0.141000		0.130000		-0.129295
0.142000		0.130000		-0.123322
0.143000		0.130000		-0.117680
0.144000		0.130000		-0.112347
0.145000		0.130000		-0.107302
0.146000		0.130000		-0.102530
0.147000		0.130000		-0.098011
0.148000		0.130000		-0.093731
0.149000		0.130000		-0.089675
0.150000		0.130000		-0.085830
0.151000		0.130000		-0.082183
0.152000		0.130000		-0.078722
0.153000		0.130000		-0.075436
0.154000		0.130000		-0.072315
0.155000		0.130000		-0.069349
0.156000		0.130000		-0.066530
0.157000		0.130000		-0.063849
0.158000		0.130000		-0.061298
0.159000		0.130000		-0.058870
0.160000		0.130000		-0.056559
0.161000		0.130000		-0.054357
0.162000		0.130000		-0.052259
0.163000		0.130000		-0.050258
0.164000		0.130000		-0.048351
0.165000		0.130000		-0.046532
0.166000		0.130000		-0.044795
0.167000		0.130000		-0.043138
0.168000		0.130000		-0.041555
0.169000		0.130000		-0.040043
0.170000		0.130000		-0.038597
0.171000		0.130000		-0.037216
0.172000		0.130000		-0.035895
0.173000		0.130000		-0.034631
0.174000		0.130000		-0.033422
0.175000		0.130000		-0.032265
0.176000		0.130000		-0.031156
0.177000		0.130000		-0.030095
0.178000		0.130000		-0.029078
0.179000		0.130000		-0.028103
0.180000		0.130000		-0.027168
0.181000		0.130000		-0.026272
0.182000		0.130000		-0.025413
0.183000		0.130000		-0.024588
0.184000		0.130000		-0.023796
0.185000		0.130000		-0.023036
0.186000		0.130000		-0.022306
0.187000		0.130000		-0.021605
0.188000		0.130000		-0.020932
0.189000		0.130000		-0.020284
0.190000		0.130000		-0.019661
0.191000		0.130000		-0.019063
0.192000		0.130000		-0.018487
0.193000		0.130000		-0.017933
0.194000		0.130000		-0.017400
0.195000		0.130000		-0.016886
0.196000		0.130000		-0.016392
0.197000		0.130000		-0.015916
0.198000		0.130000		-0.015457
0.199000		0.130000		-0.015015
0.200000		0.130000		-0.014589
0.100000		0.140000		-1.466696
0.101000		0.140000		-1.355880
0.102000		0.140000		-1.255114
0.103000		0.140000		-1.163340
0.104000		0.140000		-1.079627
0.105000		0.140000		-1.003153
0.106000		0.140000		-0.933189
0.107000		0.140000		-0.869092
0.108000		0.140000		-0.810287
0.109000		0.140000		-0.756266
0.110000		0.140000		-0.706576
0.111000		0.140000		-0.660811
0.112000		0.140000		-0.618610
0.113000		0.140000		-0.579648
0.114000		0.140000		-0.543635
0.115000		0.140000		-0.510311
0.116000		0.140000		-0.479441
0.117000		0.140000		-0.450813
0.118000		0.140000		-0.424238
0.119000		0.140000		-0.399542
0.120000		0.140000		-0.376572
0.121000		0.140000		-0.355185
0.122000		0.140000		-0.335255
0.123000		0.140000		-0.316665
0.124000		0.140000		-0.299311
0.125000		0.140000		-0.283095
0.126000		0.140000		-0.267931
0.127000		0.140000		-0.253740
0.128000		0.140000		-0.240448
0.129000		0.140000		-0.227989
0.130000		0.140000		-0.216302
0.131000		0.140000		-0.205331
0.132000		0.140000		-0.195026
0.133000		0.140000		-0.185339
0.134000		0.140000		-0.176227
0.135000		0.140000		-0.167650
0.136000		0.140000		-0.159572
0.137000		0.140000		-0.151959
0.138000		0.140000		-0.144780
0.139000		0.140000		-0.138006
0.140000		0.140000		-0.131611
0.141000		0.140000		-0.125570
0.142000		0.140000		-0.119860
0.143000		0.140000		-0.114461
0.144000		0.140000		-0.109352
0.145000		0.140000		-0.104517
0.146000		0.140000		-0.099937
0.147000		0.140000		-0.095597
0.148000		0.140000		-0.091483
0.149000		0.140000		-0.087581
0.150000		0.140000		-0.083878
0.151000		0.140000		-0.080363
0.152000		0.140000		-0.077025
0.153000		0.140000		-0.073853
0.154000		0.140000		-0.070838
0.155000		0.140000		-0.067970
0.156000		0.140000		-0.065243
0.157000		0.140000		-0.062647
0.158000		0.140000		-0.060175
0.159000		0.140000		-0.057821
0.160000		0.140000		-0.055578
0.161000		0.140000		-0.053440
0.162000		0.140000		-0.051402
0.163000		0.140000		-0.049457
0.164000		0.140000		-0.047601
0.165000		0.140000		-0.045830
0.166000		0.140000		-0.044138
0.167000		0.140000		-0.042523
0.168000		0.140000		-0.040979
0.169000		0.140000		-0.039503
0.170000		0.140000		-0.038092
0.171000		0.140000		-0.036742
0.172000		0.140000		-0.035451
0.173000		0.140000		-0.034215
0.174000		0.140000		-0.033032
0.175000		0.140000		-0.031899
0.176000		0.140000		-0.030813
0.177000		0.140000		-0.029773
0.178000		0.140000		-0.028776
0.179000		0.140000		-0.027819
0.180000		0.140000		-0.026902
0.181000		0.140000		-0.026023
0.182000		0.140000		-0.025178
0.183000		0.140000		-0.024368
0.184000		0.140000		-0.023590
