100
100
T [fm^-1]		muB [fm^-1]		F_dfce [fm^-1]
0.710909		2.060606		-0.608391
0.713333		2.060606		-0.613136
0.715758		2.060606		-0.617883
0.718182		2.060606		-0.622632
0.720606		2.060606		-0.627382
0.723030		2.060606		-0.632133
0.725455		2.060606		-0.636885
0.727879		2.060606		-0.641637
0.730303		2.060606		-0.646390
0.732727		2.060606		-0.651142
0.735152		2.060606		-0.655894
0.737576		2.060606		-0.660646
0.740000		2.060606		-0.665397
0.742424		2.060606		-0.670147
0.744848		2.060606		-0.674895
0.747273		2.060606		-0.679642
0.749697		2.060606		-0.684388
0.752121		2.060606		-0.689131
0.754545		2.060606		-0.693872
0.756970		2.060606		-0.698611
0.759394		2.060606		-0.703347
0.761818		2.060606		-0.708080
0.764242		2.060606		-0.712810
0.766667		2.060606		-0.717537
0.769091		2.060606		-0.722260
0.771515		2.060606		-0.726979
0.773939		2.060606		-0.731695
0.776364		2.060606		-0.736406
0.778788		2.060606		-0.741113
0.781212		2.060606		-0.745815
0.783636		2.060606		-0.750513
0.786061		2.060606		-0.755206
0.788485		2.060606		-0.759893
0.790909		2.060606		-0.764576
0.793333		2.060606		-0.769253
0.795758		2.060606		-0.773924
0.798182		2.060606		-0.778590
0.800606		2.060606		-0.783249
0.803030		2.060606		-0.787902
0.805455		2.060606		-0.792550
0.807879		2.060606		-0.797190
0.810303		2.060606		-0.801824
0.812727		2.060606		-0.806451
0.815152		2.060606		-0.811072
0.817576		2.060606		-0.815685
0.820000		2.060606		-0.820291
0.580000		2.088081		-0.372737
0.582424		2.088081		-0.376986
0.584848		2.088081		-0.381256
0.587273		2.088081		-0.385546
0.589697		2.088081		-0.389855
0.592121		2.088081		-0.394184
0.594545		2.088081		-0.398532
0.596970		2.088081		-0.402898
0.599394		2.088081		-0.407282
0.601818		2.088081		-0.411683
0.604242		2.088081		-0.416103
0.606667		2.088081		-0.420538
0.609091		2.088081		-0.424991
0.611515		2.088081		-0.429460
0.613939		2.088081		-0.433944
0.616364		2.088081		-0.438444
0.618788		2.088081		-0.442959
0.621212		2.088081		-0.447489
0.623636		2.088081		-0.452033
0.626061		2.088081		-0.456590
0.628485		2.088081		-0.461162
0.630909		2.088081		-0.465746
0.633333		2.088081		-0.470344
0.635758		2.088081		-0.474953
0.638182		2.088081		-0.479575
0.640606		2.088081		-0.484209
0.643030		2.088081		-0.488854
0.645455		2.088081		-0.493510
0.647879		2.088081		-0.498177
0.650303		2.088081		-0.502853
0.652727		2.088081		-0.507540
0.655152		2.088081		-0.512237
0.657576		2.088081		-0.516942
0.660000		2.088081		-0.521657
0.662424		2.088081		-0.526380
0.664848		2.088081		-0.531112
0.667273		2.088081		-0.535851
0.669697		2.088081		-0.540598
0.672121		2.088081		-0.545352
0.674545		2.088081		-0.550112
0.676970		2.088081		-0.554880
0.679394		2.088081		-0.559653
0.681818		2.088081		-0.564433
0.684242		2.088081		-0.569218
0.686667		2.088081		-0.574008
0.689091		2.088081		-0.578804
0.691515		2.088081		-0.583604
0.693939		2.088081		-0.588408
0.696364		2.088081		-0.593216
0.698788		2.088081		-0.598028
0.701212		2.088081		-0.602843
0.703636		2.088081		-0.607662
0.706061		2.088081		-0.612483
0.708485		2.088081		-0.617307
0.710909		2.088081		-0.622133
0.713333		2.088081		-0.626961
0.715758		2.088081		-0.631791
0.718182		2.088081		-0.636622
0.720606		2.088081		-0.641454
0.723030		2.088081		-0.646287
0.725455		2.088081		-0.651121
0.727879		2.088081		-0.655955
0.730303		2.088081		-0.660789
0.732727		2.088081		-0.665622
0.735152		2.088081		-0.670456
0.737576		2.088081		-0.675288
0.740000		2.088081		-0.680120
0.742424		2.088081		-0.684950
0.744848		2.088081		-0.689779
0.747273		2.088081		-0.694606
0.749697		2.088081		-0.699431
0.752121		2.088081		-0.704254
0.754545		2.088081		-0.709075
0.756970		2.088081		-0.713892
0.759394		2.088081		-0.718707
0.761818		2.088081		-0.723519
0.764242		2.088081		-0.728328
0.766667		2.088081		-0.733133
0.769091		2.088081		-0.737934
0.771515		2.088081		-0.742732
0.773939		2.088081		-0.747525
0.776364		2.088081		-0.752314
0.778788		2.088081		-0.757098
0.781212		2.088081		-0.761877
0.783636		2.088081		-0.766652
0.786061		2.088081		-0.771421
0.788485		2.088081		-0.776185
0.790909		2.088081		-0.780944
0.793333		2.088081		-0.785697
0.795758		2.088081		-0.790444
0.798182		2.088081		-0.795185
0.800606		2.088081		-0.799919
0.803030		2.088081		-0.804648
0.805455		2.088081		-0.809370
0.807879		2.088081		-0.814085
0.810303		2.088081		-0.818793
0.812727		2.088081		-0.823494
0.815152		2.088081		-0.828188
0.817576		2.088081		-0.832875
0.820000		2.088081		-0.837555
0.580000		2.115556		-0.382067
0.582424		2.115556		-0.386411
0.584848		2.115556		-0.390775
0.587273		2.115556		-0.395159
0.589697		2.115556		-0.399562
0.592121		2.115556		-0.403984
0.594545		2.115556		-0.408425
0.596970		2.115556		-0.412884
0.599394		2.115556		-0.417361
0.601818		2.115556		-0.421856
0.604242		2.115556		-0.426367
0.606667		2.115556		-0.430895
0.609091		2.115556		-0.435440
0.611515		2.115556		-0.440001
0.613939		2.115556		-0.444577
0.616364		2.115556		-0.449168
0.618788		2.115556		-0.453775
0.621212		2.115556		-0.458395
0.623636		2.115556		-0.463030
0.626061		2.115556		-0.467679
0.628485		2.115556		-0.472341
0.630909		2.115556		-0.477016
0.633333		2.115556		-0.481703
0.635758		2.115556		-0.486403
0.638182		2.115556		-0.491114
0.640606		2.115556		-0.495837
0.643030		2.115556		-0.500572
0.645455		2.115556		-0.505317
0.647879		2.115556		-0.510072
0.650303		2.115556		-0.514838
0.652727		2.115556		-0.519613
0.655152		2.115556		-0.524397
0.657576		2.115556		-0.529191
0.660000		2.115556		-0.533994
0.662424		2.115556		-0.538804
0.664848		2.115556		-0.543623
0.667273		2.115556		-0.548449
0.669697		2.115556		-0.553283
0.672121		2.115556		-0.558124
0.674545		2.115556		-0.562971
0.676970		2.115556		-0.567825
0.679394		2.115556		-0.572685
0.681818		2.115556		-0.577550
0.684242		2.115556		-0.582421
0.686667		2.115556		-0.587297
0.689091		2.115556		-0.592177
0.691515		2.115556		-0.597062
0.693939		2.115556		-0.601952
0.696364		2.115556		-0.606845
0.698788		2.115556		-0.611741
0.701212		2.115556		-0.616641
0.703636		2.115556		-0.621543
0.706061		2.115556		-0.626449
0.708485		2.115556		-0.631356
0.710909		2.115556		-0.636266
0.713333		2.115556		-0.641177
0.715758		2.115556		-0.646090
0.718182		2.115556		-0.651004
0.720606		2.115556		-0.655919
0.723030		2.115556		-0.660834
0.725455		2.115556		-0.665750
0.727879		2.115556		-0.670666
0.730303		2.115556		-0.675582
0.732727		2.115556		-0.680497
0.735152		2.115556		-0.685412
0.737576		2.115556		-0.690326
0.740000		2.115556		-0.695238
0.742424		2.115556		-0.700150
0.744848		2.115556		-0.705059
0.747273		2.115556		-0.709967
0.749697		2.115556		-0.714872
0.752121		2.115556		-0.719775
0.754545		2.115556		-0.724675
0.756970		2.115556		-0.729573
0.759394		2.115556		-0.734467
0.761818		2.115556		-0.739358
0.764242		2.115556		-0.744246
0.766667		2.115556		-0.749129
0.769091		2.115556		-0.754009
0.771515		2.115556		-0.758885
0.773939		2.115556		-0.763756
0.776364		2.115556		-0.768623
0.778788		2.115556		-0.773485
0.781212		2.115556		-0.778342
0.783636		2.115556		-0.783193
0.786061		2.115556		-0.788040
0.788485		2.115556		-0.792881
0.790909		2.115556		-0.797716
0.793333		2.115556		-0.802545
0.795758		2.115556		-0.807368
0.798182		2.115556		-0.812185
0.800606		2.115556		-0.816995
0.803030		2.115556		-0.821799
0.805455		2.115556		-0.826596
0.807879		2.115556		-0.831386
0.810303		2.115556		-0.836169
0.812727		2.115556		-0.840945
0.815152		2.115556		-0.845713
0.817576		2.115556		-0.850474
0.820000		2.115556		-0.855227
0.580000		2.143030		-0.391758
0.582424		2.143030		-0.396197
0.584848		2.143030		-0.400656
0.587273		2.143030		-0.405135
0.589697		2.143030		-0.409633
0.592121		2.143030		-0.414150
0.594545		2.143030		-0.418685
0.596970		2.143030		-0.423238
0.599394		2.143030		-0.427809
0.601818		2.143030		-0.432397
0.604242		2.143030		-0.437002
0.606667		2.143030		-0.441624
0.609091		2.143030		-0.446262
0.611515		2.143030		-0.450915
0.613939		2.143030		-0.455584
0.616364		2.143030		-0.460268
0.618788		2.143030		-0.464966
0.621212		2.143030		-0.469679
0.623636		2.143030		-0.474405
0.626061		2.143030		-0.479145
0.628485		2.143030		-0.483899
0.630909		2.143030		-0.488664
0.633333		2.143030		-0.493443
0.635758		2.143030		-0.498233
0.638182		2.143030		-0.503035
0.640606		2.143030		-0.507848
0.643030		2.143030		-0.512672
0.645455		2.143030		-0.517507
0.647879		2.143030		-0.522352
0.650303		2.143030		-0.527207
0.652727		2.143030		-0.532071
0.655152		2.143030		-0.536944
0.657576		2.143030		-0.541827
0.660000		2.143030		-0.546717
0.662424		2.143030		-0.551616
0.664848		2.143030		-0.556523
0.667273		2.143030		-0.561437
0.669697		2.143030		-0.566358
0.672121		2.143030		-0.571286
0.674545		2.143030		-0.576221
0.676970		2.143030		-0.581161
0.679394		2.143030		-0.586108
0.681818		2.143030		-0.591059
0.684242		2.143030		-0.596016
0.686667		2.143030		-0.600978
0.689091		2.143030		-0.605945
0.691515		2.143030		-0.610915
0.693939		2.143030		-0.615890
0.696364		2.143030		-0.620868
0.698788		2.143030		-0.625849
0.701212		2.143030		-0.630834
0.703636		2.143030		-0.635821
0.706061		2.143030		-0.640810
0.708485		2.143030		-0.645802
0.710909		2.143030		-0.650795
0.713333		2.143030		-0.655790
0.715758		2.143030		-0.660787
0.718182		2.143030		-0.665784
0.720606		2.143030		-0.670782
0.723030		2.143030		-0.675780
0.725455		2.143030		-0.680779
0.727879		2.143030		-0.685777
0.730303		2.143030		-0.690776
0.732727		2.143030		-0.695773
0.735152		2.143030		-0.700770
0.737576		2.143030		-0.705765
0.740000		2.143030		-0.710759
0.742424		2.143030		-0.715751
0.744848		2.143030		-0.720742
0.747273		2.143030		-0.725730
0.749697		2.143030		-0.730716
0.752121		2.143030		-0.735700
0.754545		2.143030		-0.740680
0.756970		2.143030		-0.745658
0.759394		2.143030		-0.750632
0.761818		2.143030		-0.755602
0.764242		2.143030		-0.760569
0.766667		2.143030		-0.765532
0.769091		2.143030		-0.770491
0.771515		2.143030		-0.775445
0.773939		2.143030		-0.780395
0.776364		2.143030		-0.785340
0.778788		2.143030		-0.790280
0.781212		2.143030		-0.795214
0.783636		2.143030		-0.800144
0.786061		2.143030		-0.805067
0.788485		2.143030		-0.809985
0.790909		2.143030		-0.814897
0.793333		2.143030		-0.819803
0.795758		2.143030		-0.824703
0.798182		2.143030		-0.829596
0.800606		2.143030		-0.834482
0.803030		2.143030		-0.839362
0.805455		2.143030		-0.844234
0.807879		2.143030		-0.849099
0.810303		2.143030		-0.853957
0.812727		2.143030		-0.858808
0.815152		2.143030		-0.863651
0.817576		2.143030		-0.868486
0.820000		2.143030		-0.873313
0.580000		2.170505		-0.401818
0.582424		2.170505		-0.406354
0.584848		2.170505		-0.410909
0.587273		2.170505		-0.415484
0.589697		2.170505		-0.420078
0.592121		2.170505		-0.424690
0.594545		2.170505		-0.429321
0.596970		2.170505		-0.433969
0.599394		2.170505		-0.438635
0.601818		2.170505		-0.443318
0.604242		2.170505		-0.448017
0.606667		2.170505		-0.452733
0.609091		2.170505		-0.457465
0.611515		2.170505		-0.462212
0.613939		2.170505		-0.466974
0.616364		2.170505		-0.471751
0.618788		2.170505		-0.476542
0.621212		2.170505		-0.481348
0.623636		2.170505		-0.486167
0.626061		2.170505		-0.490999
0.628485		2.170505		-0.495844
0.630909		2.170505		-0.500701
0.633333		2.170505		-0.505571
0.635758		2.170505		-0.510453
0.638182		2.170505		-0.515346
0.640606		2.170505		-0.520249
0.643030		2.170505		-0.525164
0.645455		2.170505		-0.530089
0.647879		2.170505		-0.535024
0.650303		2.170505		-0.539969
0.652727		2.170505		-0.544922
0.655152		2.170505		-0.549885
0.657576		2.170505		-0.554857
0.660000		2.170505		-0.559836
0.662424		2.170505		-0.564824
0.664848		2.170505		-0.569819
0.667273		2.170505		-0.574821
0.669697		2.170505		-0.579830
0.672121		2.170505		-0.584846
0.674545		2.170505		-0.589868
0.676970		2.170505		-0.594896
0.679394		2.170505		-0.599929
0.681818		2.170505		-0.604968
0.684242		2.170505		-0.610011
0.686667		2.170505		-0.615060
0.689091		2.170505		-0.620112
0.691515		2.170505		-0.625169
0.693939		2.170505		-0.630229
0.696364		2.170505		-0.635293
0.698788		2.170505		-0.640360
0.701212		2.170505		-0.645429
0.703636		2.170505		-0.650501
0.706061		2.170505		-0.655575
0.708485		2.170505		-0.660651
0.710909		2.170505		-0.665729
0.713333		2.170505		-0.670808
0.715758		2.170505		-0.675888
0.718182		2.170505		-0.680969
0.720606		2.170505		-0.686051
0.723030		2.170505		-0.691132
0.725455		2.170505		-0.696214
0.727879		2.170505		-0.701295
0.730303		2.170505		-0.706376
0.732727		2.170505		-0.711456
0.735152		2.170505		-0.716535
0.737576		2.170505		-0.721612
0.740000		2.170505		-0.726688
0.742424		2.170505		-0.731762
0.744848		2.170505		-0.736834
0.747273		2.170505		-0.741903
0.749697		2.170505		-0.746970
0.752121		2.170505		-0.752034
0.754545		2.170505		-0.757095
0.756970		2.170505		-0.762153
0.759394		2.170505		-0.767207
0.761818		2.170505		-0.772257
0.764242		2.170505		-0.777304
0.766667		2.170505		-0.782346
0.769091		2.170505		-0.787384
0.771515		2.170505		-0.792418
0.773939		2.170505		-0.797446
0.776364		2.170505		-0.802470
0.778788		2.170505		-0.807488
0.781212		2.170505		-0.812501
0.783636		2.170505		-0.817508
0.786061		2.170505		-0.822509
0.788485		2.170505		-0.827505
0.790909		2.170505		-0.832494
0.793333		2.170505		-0.837477
0.795758		2.170505		-0.842453
0.798182		2.170505		-0.847423
0.800606		2.170505		-0.852386
0.803030		2.170505		-0.857341
0.805455		2.170505		-0.862290
0.807879		2.170505		-0.867230
0.810303		2.170505		-0.872164
0.812727		2.170505		-0.877089
0.815152		2.170505		-0.882007
0.817576		2.170505		-0.886917
0.820000		2.170505		-0.891819
0.580000		2.197980		-0.412259
0.582424		2.197980		-0.416892
0.584848		2.197980		-0.421545
0.587273		2.197980		-0.426217
0.589697		2.197980		-0.430907
0.592121		2.197980		-0.435616
0.594545		2.197980		-0.440343
0.596970		2.197980		-0.445087
0.599394		2.197980		-0.449848
0.601818		2.197980		-0.454627
0.604242		2.197980		-0.459421
0.606667		2.197980		-0.464232
0.609091		2.197980		-0.469058
0.611515		2.197980		-0.473900
0.613939		2.197980		-0.478756
0.616364		2.197980		-0.483627
0.618788		2.197980		-0.488512
0.621212		2.197980		-0.493410
0.623636		2.197980		-0.498322
0.626061		2.197980		-0.503247
0.628485		2.197980		-0.508185
0.630909		2.197980		-0.513135
0.633333		2.197980		-0.518097
0.635758		2.197980		-0.523070
0.638182		2.197980		-0.528054
0.640606		2.197980		-0.533050
0.643030		2.197980		-0.538055
0.645455		2.197980		-0.543071
0.647879		2.197980		-0.548096
0.650303		2.197980		-0.553131
0.652727		2.197980		-0.558175
0.655152		2.197980		-0.563228
0.657576		2.197980		-0.568289
0.660000		2.197980		-0.573357
0.662424		2.197980		-0.578434
0.664848		2.197980		-0.583518
0.667273		2.197980		-0.588609
0.669697		2.197980		-0.593706
0.672121		2.197980		-0.598810
0.674545		2.197980		-0.603920
0.676970		2.197980		-0.609036
0.679394		2.197980		-0.614156
0.681818		2.197980		-0.619282
0.684242		2.197980		-0.624413
0.686667		2.197980		-0.629548
0.689091		2.197980		-0.634687
0.691515		2.197980		-0.639830
0.693939		2.197980		-0.644976
0.696364		2.197980		-0.650126
0.698788		2.197980		-0.655278
0.701212		2.197980		-0.660433
0.703636		2.197980		-0.665591
0.706061		2.197980		-0.670750
0.708485		2.197980		-0.675911
0.710909		2.197980		-0.681073
0.713333		2.197980		-0.686237
0.715758		2.197980		-0.691401
0.718182		2.197980		-0.696566
0.720606		2.197980		-0.701731
0.723030		2.197980		-0.706896
0.725455		2.197980		-0.712061
0.727879		2.197980		-0.717225
0.730303		2.197980		-0.722389
0.732727		2.197980		-0.727552
0.735152		2.197980		-0.732713
0.737576		2.197980		-0.737873
0.740000		2.197980		-0.743030
0.742424		2.197980		-0.748186
0.744848		2.197980		-0.753340
0.747273		2.197980		-0.758491
0.749697		2.197980		-0.763639
0.752121		2.197980		-0.768784
0.754545		2.197980		-0.773926
0.756970		2.197980		-0.779064
0.759394		2.197980		-0.784199
0.761818		2.197980		-0.789329
0.764242		2.197980		-0.794456
0.766667		2.197980		-0.799578
0.769091		2.197980		-0.804695
0.771515		2.197980		-0.809808
0.773939		2.197980		-0.814916
0.776364		2.197980		-0.820018
0.778788		2.197980		-0.825115
0.781212		2.197980		-0.830206
0.783636		2.197980		-0.835292
0.786061		2.197980		-0.840371
0.788485		2.197980		-0.845445
0.790909		2.197980		-0.850511
0.793333		2.197980		-0.855572
0.795758		2.197980		-0.860625
0.798182		2.197980		-0.865671
0.800606		2.197980		-0.870711
0.803030		2.197980		-0.875743
0.805455		2.197980		-0.880767
0.807879		2.197980		-0.885784
0.810303		2.197980		-0.890793
0.812727		2.197980		-0.895794
0.815152		2.197980		-0.900787
0.817576		2.197980		-0.905772
0.820000		2.197980		-0.910748
0.580000		2.225455		-0.423089
0.582424		2.225455		-0.427821
0.584848		2.225455		-0.432572
0.587273		2.225455		-0.437341
0.589697		2.225455		-0.442129
0.592121		2.225455		-0.446936
0.594545		2.225455		-0.451759
0.596970		2.225455		-0.456600
0.599394		2.225455		-0.461458
0.601818		2.225455		-0.466333
0.604242		2.225455		-0.471223
0.606667		2.225455		-0.476129
0.609091		2.225455		-0.481051
0.611515		2.225455		-0.485987
0.613939		2.225455		-0.490939
0.616364		2.225455		-0.495904
0.618788		2.225455		-0.500883
0.621212		2.225455		-0.505876
0.623636		2.225455		-0.510881
0.626061		2.225455		-0.515899
0.628485		2.225455		-0.520930
0.630909		2.225455		-0.525973
0.633333		2.225455		-0.531027
0.635758		2.225455		-0.536093
0.638182		2.225455		-0.541169
0.640606		2.225455		-0.546256
0.643030		2.225455		-0.551353
0.645455		2.225455		-0.556460
0.647879		2.225455		-0.561576
0.650303		2.225455		-0.566702
0.652727		2.225455		-0.571836
0.655152		2.225455		-0.576979
0.657576		2.225455		-0.582130
0.660000		2.225455		-0.587289
0.662424		2.225455		-0.592455
0.664848		2.225455		-0.597628
0.667273		2.225455		-0.602807
0.669697		2.225455		-0.607994
0.672121		2.225455		-0.613186
0.674545		2.225455		-0.618384
0.676970		2.225455		-0.623588
0.679394		2.225455		-0.628796
0.681818		2.225455		-0.634010
0.684242		2.225455		-0.639228
0.686667		2.225455		-0.644450
0.689091		2.225455		-0.649676
0.691515		2.225455		-0.654905
0.693939		2.225455		-0.660138
0.696364		2.225455		-0.665374
0.698788		2.225455		-0.670612
0.701212		2.225455		-0.675853
0.703636		2.225455		-0.681096
0.706061		2.225455		-0.686340
0.708485		2.225455		-0.691586
0.710909		2.225455		-0.696833
0.713333		2.225455		-0.702082
0.715758		2.225455		-0.707330
0.718182		2.225455		-0.712580
0.720606		2.225455		-0.717829
0.723030		2.225455		-0.723078
0.725455		2.225455		-0.728326
0.727879		2.225455		-0.733574
0.730303		2.225455		-0.738821
0.732727		2.225455		-0.744066
0.735152		2.225455		-0.749310
0.737576		2.225455		-0.754553
0.740000		2.225455		-0.759793
0.742424		2.225455		-0.765031
0.744848		2.225455		-0.770266
0.747273		2.225455		-0.775499
0.749697		2.225455		-0.780728
0.752121		2.225455		-0.785955
0.754545		2.225455		-0.791178
0.756970		2.225455		-0.796397
0.759394		2.225455		-0.801612
0.761818		2.225455		-0.806823
0.764242		2.225455		-0.812030
0.766667		2.225455		-0.817232
0.769091		2.225455		-0.822430
0.771515		2.225455		-0.827622
0.773939		2.225455		-0.832809
0.776364		2.225455		-0.837990
0.778788		2.225455		-0.843166
0.781212		2.225455		-0.848336
0.783636		2.225455		-0.853500
0.786061		2.225455		-0.858658
0.788485		2.225455		-0.863809
0.790909		2.225455		-0.868954
0.793333		2.225455		-0.874092
0.795758		2.225455		-0.879223
0.798182		2.225455		-0.884346
0.800606		2.225455		-0.889462
0.803030		2.225455		-0.894571
0.805455		2.225455		-0.899672
0.807879		2.225455		-0.904765
0.810303		2.225455		-0.909850
0.812727		2.225455		-0.914927
0.815152		2.225455		-0.919996
0.817576		2.225455		-0.925056
0.820000		2.225455		-0.930107
0.580000		2.252929		-0.434319
0.582424		2.252929		-0.439150
0.584848		2.252929		-0.444000
0.587273		2.252929		-0.448868
0.589697		2.252929		-0.453755
0.592121		2.252929		-0.458659
0.594545		2.252929		-0.463580
0.596970		2.252929		-0.468519
0.599394		2.252929		-0.473474
0.601818		2.252929		-0.478445
0.604242		2.252929		-0.483432
0.606667		2.252929		-0.488434
0.609091		2.252929		-0.493452
0.611515		2.252929		-0.498484
0.613939		2.252929		-0.503530
0.616364		2.252929		-0.508590
0.618788		2.252929		-0.513664
0.621212		2.252929		-0.518751
0.623636		2.252929		-0.523851
0.626061		2.252929		-0.528963
0.628485		2.252929		-0.534087
0.630909		2.252929		-0.539223
0.633333		2.252929		-0.544370
0.635758		2.252929		-0.549529
0.638182		2.252929		-0.554697
0.640606		2.252929		-0.559876
0.643030		2.252929		-0.565065
0.645455		2.252929		-0.570264
0.647879		2.252929		-0.575472
0.650303		2.252929		-0.580688
0.652727		2.252929		-0.585913
0.655152		2.252929		-0.591147
0.657576		2.252929		-0.596388
0.660000		2.252929		-0.601636
0.662424		2.252929		-0.606892
0.664848		2.252929		-0.612155
0.667273		2.252929		-0.617424
0.669697		2.252929		-0.622699
0.672121		2.252929		-0.627980
0.674545		2.252929		-0.633267
0.676970		2.252929		-0.638558
0.679394		2.252929		-0.643855
0.681818		2.252929		-0.649156
0.684242		2.252929		-0.654462
0.686667		2.252929		-0.659771
0.689091		2.252929		-0.665084
0.691515		2.252929		-0.670401
0.693939		2.252929		-0.675720
0.696364		2.252929		-0.681042
0.698788		2.252929		-0.686367
0.701212		2.252929		-0.691694
0.703636		2.252929		-0.697022
0.706061		2.252929		-0.702352
0.708485		2.252929		-0.707684
0.710909		2.252929		-0.713016
0.713333		2.252929		-0.718349
0.715758		2.252929		-0.723682
0.718182		2.252929		-0.729016
0.720606		2.252929		-0.734350
0.723030		2.252929		-0.739683
0.725455		2.252929		-0.745015
0.727879		2.252929		-0.750346
0.730303		2.252929		-0.755676
0.732727		2.252929		-0.761005
0.735152		2.252929		-0.766332
0.737576		2.252929		-0.771657
0.740000		2.252929		-0.776980
0.742424		2.252929		-0.782300
0.744848		2.252929		-0.787618
0.747273		2.252929		-0.792933
0.749697		2.252929		-0.798244
0.752121		2.252929		-0.803552
0.754545		2.252929		-0.808856
0.756970		2.252929		-0.814156
0.759394		2.252929		-0.819453
0.761818		2.252929		-0.824744
0.764242		2.252929		-0.830032
0.766667		2.252929		-0.835314
0.769091		2.252929		-0.840591
0.771515		2.252929		-0.845864
0.773939		2.252929		-0.851130
0.776364		2.252929		-0.856391
0.778788		2.252929		-0.861646
0.781212		2.252929		-0.866895
0.783636		2.252929		-0.872138
0.786061		2.252929		-0.877374
0.788485		2.252929		-0.882604
0.790909		2.252929		-0.887827
0.793333		2.252929		-0.893042
0.795758		2.252929		-0.898251
0.798182		2.252929		-0.903452
0.800606		2.252929		-0.908645
0.803030		2.252929		-0.913831
0.805455		2.252929		-0.919009
0.807879		2.252929		-0.924179
0.810303		2.252929		-0.929340
0.812727		2.252929		-0.934493
0.815152		2.252929		-0.939637
0.817576		2.252929		-0.944773
0.820000		2.252929		-0.949900
0.580000		2.280404		-0.445959
0.582424		2.280404		-0.450890
0.584848		2.280404		-0.455839
0.587273		2.280404		-0.460807
0.589697		2.280404		-0.465792
0.592121		2.280404		-0.470795
0.594545		2.280404		-0.475814
0.596970		2.280404		-0.480851
0.599394		2.280404		-0.485904
0.601818		2.280404		-0.490972
0.604242		2.280404		-0.496056
0.606667		2.280404		-0.501155
0.609091		2.280404		-0.506269
0.611515		2.280404		-0.511397
0.613939		2.280404		-0.516539
0.616364		2.280404		-0.521695
0.618788		2.280404		-0.526864
0.621212		2.280404		-0.532045
0.623636		2.280404		-0.537240
0.626061		2.280404		-0.542446
0.628485		2.280404		-0.547664
0.630909		2.280404		-0.552893
0.633333		2.280404		-0.558134
0.635758		2.280404		-0.563385
0.638182		2.280404		-0.568647
0.640606		2.280404		-0.573918
0.643030		2.280404		-0.579199
0.645455		2.280404		-0.584490
0.647879		2.280404		-0.589789
0.650303		2.280404		-0.595097
0.652727		2.280404		-0.600413
0.655152		2.280404		-0.605737
0.657576		2.280404		-0.611069
0.660000		2.280404		-0.616407
0.662424		2.280404		-0.621753
0.664848		2.280404		-0.627105
0.667273		2.280404		-0.632464
0.669697		2.280404		-0.637828
0.672121		2.280404		-0.643199
0.674545		2.280404		-0.648574
0.676970		2.280404		-0.653954
0.679394		2.280404		-0.659339
0.681818		2.280404		-0.664728
0.684242		2.280404		-0.670122
0.686667		2.280404		-0.675519
0.689091		2.280404		-0.680919
0.691515		2.280404		-0.686322
0.693939		2.280404		-0.691729
0.696364		2.280404		-0.697138
0.698788		2.280404		-0.702549
0.701212		2.280404		-0.707961
0.703636		2.280404		-0.713376
0.706061		2.280404		-0.718792
0.708485		2.280404		-0.724209
0.710909		2.280404		-0.729626
0.713333		2.280404		-0.735044
0.715758		2.280404		-0.740463
0.718182		2.280404		-0.745881
0.720606		2.280404		-0.751299
0.723030		2.280404		-0.756716
0.725455		2.280404		-0.762132
0.727879		2.280404		-0.767548
0.730303		2.280404		-0.772961
0.732727		2.280404		-0.778374
0.735152		2.280404		-0.783784
0.737576		2.280404		-0.789192
0.740000		2.280404		-0.794597
0.742424		2.280404		-0.800000
0.744848		2.280404		-0.805400
0.747273		2.280404		-0.810797
0.749697		2.280404		-0.816190
0.752121		2.280404		-0.821580
0.754545		2.280404		-0.826966
0.756970		2.280404		-0.832347
0.759394		2.280404		-0.837725
0.761818		2.280404		-0.843097
0.764242		2.280404		-0.848465
0.766667		2.280404		-0.853828
0.769091		2.280404		-0.859186
0.771515		2.280404		-0.864538
0.773939		2.280404		-0.869885
0.776364		2.280404		-0.875225
0.778788		2.280404		-0.880560
0.781212		2.280404		-0.885888
0.783636		2.280404		-0.891210
0.786061		2.280404		-0.896525
0.788485		2.280404		-0.901833
0.790909		2.280404		-0.907134
0.793333		2.280404		-0.912428
0.795758		2.280404		-0.917714
0.798182		2.280404		-0.922993
0.800606		2.280404		-0.928264
0.803030		2.280404		-0.933527
0.805455		2.280404		-0.938782
0.807879		2.280404		-0.944028
0.810303		2.280404		-0.949266
0.812727		2.280404		-0.954496
0.815152		2.280404		-0.959716
0.817576		2.280404		-0.964927
0.820000		2.280404		-0.970130
0.580000		2.307879		-0.458017
0.582424		2.307879		-0.463048
0.584848		2.307879		-0.468098
0.587273		2.307879		-0.473165
0.589697		2.307879		-0.478250
0.592121		2.307879		-0.483352
0.594545		2.307879		-0.488470
0.596970		2.307879		-0.493605
0.599394		2.307879		-0.498756
0.601818		2.307879		-0.503922
0.604242		2.307879		-0.509104
0.606667		2.307879		-0.514300
0.609091		2.307879		-0.519510
0.611515		2.307879		-0.524735
0.613939		2.307879		-0.529973
0.616364		2.307879		-0.535224
0.618788		2.307879		-0.540489
0.621212		2.307879		-0.545766
0.623636		2.307879		-0.551055
0.626061		2.307879		-0.556355
0.628485		2.307879		-0.561668
0.630909		2.307879		-0.566991
0.633333		2.307879		-0.572325
0.635758		2.307879		-0.577669
0.638182		2.307879		-0.583024
0.640606		2.307879		-0.588388
