101
81
T [GeV]		muB [GeV]		c1_T3 [fm^3/GeV^2 * GeV^3]
0.198000		0.200000		0.008612
0.199000		0.200000		0.008291
0.200000		0.200000		0.007985
0.100000		0.210000		1.968593
0.101000		0.210000		1.828879
0.102000		0.210000		1.699842
0.103000		0.210000		1.580601
0.104000		0.210000		1.470355
0.105000		0.210000		1.368373
0.106000		0.210000		1.273991
0.107000		0.210000		1.186600
0.108000		0.210000		1.105646
0.109000		0.210000		1.030621
0.110000		0.210000		0.961062
0.111000		0.210000		0.896543
0.112000		0.210000		0.836675
0.113000		0.210000		0.781101
0.114000		0.210000		0.729492
0.115000		0.210000		0.681548
0.116000		0.210000		0.636992
0.117000		0.210000		0.595570
0.118000		0.210000		0.557048
0.119000		0.210000		0.521209
0.120000		0.210000		0.487857
0.121000		0.210000		0.456807
0.122000		0.210000		0.427891
0.123000		0.210000		0.400954
0.124000		0.210000		0.375851
0.125000		0.210000		0.352450
0.126000		0.210000		0.330629
0.127000		0.210000		0.310275
0.128000		0.210000		0.291282
0.129000		0.210000		0.273554
0.130000		0.210000		0.257001
0.131000		0.210000		0.241541
0.132000		0.210000		0.227096
0.133000		0.210000		0.213596
0.134000		0.210000		0.200974
0.135000		0.210000		0.189171
0.136000		0.210000		0.178128
0.137000		0.210000		0.167794
0.138000		0.210000		0.158120
0.139000		0.210000		0.149061
0.140000		0.210000		0.140575
0.141000		0.210000		0.132624
0.142000		0.210000		0.125170
0.143000		0.210000		0.118181
0.144000		0.210000		0.111625
0.145000		0.210000		0.105473
0.146000		0.210000		0.099700
0.147000		0.210000		0.094278
0.148000		0.210000		0.089186
0.149000		0.210000		0.084402
0.150000		0.210000		0.079905
0.151000		0.210000		0.075677
0.152000		0.210000		0.071701
0.153000		0.210000		0.067959
0.154000		0.210000		0.064438
0.155000		0.210000		0.061122
0.156000		0.210000		0.058000
0.157000		0.210000		0.055058
0.158000		0.210000		0.052285
0.159000		0.210000		0.049670
0.160000		0.210000		0.047204
0.161000		0.210000		0.044878
0.162000		0.210000		0.042682
0.163000		0.210000		0.040609
0.164000		0.210000		0.038651
0.165000		0.210000		0.036801
0.166000		0.210000		0.035053
0.167000		0.210000		0.033400
0.168000		0.210000		0.031837
0.169000		0.210000		0.030358
0.170000		0.210000		0.028958
0.171000		0.210000		0.027632
0.172000		0.210000		0.026377
0.173000		0.210000		0.025188
0.174000		0.210000		0.024061
0.175000		0.210000		0.022992
0.176000		0.210000		0.021979
0.177000		0.210000		0.021017
0.178000		0.210000		0.020105
0.179000		0.210000		0.019238
0.180000		0.210000		0.018416
0.181000		0.210000		0.017634
0.182000		0.210000		0.016891
0.183000		0.210000		0.016185
0.184000		0.210000		0.015514
0.185000		0.210000		0.014875
0.186000		0.210000		0.014268
0.187000		0.210000		0.013689
0.188000		0.210000		0.013138
0.189000		0.210000		0.012614
0.190000		0.210000		0.012114
0.191000		0.210000		0.011637
0.192000		0.210000		0.011183
0.193000		0.210000		0.010750
0.194000		0.210000		0.010337
0.195000		0.210000		0.009942
0.196000		0.210000		0.009566
0.197000		0.210000		0.009207
0.198000		0.210000		0.008863
0.199000		0.210000		0.008535
0.200000		0.210000		0.008222
0.100000		0.220000		1.967499
0.101000		0.220000		1.828063
0.102000		0.220000		1.699280
0.103000		0.220000		1.580272
0.104000		0.220000		1.470238
0.105000		0.220000		1.368450
0.106000		0.220000		1.274243
0.107000		0.220000		1.187011
0.108000		0.220000		1.106200
0.109000		0.220000		1.031304
0.110000		0.220000		0.961859
0.111000		0.220000		0.897443
0.112000		0.220000		0.837665
0.113000		0.220000		0.782170
0.114000		0.220000		0.730631
0.115000		0.220000		0.682748
0.116000		0.220000		0.638243
0.117000		0.220000		0.596865
0.118000		0.220000		0.558379
0.119000		0.220000		0.522571
0.120000		0.220000		0.489241
0.121000		0.220000		0.458210
0.122000		0.220000		0.429307
0.123000		0.220000		0.402377
0.124000		0.220000		0.377279
0.125000		0.220000		0.353878
0.126000		0.220000		0.332054
0.127000		0.220000		0.311693
0.128000		0.220000		0.292691
0.129000		0.220000		0.274951
0.130000		0.220000		0.258384
0.131000		0.220000		0.242908
0.132000		0.220000		0.228446
0.133000		0.220000		0.214926
0.134000		0.220000		0.202285
0.135000		0.220000		0.190459
0.136000		0.220000		0.179394
0.137000		0.220000		0.169037
0.138000		0.220000		0.159339
0.139000		0.220000		0.150256
0.140000		0.220000		0.141745
0.141000		0.220000		0.133768
0.142000		0.220000		0.126289
0.143000		0.220000		0.119275
0.144000		0.220000		0.112693
0.145000		0.220000		0.106517
0.146000		0.220000		0.100718
0.147000		0.220000		0.095271
0.148000		0.220000		0.090154
0.149000		0.220000		0.085345
0.150000		0.220000		0.080824
0.151000		0.220000		0.076572
0.152000		0.220000		0.072572
0.153000		0.220000		0.068807
0.154000		0.220000		0.065263
0.155000		0.220000		0.061925
0.156000		0.220000		0.058780
0.157000		0.220000		0.055816
0.158000		0.220000		0.053022
0.159000		0.220000		0.050387
0.160000		0.220000		0.047901
0.161000		0.220000		0.045555
0.162000		0.220000		0.043340
0.163000		0.220000		0.041248
0.164000		0.220000		0.039272
0.165000		0.220000		0.037404
0.166000		0.220000		0.035638
0.167000		0.220000		0.033968
0.168000		0.220000		0.032388
0.169000		0.220000		0.030893
0.170000		0.220000		0.029478
0.171000		0.220000		0.028137
0.172000		0.220000		0.026867
0.173000		0.220000		0.025663
0.174000		0.220000		0.024522
0.175000		0.220000		0.023440
0.176000		0.220000		0.022414
0.177000		0.220000		0.021440
0.178000		0.220000		0.020515
0.179000		0.220000		0.019637
0.180000		0.220000		0.018802
0.181000		0.220000		0.018010
0.182000		0.220000		0.017256
0.183000		0.220000		0.016539
0.184000		0.220000		0.015858
0.185000		0.220000		0.015209
0.186000		0.220000		0.014592
0.187000		0.220000		0.014004
0.188000		0.220000		0.013444
0.189000		0.220000		0.012911
0.190000		0.220000		0.012402
0.191000		0.220000		0.011918
0.192000		0.220000		0.011456
0.193000		0.220000		0.011015
0.194000		0.220000		0.010594
0.195000		0.220000		0.010192
0.196000		0.220000		0.009809
0.197000		0.220000		0.009443
0.198000		0.220000		0.009093
0.199000		0.220000		0.008758
0.200000		0.220000		0.008438
0.100000		0.230000		1.961322
0.101000		0.230000		1.822427
0.102000		0.230000		1.694152
0.103000		0.230000		1.575617
0.104000		0.230000		1.466025
0.105000		0.230000		1.364650
0.106000		0.230000		1.270827
0.107000		0.230000		1.183952
0.108000		0.230000		1.103473
0.109000		0.230000		1.028885
0.110000		0.230000		0.959727
0.111000		0.230000		0.895575
0.112000		0.230000		0.836041
0.113000		0.230000		0.780772
0.114000		0.230000		0.729441
0.115000		0.230000		0.681749
0.116000		0.230000		0.637420
0.117000		0.230000		0.596203
0.118000		0.230000		0.557865
0.119000		0.230000		0.522191
0.120000		0.230000		0.488985
0.121000		0.230000		0.458065
0.122000		0.230000		0.429263
0.123000		0.230000		0.402426
0.124000		0.230000		0.377411
0.125000		0.230000		0.354085
0.126000		0.230000		0.332328
0.127000		0.230000		0.312027
0.128000		0.230000		0.293078
0.129000		0.230000		0.275386
0.130000		0.230000		0.258861
0.131000		0.230000		0.243421
0.132000		0.230000		0.228991
0.133000		0.230000		0.215499
0.134000		0.230000		0.202881
0.135000		0.230000		0.191075
0.136000		0.230000		0.180027
0.137000		0.230000		0.169683
0.138000		0.230000		0.159996
0.139000		0.230000		0.150920
0.140000		0.230000		0.142415
0.141000		0.230000		0.134442
0.142000		0.230000		0.126965
0.143000		0.230000		0.119950
0.144000		0.230000		0.113367
0.145000		0.230000		0.107188
0.146000		0.230000		0.101385
0.147000		0.230000		0.095933
0.148000		0.230000		0.090810
0.149000		0.230000		0.085994
0.150000		0.230000		0.081465
0.151000		0.230000		0.077205
0.152000		0.230000		0.073195
0.153000		0.230000		0.069421
0.154000		0.230000		0.065867
0.155000		0.230000		0.062519
0.156000		0.230000		0.059363
0.157000		0.230000		0.056389
0.158000		0.230000		0.053584
0.159000		0.230000		0.050938
0.160000		0.230000		0.048441
0.161000		0.230000		0.046083
0.162000		0.230000		0.043857
0.163000		0.230000		0.041754
0.164000		0.230000		0.039766
0.165000		0.230000		0.037887
0.166000		0.230000		0.036111
0.167000		0.230000		0.034430
0.168000		0.230000		0.032839
0.169000		0.230000		0.031333
0.170000		0.230000		0.029907
0.171000		0.230000		0.028556
0.172000		0.230000		0.027276
0.173000		0.230000		0.026062
0.174000		0.230000		0.024911
0.175000		0.230000		0.023819
0.176000		0.230000		0.022783
0.177000		0.230000		0.021800
0.178000		0.230000		0.020866
0.179000		0.230000		0.019979
0.180000		0.230000		0.019136
0.181000		0.230000		0.018334
0.182000		0.230000		0.017572
0.183000		0.230000		0.016848
0.184000		0.230000		0.016158
0.185000		0.230000		0.015502
0.186000		0.230000		0.014877
0.187000		0.230000		0.014281
0.188000		0.230000		0.013714
0.189000		0.230000		0.013174
0.190000		0.230000		0.012659
0.191000		0.230000		0.012167
0.192000		0.230000		0.011699
0.193000		0.230000		0.011252
0.194000		0.230000		0.010825
0.195000		0.230000		0.010417
0.196000		0.230000		0.010028
0.197000		0.230000		0.009656
0.198000		0.230000		0.009300
0.199000		0.230000		0.008960
0.200000		0.230000		0.008635
0.100000		0.240000		1.950353
0.101000		0.240000		1.812251
0.102000		0.240000		1.684720
0.103000		0.240000		1.566887
0.104000		0.240000		1.457954
0.105000		0.240000		1.357197
0.106000		0.240000		1.263955
0.107000		0.240000		1.177625
0.108000		0.240000		1.097656
0.109000		0.240000		1.023545
0.110000		0.240000		0.954833
0.111000		0.240000		0.891097
0.112000		0.240000		0.831952
0.113000		0.240000		0.777046
0.114000		0.240000		0.726052
0.115000		0.240000		0.678674
0.116000		0.240000		0.634638
0.117000		0.240000		0.593692
0.118000		0.240000		0.555606
0.119000		0.240000		0.520165
0.120000		0.240000		0.487176
0.121000		0.240000		0.456456
0.122000		0.240000		0.427839
0.123000		0.240000		0.401173
0.124000		0.240000		0.376314
0.125000		0.240000		0.353134
0.126000		0.240000		0.331510
0.127000		0.240000		0.311331
0.128000		0.240000		0.292495
0.129000		0.240000		0.274906
0.130000		0.240000		0.258475
0.131000		0.240000		0.243121
0.132000		0.240000		0.228769
0.133000		0.240000		0.215349
0.134000		0.240000		0.202795
0.135000		0.240000		0.191049
0.136000		0.240000		0.180053
0.137000		0.240000		0.169757
0.138000		0.240000		0.160113
0.139000		0.240000		0.151077
0.140000		0.240000		0.142606
0.141000		0.240000		0.134664
0.142000		0.240000		0.127214
0.143000		0.240000		0.120223
0.144000		0.240000		0.113662
0.145000		0.240000		0.107501
0.146000		0.240000		0.101714
0.147000		0.240000		0.096276
0.148000		0.240000		0.091164
0.149000		0.240000		0.086358
0.150000		0.240000		0.081837
0.151000		0.240000		0.077583
0.152000		0.240000		0.073579
0.153000		0.240000		0.069809
0.154000		0.240000		0.066257
0.155000		0.240000		0.062910
0.156000		0.240000		0.059756
0.157000		0.240000		0.056781
0.158000		0.240000		0.053975
0.159000		0.240000		0.051327
0.160000		0.240000		0.048827
0.161000		0.240000		0.046467
0.162000		0.240000		0.044237
0.163000		0.240000		0.042130
0.164000		0.240000		0.040138
0.165000		0.240000		0.038255
0.166000		0.240000		0.036473
0.167000		0.240000		0.034787
0.168000		0.240000		0.033191
0.169000		0.240000		0.031679
0.170000		0.240000		0.030248
0.171000		0.240000		0.028891
0.172000		0.240000		0.027605
0.173000		0.240000		0.026385
0.174000		0.240000		0.025228
0.175000		0.240000		0.024130
0.176000		0.240000		0.023088
0.177000		0.240000		0.022098
0.178000		0.240000		0.021158
0.179000		0.240000		0.020265
0.180000		0.240000		0.019416
0.181000		0.240000		0.018609
0.182000		0.240000		0.017841
0.183000		0.240000		0.017110
0.184000		0.240000		0.016415
0.185000		0.240000		0.015753
0.186000		0.240000		0.015122
0.187000		0.240000		0.014522
0.188000		0.240000		0.013949
0.189000		0.240000		0.013403
0.190000		0.240000		0.012883
0.191000		0.240000		0.012386
0.192000		0.240000		0.011913
0.193000		0.240000		0.011460
0.194000		0.240000		0.011029
0.195000		0.240000		0.010616
0.196000		0.240000		0.010222
0.197000		0.240000		0.009846
0.198000		0.240000		0.009486
0.199000		0.240000		0.009142
0.200000		0.240000		0.008812
0.100000		0.250000		1.934846
0.101000		0.250000		1.797776
0.102000		0.250000		1.671220
0.103000		0.250000		1.554305
0.104000		0.250000		1.446239
0.105000		0.250000		1.346298
0.106000		0.250000		1.253823
0.107000		0.250000		1.168215
0.108000		0.250000		1.088924
0.109000		0.250000		1.015451
0.110000		0.250000		0.947336
0.111000		0.250000		0.884161
0.112000		0.250000		0.825541
0.113000		0.250000		0.771126
0.114000		0.250000		0.720593
0.115000		0.250000		0.673645
0.116000		0.250000		0.630010
0.117000		0.250000		0.589440
0.118000		0.250000		0.551703
0.119000		0.250000		0.516589
0.120000		0.250000		0.483903
0.121000		0.250000		0.453466
0.122000		0.250000		0.425112
0.123000		0.250000		0.398690
0.124000		0.250000		0.374059
0.125000		0.250000		0.351089
0.126000		0.250000		0.329661
0.127000		0.250000		0.309663
0.128000		0.250000		0.290994
0.129000		0.250000		0.273560
0.130000		0.250000		0.257272
0.131000		0.250000		0.242051
0.132000		0.250000		0.227821
0.133000		0.250000		0.214513
0.134000		0.250000		0.202063
0.135000		0.250000		0.190412
0.136000		0.250000		0.179504
0.137000		0.250000		0.169289
0.138000		0.250000		0.159718
0.139000		0.250000		0.150749
0.140000		0.250000		0.142340
0.141000		0.250000		0.134454
0.142000		0.250000		0.127056
0.143000		0.250000		0.120112
0.144000		0.250000		0.113593
0.145000		0.250000		0.107471
0.146000		0.250000		0.101719
0.147000		0.250000		0.096313
0.148000		0.250000		0.091230
0.149000		0.250000		0.086449
0.150000		0.250000		0.081951
0.151000		0.250000		0.077718
0.152000		0.250000		0.073732
0.153000		0.250000		0.069978
0.154000		0.250000		0.066441
0.155000		0.250000		0.063107
0.156000		0.250000		0.059963
0.157000		0.250000		0.056998
0.158000		0.250000		0.054200
0.159000		0.250000		0.051559
0.160000		0.250000		0.049065
0.161000		0.250000		0.046710
0.162000		0.250000		0.044484
0.163000		0.250000		0.042380
0.164000		0.250000		0.040391
0.165000		0.250000		0.038509
0.166000		0.250000		0.036728
0.167000		0.250000		0.035042
0.168000		0.250000		0.033446
0.169000		0.250000		0.031934
0.170000		0.250000		0.030501
0.171000		0.250000		0.029143
0.172000		0.250000		0.027855
0.173000		0.250000		0.026634
0.174000		0.250000		0.025474
0.175000		0.250000		0.024374
0.176000		0.250000		0.023329
0.177000		0.250000		0.022337
0.178000		0.250000		0.021393
0.179000		0.250000		0.020497
0.180000		0.250000		0.019645
0.181000		0.250000		0.018834
0.182000		0.250000		0.018063
0.183000		0.250000		0.017328
0.184000		0.250000		0.016629
0.185000		0.250000		0.015964
0.186000		0.250000		0.015330
0.187000		0.250000		0.014725
0.188000		0.250000		0.014149
0.189000		0.250000		0.013599
0.190000		0.250000		0.013075
0.191000		0.250000		0.012575
0.192000		0.250000		0.012098
0.193000		0.250000		0.011642
0.194000		0.250000		0.011206
0.195000		0.250000		0.010790
0.196000		0.250000		0.010393
0.197000		0.250000		0.010013
0.198000		0.250000		0.009650
0.199000		0.250000		0.009302
0.200000		0.250000		0.008969
0.100000		0.260000		1.915022
0.101000		0.260000		1.779217
0.102000		0.260000		1.653858
0.103000		0.260000		1.538074
0.104000		0.260000		1.431074
0.105000		0.260000		1.332138
0.106000		0.260000		1.240611
0.107000		0.260000		1.155895
0.108000		0.260000		1.077444
0.109000		0.260000		1.004761
0.110000		0.260000		0.937388
0.111000		0.260000		0.874910
0.112000		0.260000		0.816946
0.113000		0.260000		0.763145
0.114000		0.260000		0.713187
0.115000		0.260000		0.666779
0.116000		0.260000		0.623649
0.117000		0.260000		0.583551
0.118000		0.260000		0.546257
0.119000		0.260000		0.511556
0.120000		0.260000		0.479256
0.121000		0.260000		0.449180
0.122000		0.260000		0.421162
0.123000		0.260000		0.395054
0.124000		0.260000		0.370715
0.125000		0.260000		0.348017
0.126000		0.260000		0.326842
0.127000		0.260000		0.307080
0.128000		0.260000		0.288631
0.129000		0.260000		0.271400
0.130000		0.260000		0.255301
0.131000		0.260000		0.240256
0.132000		0.260000		0.226188
0.133000		0.260000		0.213031
0.134000		0.260000		0.200721
0.135000		0.260000		0.189199
0.136000		0.260000		0.178411
0.137000		0.260000		0.168306
0.138000		0.260000		0.158838
0.139000		0.260000		0.149964
0.140000		0.260000		0.141642
0.141000		0.260000		0.133836
0.142000		0.260000		0.126512
0.143000		0.260000		0.119636
0.144000		0.260000		0.113180
0.145000		0.260000		0.107115
0.146000		0.260000		0.101416
0.147000		0.260000		0.096058
0.148000		0.260000		0.091020
0.149000		0.260000		0.086280
0.150000		0.260000		0.081819
0.151000		0.260000		0.077620
0.152000		0.260000		0.073665
0.153000		0.260000		0.069938
0.154000		0.260000		0.066427
0.155000		0.260000		0.063116
0.156000		0.260000		0.059993
0.157000		0.260000		0.057047
0.158000		0.260000		0.054266
0.159000		0.260000		0.051640
0.160000		0.260000		0.049160
0.161000		0.260000		0.046817
0.162000		0.260000		0.044602
0.163000		0.260000		0.042508
0.164000		0.260000		0.040527
0.165000		0.260000		0.038653
0.166000		0.260000		0.036879
0.167000		0.260000		0.035199
0.168000		0.260000		0.033608
0.169000		0.260000		0.032100
0.170000		0.260000		0.030670
0.171000		0.260000		0.029315
0.172000		0.260000		0.028029
0.173000		0.260000		0.026810
0.174000		0.260000		0.025652
0.175000		0.260000		0.024552
0.176000		0.260000		0.023508
0.177000		0.260000		0.022515
0.178000		0.260000		0.021572
0.179000		0.260000		0.020675
0.180000		0.260000		0.019822
0.181000		0.260000		0.019010
0.182000		0.260000		0.018238
0.183000		0.260000		0.017502
0.184000		0.260000		0.016802
0.185000		0.260000		0.016134
0.186000		0.260000		0.015498
0.187000		0.260000		0.014892
0.188000		0.260000		0.014314
0.189000		0.260000		0.013762
0.190000		0.260000		0.013236
0.191000		0.260000		0.012734
0.192000		0.260000		0.012254
0.193000		0.260000		0.011796
0.194000		0.260000		0.011358
0.195000		0.260000		0.010940
0.196000		0.260000		0.010540
0.197000		0.260000		0.010157
0.198000		0.260000		0.009792
0.199000		0.260000		0.009442
0.200000		0.260000		0.009107
0.100000		0.270000		1.891077
0.101000		0.270000		1.756769
0.102000		0.270000		1.632825
0.103000		0.270000		1.518377
0.104000		0.270000		1.412638
0.105000		0.270000		1.314893
0.106000		0.270000		1.224488
0.107000		0.270000		1.140829
0.108000		0.270000		1.063374
0.109000		0.270000		0.991627
0.110000		0.270000		0.925135
0.111000		0.270000		0.863486
0.112000		0.270000		0.806299
0.113000		0.270000		0.753229
0.114000		0.270000		0.703957
0.115000		0.270000		0.658192
0.116000		0.270000		0.615665
0.117000		0.270000		0.576133
0.118000		0.270000		0.539367
0.119000		0.270000		0.505162
0.120000		0.270000		0.473325
0.121000		0.270000		0.443682
0.122000		0.270000		0.416069
0.123000		0.270000		0.390339
0.124000		0.270000		0.366353
0.125000		0.270000		0.343985
0.126000		0.270000		0.323118
0.127000		0.270000		0.303643
0.128000		0.270000		0.285460
0.129000		0.270000		0.268478
0.130000		0.270000		0.252612
0.131000		0.270000		0.237781
0.132000		0.270000		0.223915
0.133000		0.270000		0.210944
0.134000		0.270000		0.198808
0.135000		0.270000		0.187447
0.136000		0.270000		0.176808
0.137000		0.270000		0.166842
0.138000		0.270000		0.157503
0.139000		0.270000		0.148748
0.140000		0.270000		0.140537
0.141000		0.270000		0.132834
0.142000		0.270000		0.125604
0.143000		0.270000		0.118817
0.144000		0.270000		0.112441
0.145000		0.270000		0.106452
0.146000		0.270000		0.100822
0.147000		0.270000		0.095528
0.148000		0.270000		0.090549
0.149000		0.270000		0.085863
0.150000		0.270000		0.081453
0.151000		0.270000		0.077300
0.152000		0.270000		0.073387
0.153000		0.270000		0.069700
0.154000		0.270000		0.066224
0.155000		0.270000		0.062946
0.156000		0.270000		0.059854
0.157000		0.270000		0.056935
0.158000		0.270000		0.054180
0.159000		0.270000		0.051578
0.160000		0.270000		0.049119
0.161000		0.270000		0.046795
0.162000		0.270000		0.044598
0.163000		0.270000		0.042520
0.164000		0.270000		0.040553
0.165000		0.270000		0.038692
0.166000		0.270000		0.036930
0.167000		0.270000		0.035260
0.168000		0.270000		0.033679
0.169000		0.270000		0.032179
0.170000		0.270000		0.030758
0.171000		0.270000		0.029409
0.172000		0.270000		0.028130
0.173000		0.270000		0.026915
0.174000		0.270000		0.025762
0.175000		0.270000		0.024667
0.176000		0.270000		0.023626
0.177000		0.270000		0.022636
0.178000		0.270000		0.021696
0.179000		0.270000		0.020801
0.180000		0.270000		0.019950
0.181000		0.270000		0.019139
0.182000		0.270000		0.018368
0.183000		0.270000		0.017633
0.184000		0.270000		0.016933
0.185000		0.270000		0.016266
0.186000		0.270000		0.015630
0.187000		0.270000		0.015024
0.188000		0.270000		0.014445
0.189000		0.270000		0.013893
0.190000		0.270000		0.013366
0.191000		0.270000		0.012863
0.192000		0.270000		0.012382
0.193000		0.270000		0.011923
0.194000		0.270000		0.011484
0.195000		0.270000		0.011064
0.196000		0.270000		0.010663
0.197000		0.270000		0.010279
0.198000		0.270000		0.009912
0.199000		0.270000		0.009560
0.200000		0.270000		0.009224
0.100000		0.280000		1.863190
0.101000		0.280000		1.730610
0.102000		0.280000		1.608296
0.103000		0.280000		1.495388
0.104000		0.280000		1.391103
0.105000		0.280000		1.294728
0.106000		0.280000		1.205615
0.107000		0.280000		1.123174
0.108000		0.280000		1.046864
0.109000		0.280000		0.976196
0.110000		0.280000		0.910719
0.111000		0.280000		0.850024
0.112000		0.280000		0.793733
0.113000		0.280000		0.741505
0.114000		0.280000		0.693023
0.115000		0.280000		0.647999
0.116000		0.280000		0.606169
0.117000		0.280000		0.567288
0.118000		0.280000		0.531133
0.119000		0.280000		0.497500
0.120000		0.280000		0.466199
0.121000		0.280000		0.437057
0.122000		0.280000		0.409914
0.123000		0.280000		0.384623
0.124000		0.280000		0.361047
0.125000		0.280000		0.339062
0.126000		0.280000		0.318552
0.127000		0.280000		0.299411
0.128000		0.280000		0.281540
0.129000		0.280000		0.264849
0.130000		0.280000		0.249254
0.131000		0.280000		0.234676
0.132000		0.280000		0.221045
0.133000		0.280000		0.208294
0.134000		0.280000		0.196362
0.135000		0.280000		0.185192
0.136000		0.280000		0.174730
0.137000		0.280000		0.164929
0.138000		0.280000		0.155743
0.139000		0.280000		0.147130
0.140000		0.280000		0.139052
0.141000		0.280000		0.131472
0.142000		0.280000		0.124356
0.143000		0.280000		0.117675
0.144000		0.280000		0.111398
0.145000		0.280000		0.105499
0.146000		0.280000		0.099954
0.147000		0.280000		0.094739
0.148000		0.280000		0.089832
0.149000		0.280000		0.085214
0.150000		0.280000		0.080866
0.151000		0.280000		0.076771
0.152000		0.280000		0.072912
0.153000		0.280000		0.069274
0.154000		0.280000		0.065844
0.155000		0.280000		0.062608
0.156000		0.280000		0.059555
0.157000		0.280000		0.056672
0.158000		0.280000		0.053950
0.159000		0.280000		0.051378
0.160000		0.280000		0.048947
0.161000		0.280000		0.046649
0.162000		0.280000		0.044476
0.163000		0.280000		0.042419
0.164000		0.280000		0.040473
0.165000		0.280000		0.038630
0.166000		0.280000		0.036884
0.167000		0.280000		0.035231
0.168000		0.280000		0.033663
0.169000		0.280000		0.032177
0.170000		0.280000		0.030767
0.171000		0.280000		0.029429
0.172000		0.280000		0.028159
0.173000		0.280000		0.026953
0.174000		0.280000		0.025808
0.175000		0.280000		0.024720
0.176000		0.280000		0.023685
0.177000		0.280000		0.022702
0.178000		0.280000		0.021766
0.179000		0.280000		0.020876
0.180000		0.280000		0.020029
0.181000		0.280000		0.019222
0.182000		0.280000		0.018454
0.183000		0.280000		0.017722
0.184000		0.280000		0.017024
0.185000		0.280000		0.016359
0.186000		0.280000		0.015725
0.187000		0.280000		0.015120
0.188000		0.280000		0.014543
0.189000		0.280000		0.013992
0.190000		0.280000		0.013465
0.191000		0.280000		0.012963
0.192000		0.280000		0.012482
0.193000		0.280000		0.012023
0.194000		0.280000		0.011584
0.195000		0.280000		0.011165
0.196000		0.280000		0.010763
0.197000		0.280000		0.010379
0.198000		0.280000		0.010011
0.199000		0.280000		0.009659
0.200000		0.280000		0.009322
0.100000		0.290000		1.831533
0.101000		0.290000		1.700908
0.102000		0.290000		1.580441
0.103000		0.290000		1.469276
0.104000		0.290000		1.366633
0.105000		0.290000		1.271806
0.106000		0.290000		1.184152
0.107000		0.290000		1.103083
0.108000		0.290000		1.028066
0.109000		0.290000		0.958614
0.110000		0.290000		0.894280
0.111000		0.290000		0.834659
0.112000		0.290000		0.779378
0.113000		0.290000		0.728097
0.114000		0.290000		0.680505
0.115000		0.290000		0.636316
0.116000		0.290000		0.595268
0.117000		0.290000		0.557122
0.118000		0.290000		0.521655
0.119000		0.290000		0.488666
0.120000		0.290000		0.457969
0.121000		0.290000		0.429392
0.122000		0.290000		0.402778
0.123000		0.290000		0.377981
0.124000		0.290000		0.354868
0.125000		0.290000		0.333315
0.126000		0.290000		0.313210
0.127000		0.290000		0.294447
0.128000		0.290000		0.276929
0.129000		0.290000		0.260567
0.130000		0.290000		0.245279
0.131000		0.290000		0.230989
0.132000		0.290000		0.217626
0.133000		0.290000		0.205125
0.134000		0.290000		0.193425
0.135000		0.290000		0.182472
0.136000		0.290000		0.172213
0.137000		0.290000		0.162600
0.138000		0.290000		0.153590
0.139000		0.290000		0.145141
0.140000		0.290000		0.137214
0.141000		0.290000		0.129776
0.142000		0.290000		0.122792
0.143000		0.290000		0.116234
0.144000		0.290000		0.110071
0.145000		0.290000		0.104279
0.146000		0.290000		0.098832
0.147000		0.290000		0.093709
0.148000		0.290000		0.088887
0.149000		0.290000		0.084348
0.150000		0.290000		0.080074
0.151000		0.290000		0.076047
0.152000		0.290000		0.072251
0.153000		0.290000		0.068672
0.154000		0.290000		0.065296
0.155000		0.290000		0.062111
0.156000		0.290000		0.059105
0.157000		0.290000		0.056265
0.158000		0.290000		0.053583
0.159000		0.290000		0.051049
0.160000		0.290000		0.048652
0.161000		0.290000		0.046386
0.162000		0.290000		0.044242
0.163000		0.290000		0.042213
0.164000		0.290000		0.040292
0.165000		0.290000		0.038472
0.166000		0.290000		0.036748
0.167000		0.290000		0.035114
0.168000		0.290000		0.033565
0.169000		0.290000		0.032095
0.170000		0.290000		0.030701
0.171000		0.290000		0.029377
0.172000		0.290000		0.028120
0.173000		0.290000		0.026926
0.174000		0.290000		0.025792
0.175000		0.290000		0.024714
0.176000		0.290000		0.023689
0.177000		0.290000		0.022714
0.178000		0.290000		0.021786
0.179000		0.290000		0.020903
0.180000		0.290000		0.020062
0.181000		0.290000		0.019261
0.182000		0.290000		0.018498
0.183000		0.290000		0.017770
0.184000		0.290000		0.017077
0.185000		0.290000		0.016416
0.186000		0.290000		0.015785
0.187000		0.290000		0.015183
0.188000		0.290000		0.014608
0.189000		0.290000		0.014059
0.190000		0.290000		0.013535
0.191000		0.290000		0.013034
0.192000		0.290000		0.012555
0.193000		0.290000		0.012098
0.194000		0.290000		0.011660
0.195000		0.290000		0.011241
0.196000		0.290000		0.010840
0.197000		0.290000		0.010457
0.198000		0.290000		0.010090
0.199000		0.290000		0.009738
0.200000		0.290000		0.009401
0.100000		0.300000		1.796272
0.101000		0.300000		1.667834
0.102000		0.300000		1.549428
0.103000		0.300000		1.440204
0.104000		0.300000		1.339391
0.105000		0.300000		1.246287
0.106000		0.300000		1.160254
0.107000		0.300000		1.080711
0.108000		0.300000		1.007129
0.109000		0.300000		0.939024
0.110000		0.300000		0.875957
0.111000		0.300000		0.817526
0.112000		0.300000		0.763363
0.113000		0.300000		0.713131
0.114000		0.300000		0.666523
0.115000		0.300000		0.623257
0.116000		0.300000		0.583075
0.117000		0.300000		0.545739
