100
100
T [fm^-1]		muB [fm^-1]		betabulk_dfce [fm^-4]
0.795758		2.060606		-9.885104
0.798182		2.060606		-10.176477
0.800606		2.060606		-10.475024
0.803030		2.060606		-10.780881
0.805455		2.060606		-11.094190
0.807879		2.060606		-11.415091
0.810303		2.060606		-11.743728
0.812727		2.060606		-12.080247
0.815152		2.060606		-12.424794
0.817576		2.060606		-12.777519
0.820000		2.060606		-13.138571
0.580000		2.088081		-0.405931
0.582424		2.088081		-0.424738
0.584848		2.088081		-0.444308
0.587273		2.088081		-0.464666
0.589697		2.088081		-0.485841
0.592121		2.088081		-0.507858
0.594545		2.088081		-0.530747
0.596970		2.088081		-0.554537
0.599394		2.088081		-0.579257
0.601818		2.088081		-0.604938
0.604242		2.088081		-0.631612
0.606667		2.088081		-0.659311
0.609091		2.088081		-0.688068
0.611515		2.088081		-0.717917
0.613939		2.088081		-0.748892
0.616364		2.088081		-0.781029
0.618788		2.088081		-0.814365
0.621212		2.088081		-0.848937
0.623636		2.088081		-0.884784
0.626061		2.088081		-0.921944
0.628485		2.088081		-0.960458
0.630909		2.088081		-1.000367
0.633333		2.088081		-1.041713
0.635758		2.088081		-1.084539
0.638182		2.088081		-1.128888
0.640606		2.088081		-1.174807
0.643030		2.088081		-1.222341
0.645455		2.088081		-1.271538
0.647879		2.088081		-1.322444
0.650303		2.088081		-1.375111
0.652727		2.088081		-1.429587
0.655152		2.088081		-1.485924
0.657576		2.088081		-1.544175
0.660000		2.088081		-1.604394
0.662424		2.088081		-1.666634
0.664848		2.088081		-1.730953
0.667273		2.088081		-1.797407
0.669697		2.088081		-1.866054
0.672121		2.088081		-1.936953
0.674545		2.088081		-2.010166
0.676970		2.088081		-2.085755
0.679394		2.088081		-2.163781
0.681818		2.088081		-2.244310
0.684242		2.088081		-2.327408
0.686667		2.088081		-2.413140
0.689091		2.088081		-2.501576
0.691515		2.088081		-2.592784
0.693939		2.088081		-2.686836
0.696364		2.088081		-2.783803
0.698788		2.088081		-2.883759
0.701212		2.088081		-2.986779
0.703636		2.088081		-3.092939
0.706061		2.088081		-3.202317
0.708485		2.088081		-3.314991
0.710909		2.088081		-3.431042
0.713333		2.088081		-3.550551
0.715758		2.088081		-3.673602
0.718182		2.088081		-3.800280
0.720606		2.088081		-3.930670
0.723030		2.088081		-4.064861
0.725455		2.088081		-4.202940
0.727879		2.088081		-4.345000
0.730303		2.088081		-4.491131
0.732727		2.088081		-4.641428
0.735152		2.088081		-4.795986
0.737576		2.088081		-4.954901
0.740000		2.088081		-5.118271
0.742424		2.088081		-5.286197
0.744848		2.088081		-5.458780
0.747273		2.088081		-5.636122
0.749697		2.088081		-5.818329
0.752121		2.088081		-6.005506
0.754545		2.088081		-6.197762
0.756970		2.088081		-6.395205
0.759394		2.088081		-6.597947
0.761818		2.088081		-6.806101
0.764242		2.088081		-7.019781
0.766667		2.088081		-7.239103
0.769091		2.088081		-7.464186
0.771515		2.088081		-7.695148
0.773939		2.088081		-7.932110
0.776364		2.088081		-8.175196
0.778788		2.088081		-8.424531
0.781212		2.088081		-8.680240
0.783636		2.088081		-8.942453
0.786061		2.088081		-9.211298
0.788485		2.088081		-9.486907
0.790909		2.088081		-9.769414
0.793333		2.088081		-10.058955
0.795758		2.088081		-10.355666
0.798182		2.088081		-10.659686
0.800606		2.088081		-10.971156
0.803030		2.088081		-11.290217
0.805455		2.088081		-11.617016
0.807879		2.088081		-11.951697
0.810303		2.088081		-12.294409
0.812727		2.088081		-12.645301
0.815152		2.088081		-13.004526
0.817576		2.088081		-13.372237
0.820000		2.088081		-13.748589
0.580000		2.115556		-0.431204
0.582424		2.115556		-0.451095
0.584848		2.115556		-0.471788
0.587273		2.115556		-0.493311
0.589697		2.115556		-0.515692
0.592121		2.115556		-0.538960
0.594545		2.115556		-0.563144
0.596970		2.115556		-0.588276
0.599394		2.115556		-0.614385
0.601818		2.115556		-0.641505
0.604242		2.115556		-0.669667
0.606667		2.115556		-0.698906
0.609091		2.115556		-0.729257
0.611515		2.115556		-0.760754
0.613939		2.115556		-0.793434
0.616364		2.115556		-0.827334
0.618788		2.115556		-0.862492
0.621212		2.115556		-0.898947
0.623636		2.115556		-0.936740
0.626061		2.115556		-0.975910
0.628485		2.115556		-1.016501
0.630909		2.115556		-1.058554
0.633333		2.115556		-1.102114
0.635758		2.115556		-1.147226
0.638182		2.115556		-1.193935
0.640606		2.115556		-1.242288
0.643030		2.115556		-1.292333
0.645455		2.115556		-1.344121
0.647879		2.115556		-1.397699
0.650303		2.115556		-1.453121
0.652727		2.115556		-1.510437
0.655152		2.115556		-1.569703
0.657576		2.115556		-1.630972
0.660000		2.115556		-1.694299
0.662424		2.115556		-1.759743
0.664848		2.115556		-1.827361
0.667273		2.115556		-1.897213
0.669697		2.115556		-1.969359
0.672121		2.115556		-2.043861
0.674545		2.115556		-2.120782
0.676970		2.115556		-2.200186
0.679394		2.115556		-2.282139
0.681818		2.115556		-2.366708
0.684242		2.115556		-2.453961
0.686667		2.115556		-2.543967
0.689091		2.115556		-2.636797
0.691515		2.115556		-2.732524
0.693939		2.115556		-2.831220
0.696364		2.115556		-2.932961
0.698788		2.115556		-3.037823
0.701212		2.115556		-3.145884
0.703636		2.115556		-3.257223
0.706061		2.115556		-3.371919
0.708485		2.115556		-3.490056
0.710909		2.115556		-3.611716
0.713333		2.115556		-3.736985
0.715758		2.115556		-3.865948
0.718182		2.115556		-3.998694
0.720606		2.115556		-4.135312
0.723030		2.115556		-4.275892
0.725455		2.115556		-4.420527
0.727879		2.115556		-4.569310
0.730303		2.115556		-4.722339
0.732727		2.115556		-4.879708
0.735152		2.115556		-5.041517
0.737576		2.115556		-5.207866
0.740000		2.115556		-5.378857
0.742424		2.115556		-5.554593
0.744848		2.115556		-5.735179
0.747273		2.115556		-5.920722
0.749697		2.115556		-6.111330
0.752121		2.115556		-6.307113
0.754545		2.115556		-6.508183
0.756970		2.115556		-6.714653
0.759394		2.115556		-6.926637
0.761818		2.115556		-7.144253
0.764242		2.115556		-7.367619
0.766667		2.115556		-7.596855
0.769091		2.115556		-7.832082
0.771515		2.115556		-8.073425
0.773939		2.115556		-8.321009
0.776364		2.115556		-8.574961
0.778788		2.115556		-8.835410
0.781212		2.115556		-9.102486
0.783636		2.115556		-9.376321
0.786061		2.115556		-9.657051
0.788485		2.115556		-9.944811
0.790909		2.115556		-10.239739
0.793333		2.115556		-10.541974
0.795758		2.115556		-10.851659
0.798182		2.115556		-11.168937
0.800606		2.115556		-11.493952
0.803030		2.115556		-11.826852
0.805455		2.115556		-12.167786
0.807879		2.115556		-12.516905
0.810303		2.115556		-12.874361
0.812727		2.115556		-13.240310
0.815152		2.115556		-13.614907
0.817576		2.115556		-13.998311
0.820000		2.115556		-14.390683
0.580000		2.143030		-0.458319
0.582424		2.143030		-0.479365
0.584848		2.143030		-0.501255
0.587273		2.143030		-0.524019
0.589697		2.143030		-0.547686
0.592121		2.143030		-0.572286
0.594545		2.143030		-0.597850
0.596970		2.143030		-0.624410
0.599394		2.143030		-0.651998
0.601818		2.143030		-0.680647
0.604242		2.143030		-0.710394
0.606667		2.143030		-0.741271
0.609091		2.143030		-0.773316
0.611515		2.143030		-0.806565
0.613939		2.143030		-0.841057
0.616364		2.143030		-0.876830
0.618788		2.143030		-0.913923
0.621212		2.143030		-0.952379
0.623636		2.143030		-0.992237
0.626061		2.143030		-1.033542
0.628485		2.143030		-1.076336
0.630909		2.143030		-1.120665
0.633333		2.143030		-1.166573
0.635758		2.143030		-1.214109
0.638182		2.143030		-1.263319
0.640606		2.143030		-1.314253
0.643030		2.143030		-1.366961
0.645455		2.143030		-1.421493
0.647879		2.143030		-1.477902
0.650303		2.143030		-1.536242
0.652727		2.143030		-1.596567
0.655152		2.143030		-1.658932
0.657576		2.143030		-1.723394
0.660000		2.143030		-1.790012
0.662424		2.143030		-1.858846
0.664848		2.143030		-1.929954
0.667273		2.143030		-2.003399
0.669697		2.143030		-2.079245
0.672121		2.143030		-2.157555
0.674545		2.143030		-2.238395
0.676970		2.143030		-2.321831
0.679394		2.143030		-2.407933
0.681818		2.143030		-2.496769
0.684242		2.143030		-2.588410
0.686667		2.143030		-2.682929
0.689091		2.143030		-2.780399
0.691515		2.143030		-2.880894
0.693939		2.143030		-2.984493
0.696364		2.143030		-3.091271
0.698788		2.143030		-3.201308
0.701212		2.143030		-3.314686
0.703636		2.143030		-3.431485
0.706061		2.143030		-3.551790
0.708485		2.143030		-3.675686
0.710909		2.143030		-3.803259
0.713333		2.143030		-3.934596
0.715758		2.143030		-4.069789
0.718182		2.143030		-4.208927
0.720606		2.143030		-4.352103
0.723030		2.143030		-4.499412
0.725455		2.143030		-4.650949
0.727879		2.143030		-4.806812
0.730303		2.143030		-4.967099
0.732727		2.143030		-5.131912
0.735152		2.143030		-5.301351
0.737576		2.143030		-5.475521
0.740000		2.143030		-5.654528
0.742424		2.143030		-5.838478
0.744848		2.143030		-6.027481
0.747273		2.143030		-6.221646
0.749697		2.143030		-6.421086
0.752121		2.143030		-6.625914
0.754545		2.143030		-6.836247
0.756970		2.143030		-7.052200
0.759394		2.143030		-7.273894
0.761818		2.143030		-7.501449
0.764242		2.143030		-7.734988
0.766667		2.143030		-7.974634
0.769091		2.143030		-8.220515
0.771515		2.143030		-8.472756
0.773939		2.143030		-8.731489
0.776364		2.143030		-8.996845
0.778788		2.143030		-9.268956
0.781212		2.143030		-9.547958
0.783636		2.143030		-9.833988
0.786061		2.143030		-10.127184
0.788485		2.143030		-10.427688
0.790909		2.143030		-10.735640
0.793333		2.143030		-11.051187
0.795758		2.143030		-11.374473
0.798182		2.143030		-11.705648
0.800606		2.143030		-12.044860
0.803030		2.143030		-12.392262
0.805455		2.143030		-12.748008
0.807879		2.143030		-13.112253
0.810303		2.143030		-13.485156
0.812727		2.143030		-13.866874
0.815152		2.143030		-14.257571
0.817576		2.143030		-14.657409
0.820000		2.143030		-15.066554
0.580000		2.170505		-0.487416
0.582424		2.170505		-0.509693
0.584848		2.170505		-0.532861
0.587273		2.170505		-0.556947
0.589697		2.170505		-0.581984
0.592121		2.170505		-0.608003
0.594545		2.170505		-0.635036
0.596970		2.170505		-0.663116
0.599394		2.170505		-0.692278
0.601818		2.170505		-0.722556
0.604242		2.170505		-0.753987
0.606667		2.170505		-0.786607
0.609091		2.170505		-0.820454
0.611515		2.170505		-0.855566
0.613939		2.170505		-0.891983
0.616364		2.170505		-0.929746
0.618788		2.170505		-0.968895
0.621212		2.170505		-1.009475
0.623636		2.170505		-1.051527
0.626061		2.170505		-1.095097
0.628485		2.170505		-1.140230
0.630909		2.170505		-1.186972
0.633333		2.170505		-1.235373
0.635758		2.170505		-1.285479
0.638182		2.170505		-1.337341
0.640606		2.170505		-1.391011
0.643030		2.170505		-1.446540
0.645455		2.170505		-1.503981
0.647879		2.170505		-1.563389
0.650303		2.170505		-1.624819
0.652727		2.170505		-1.688329
0.655152		2.170505		-1.753975
0.657576		2.170505		-1.821819
0.660000		2.170505		-1.891919
0.662424		2.170505		-1.964338
0.664848		2.170505		-2.039138
0.667273		2.170505		-2.116384
0.669697		2.170505		-2.196141
0.672121		2.170505		-2.278477
0.674545		2.170505		-2.363458
0.676970		2.170505		-2.451156
0.679394		2.170505		-2.541641
0.681818		2.170505		-2.634984
0.684242		2.170505		-2.731260
0.686667		2.170505		-2.830544
0.689091		2.170505		-2.932912
0.691515		2.170505		-3.038441
0.693939		2.170505		-3.147212
0.696364		2.170505		-3.259305
0.698788		2.170505		-3.374803
0.701212		2.170505		-3.493788
0.703636		2.170505		-3.616346
0.706061		2.170505		-3.742564
0.708485		2.170505		-3.872530
0.710909		2.170505		-4.006334
0.713333		2.170505		-4.144068
0.715758		2.170505		-4.285823
0.718182		2.170505		-4.431695
0.720606		2.170505		-4.581779
0.723030		2.170505		-4.736174
0.725455		2.170505		-4.894978
0.727879		2.170505		-5.058293
0.730303		2.170505		-5.226221
0.732727		2.170505		-5.398866
0.735152		2.170505		-5.576334
0.737576		2.170505		-5.758732
0.740000		2.170505		-5.946171
0.742424		2.170505		-6.138760
0.744848		2.170505		-6.336612
0.747273		2.170505		-6.539842
0.749697		2.170505		-6.748565
0.752121		2.170505		-6.962901
0.754545		2.170505		-7.182967
0.756970		2.170505		-7.408886
0.759394		2.170505		-7.640781
0.761818		2.170505		-7.878776
0.764242		2.170505		-8.122999
0.766667		2.170505		-8.373577
0.769091		2.170505		-8.630642
0.771515		2.170505		-8.894325
0.773939		2.170505		-9.164760
0.776364		2.170505		-9.442083
0.778788		2.170505		-9.726433
0.781212		2.170505		-10.017948
0.783636		2.170505		-10.316770
0.786061		2.170505		-10.623043
0.788485		2.170505		-10.936911
0.790909		2.170505		-11.258522
0.793333		2.170505		-11.588024
0.795758		2.170505		-11.925570
0.798182		2.170505		-12.271311
0.800606		2.170505		-12.625403
0.803030		2.170505		-12.988002
0.805455		2.170505		-13.359268
0.807879		2.170505		-13.739360
0.810303		2.170505		-14.128442
0.812727		2.170505		-14.526678
0.815152		2.170505		-14.934235
0.817576		2.170505		-15.351282
0.820000		2.170505		-15.777989
0.580000		2.197980		-0.518647
0.582424		2.197980		-0.542238
0.584848		2.197980		-0.566766
0.587273		2.197980		-0.592263
0.589697		2.197980		-0.618759
0.592121		2.197980		-0.646289
0.594545		2.197980		-0.674887
0.596970		2.197980		-0.704586
0.599394		2.197980		-0.735423
0.601818		2.197980		-0.767434
0.604242		2.197980		-0.800657
0.606667		2.197980		-0.835130
0.609091		2.197980		-0.870893
0.611515		2.197980		-0.907985
0.613939		2.197980		-0.946449
0.616364		2.197980		-0.986326
0.618788		2.197980		-1.027660
0.621212		2.197980		-1.070495
0.623636		2.197980		-1.114876
0.626061		2.197980		-1.160851
0.628485		2.197980		-1.208466
0.630909		2.197980		-1.257770
0.633333		2.197980		-1.308813
0.635758		2.197980		-1.361646
0.638182		2.197980		-1.416320
0.640606		2.197980		-1.472890
0.643030		2.197980		-1.531408
0.645455		2.197980		-1.591932
0.647879		2.197980		-1.654516
0.650303		2.197980		-1.719220
0.652727		2.197980		-1.786102
0.655152		2.197980		-1.855223
0.657576		2.197980		-1.926644
0.660000		2.197980		-2.000429
0.662424		2.197980		-2.076641
0.664848		2.197980		-2.155347
0.667273		2.197980		-2.236612
0.669697		2.197980		-2.320505
0.672121		2.197980		-2.407096
0.674545		2.197980		-2.496456
0.676970		2.197980		-2.588656
0.679394		2.197980		-2.683771
0.681818		2.197980		-2.781876
0.684242		2.197980		-2.883047
0.686667		2.197980		-2.987362
0.689091		2.197980		-3.094900
0.691515		2.197980		-3.205743
0.693939		2.197980		-3.319972
0.696364		2.197980		-3.437673
0.698788		2.197980		-3.558929
0.701212		2.197980		-3.683828
0.703636		2.197980		-3.812459
0.706061		2.197980		-3.944912
0.708485		2.197980		-4.081277
0.710909		2.197980		-4.221648
0.713333		2.197980		-4.366121
0.715758		2.197980		-4.514791
0.718182		2.197980		-4.667756
0.720606		2.197980		-4.825116
0.723030		2.197980		-4.986973
0.725455		2.197980		-5.153428
0.727879		2.197980		-5.324587
0.730303		2.197980		-5.500557
0.732727		2.197980		-5.681444
0.735152		2.197980		-5.867359
0.737576		2.197980		-6.058413
0.740000		2.197980		-6.254720
0.742424		2.197980		-6.456394
0.744848		2.197980		-6.663552
0.747273		2.197980		-6.876312
0.749697		2.197980		-7.094794
0.752121		2.197980		-7.319121
0.754545		2.197980		-7.549416
0.756970		2.197980		-7.785806
0.759394		2.197980		-8.028416
0.761818		2.197980		-8.277377
0.764242		2.197980		-8.532820
0.766667		2.197980		-8.794878
0.769091		2.197980		-9.063685
0.771515		2.197980		-9.339378
0.773939		2.197980		-9.622096
0.776364		2.197980		-9.911979
0.778788		2.197980		-10.209170
0.781212		2.197980		-10.513813
0.783636		2.197980		-10.826054
0.786061		2.197980		-11.146042
0.788485		2.197980		-11.473926
0.790909		2.197980		-11.809858
0.793333		2.197980		-12.153993
0.795758		2.197980		-12.506486
0.798182		2.197980		-12.867496
0.800606		2.197980		-13.237182
0.803030		2.197980		-13.615706
0.805455		2.197980		-14.003232
0.807879		2.197980		-14.399926
0.810303		2.197980		-14.805956
0.812727		2.197980		-15.221491
0.815152		2.197980		-15.646705
0.817576		2.197980		-16.081770
0.820000		2.197980		-16.526863
0.580000		2.225455		-0.552175
0.582424		2.225455		-0.577167
0.584848		2.225455		-0.603146
0.587273		2.225455		-0.630145
0.589697		2.225455		-0.658197
0.592121		2.225455		-0.687337
0.594545		2.225455		-0.717601
0.596970		2.225455		-0.749024
0.599394		2.225455		-0.781644
0.601818		2.225455		-0.815499
0.604242		2.225455		-0.850629
0.606667		2.225455		-0.887073
0.609091		2.225455		-0.924873
0.611515		2.225455		-0.964071
0.613939		2.225455		-1.004709
0.616364		2.225455		-1.046833
0.618788		2.225455		-1.090487
0.621212		2.225455		-1.135717
0.623636		2.225455		-1.182572
0.626061		2.225455		-1.231099
0.628485		2.225455		-1.281348
0.630909		2.225455		-1.333370
0.633333		2.225455		-1.387216
0.635758		2.225455		-1.442941
0.638182		2.225455		-1.500597
0.640606		2.225455		-1.560240
0.643030		2.225455		-1.621927
0.645455		2.225455		-1.685716
0.647879		2.225455		-1.751665
0.650303		2.225455		-1.819836
0.652727		2.225455		-1.890289
0.655152		2.225455		-1.963088
0.657576		2.225455		-2.038296
0.660000		2.225455		-2.115980
0.662424		2.225455		-2.196205
0.664848		2.225455		-2.279041
0.667273		2.225455		-2.364557
0.669697		2.225455		-2.452823
0.672121		2.225455		-2.543913
0.674545		2.225455		-2.637899
0.676970		2.225455		-2.734857
0.679394		2.225455		-2.834864
0.681818		2.225455		-2.937998
0.684242		2.225455		-3.044337
0.686667		2.225455		-3.153964
0.689091		2.225455		-3.266961
0.691515		2.225455		-3.383411
0.693939		2.225455		-3.503401
0.696364		2.225455		-3.627017
0.698788		2.225455		-3.754349
0.701212		2.225455		-3.885485
0.703636		2.225455		-4.020519
0.706061		2.225455		-4.159544
0.708485		2.225455		-4.302655
0.710909		2.225455		-4.449948
0.713333		2.225455		-4.601521
0.715758		2.225455		-4.757476
0.718182		2.225455		-4.917912
0.720606		2.225455		-5.082935
0.723030		2.225455		-5.252648
0.725455		2.225455		-5.427159
0.727879		2.225455		-5.606575
0.730303		2.225455		-5.791008
0.732727		2.225455		-5.980569
0.735152		2.225455		-6.175371
0.737576		2.225455		-6.375531
0.740000		2.225455		-6.581165
0.742424		2.225455		-6.792392
0.744848		2.225455		-7.009334
0.747273		2.225455		-7.232112
0.749697		2.225455		-7.460852
0.752121		2.225455		-7.695680
0.754545		2.225455		-7.936723
0.756970		2.225455		-8.184113
0.759394		2.225455		-8.437980
0.761818		2.225455		-8.698459
0.764242		2.225455		-8.965684
0.766667		2.225455		-9.239795
0.769091		2.225455		-9.520930
0.771515		2.225455		-9.809230
0.773939		2.225455		-10.104840
0.776364		2.225455		-10.407903
0.778788		2.225455		-10.718568
0.781212		2.225455		-11.036983
0.783636		2.225455		-11.363300
0.786061		2.225455		-11.697672
0.788485		2.225455		-12.040254
0.790909		2.225455		-12.391203
0.793333		2.225455		-12.750678
0.795758		2.225455		-13.118840
0.798182		2.225455		-13.495852
0.800606		2.225455		-13.881879
0.803030		2.225455		-14.277090
0.805455		2.225455		-14.681652
0.807879		2.225455		-15.095737
0.810303		2.225455		-15.519518
0.812727		2.225455		-15.953171
0.815152		2.225455		-16.396873
0.817576		2.225455		-16.850804
0.820000		2.225455		-17.315145
0.580000		2.252929		-0.588175
0.582424		2.252929		-0.614662
0.584848		2.252929		-0.642188
0.587273		2.252929		-0.670788
0.589697		2.252929		-0.700498
0.592121		2.252929		-0.731353
0.594545		2.252929		-0.763391
0.596970		2.252929		-0.796649
0.599394		2.252929		-0.831167
0.601818		2.252929		-0.866985
0.604242		2.252929		-0.904143
0.606667		2.252929		-0.942684
0.609091		2.252929		-0.982650
0.611515		2.252929		-1.024085
0.613939		2.252929		-1.067035
0.616364		2.252929		-1.111546
0.618788		2.252929		-1.157664
0.621212		2.252929		-1.205439
0.623636		2.252929		-1.254919
0.626061		2.252929		-1.306155
0.628485		2.252929		-1.359200
0.630909		2.252929		-1.414105
0.633333		2.252929		-1.470925
0.635758		2.252929		-1.529716
0.638182		2.252929		-1.590533
0.640606		2.252929		-1.653434
0.643030		2.252929		-1.718479
0.645455		2.252929		-1.785728
0.647879		2.252929		-1.855242
0.650303		2.252929		-1.927084
0.652727		2.252929		-2.001318
0.655152		2.252929		-2.078010
0.657576		2.252929		-2.157226
0.660000		2.252929		-2.239036
0.662424		2.252929		-2.323507
0.664848		2.252929		-2.410712
0.667273		2.252929		-2.500722
0.669697		2.252929		-2.593612
0.672121		2.252929		-2.689456
0.674545		2.252929		-2.788332
0.676970		2.252929		-2.890317
0.679394		2.252929		-2.995492
0.681818		2.252929		-3.103937
0.684242		2.252929		-3.215735
0.686667		2.252929		-3.330970
0.689091		2.252929		-3.449728
0.691515		2.252929		-3.572096
0.693939		2.252929		-3.698164
0.696364		2.252929		-3.828021
0.698788		2.252929		-3.961761
0.701212		2.252929		-4.099475
0.703636		2.252929		-4.241261
0.706061		2.252929		-4.387214
0.708485		2.252929		-4.537434
0.710909		2.252929		-4.692021
0.713333		2.252929		-4.851077
0.715758		2.252929		-5.014705
0.718182		2.252929		-5.183012
0.720606		2.252929		-5.356103
0.723030		2.252929		-5.534089
0.725455		2.252929		-5.717080
0.727879		2.252929		-5.905188
0.730303		2.252929		-6.098527
0.732727		2.252929		-6.297214
0.735152		2.252929		-6.501366
0.737576		2.252929		-6.711103
0.740000		2.252929		-6.926547
0.742424		2.252929		-7.147820
0.744848		2.252929		-7.375049
0.747273		2.252929		-7.608359
0.749697		2.252929		-7.847880
0.752121		2.252929		-8.093743
0.754545		2.252929		-8.346079
0.756970		2.252929		-8.605025
0.759394		2.252929		-8.870716
0.761818		2.252929		-9.143291
0.764242		2.252929		-9.422890
0.766667		2.252929		-9.709656
0.769091		2.252929		-10.003732
0.771515		2.252929		-10.305265
0.773939		2.252929		-10.614404
0.776364		2.252929		-10.931298
0.778788		2.252929		-11.256099
0.781212		2.252929		-11.588962
0.783636		2.252929		-11.930043
0.786061		2.252929		-12.279501
0.788485		2.252929		-12.637495
0.790909		2.252929		-13.004188
0.793333		2.252929		-13.379744
0.795758		2.252929		-13.764329
0.798182		2.252929		-14.158113
0.800606		2.252929		-14.561265
0.803030		2.252929		-14.973958
0.805455		2.252929		-15.396368
0.807879		2.252929		-15.828669
0.810303		2.252929		-16.271043
0.812727		2.252929		-16.723669
0.815152		2.252929		-17.186730
0.817576		2.252929		-17.660413
0.820000		2.252929		-18.144903
0.580000		2.280404		-0.626837
0.582424		2.280404		-0.654916
0.584848		2.280404		-0.684092
0.587273		2.280404		-0.714399
0.589697		2.280404		-0.745875
0.592121		2.280404		-0.778557
0.594545		2.280404		-0.812484
0.596970		2.280404		-0.847697
0.599394		2.280404		-0.884235
0.601818		2.280404		-0.922140
0.604242		2.280404		-0.961457
0.606667		2.280404		-1.002227
0.609091		2.280404		-1.044496
0.611515		2.280404		-1.088310
0.613939		2.280404		-1.133717
0.616364		2.280404		-1.180763
0.618788		2.280404		-1.229500
0.621212		2.280404		-1.279976
0.623636		2.280404		-1.332244
0.626061		2.280404		-1.386356
0.628485		2.280404		-1.442367
0.630909		2.280404		-1.500331
0.633333		2.280404		-1.560305
0.635758		2.280404		-1.622347
0.638182		2.280404		-1.686516
0.640606		2.280404		-1.752871
0.643030		2.280404		-1.821474
0.645455		2.280404		-1.892388
0.647879		2.280404		-1.965678
0.650303		2.280404		-2.041408
0.652727		2.280404		-2.119645
0.655152		2.280404		-2.200458
0.657576		2.280404		-2.283916
0.660000		2.280404		-2.370091
0.662424		2.280404		-2.459053
0.664848		2.280404		-2.550879
0.667273		2.280404		-2.645642
0.669697		2.280404		-2.743419
0.672121		2.280404		-2.844289
0.674545		2.280404		-2.948332
0.676970		2.280404		-3.055629
0.679394		2.280404		-3.166262
0.681818		2.280404		-3.280316
0.684242		2.280404		-3.397878
0.686667		2.280404		-3.519034
0.689091		2.280404		-3.643873
0.691515		2.280404		-3.772487
0.693939		2.280404		-3.904967
0.696364		2.280404		-4.041409
0.698788		2.280404		-4.181906
0.701212		2.280404		-4.326557
0.703636		2.280404		-4.475461
0.706061		2.280404		-4.628718
0.708485		2.280404		-4.786431
0.710909		2.280404		-4.948704
0.713333		2.280404		-5.115643
0.715758		2.280404		-5.287355
0.718182		2.280404		-5.463950
0.720606		2.280404		-5.645539
0.723030		2.280404		-5.832234
0.725455		2.280404		-6.024151
0.727879		2.280404		-6.221407
0.730303		2.280404		-6.424119
0.732727		2.280404		-6.632408
0.735152		2.280404		-6.846396
0.737576		2.280404		-7.066207
0.740000		2.280404		-7.291967
0.742424		2.280404		-7.523804
0.744848		2.280404		-7.761846
0.747273		2.280404		-8.006227
0.749697		2.280404		-8.257079
0.752121		2.280404		-8.514537
0.754545		2.280404		-8.778739
0.756970		2.280404		-9.049825
0.759394		2.280404		-9.327935
0.761818		2.280404		-9.613213
0.764242		2.280404		-9.905805
0.766667		2.280404		-10.205856
0.769091		2.280404		-10.513517
0.771515		2.280404		-10.828939
0.773939		2.280404		-11.152276
0.776364		2.280404		-11.483681
0.778788		2.280404		-11.823313
0.781212		2.280404		-12.171332
0.783636		2.280404		-12.527898
0.786061		2.280404		-12.893176
0.788485		2.280404		-13.267330
0.790909		2.280404		-13.650529
0.793333		2.280404		-14.042942
0.795758		2.280404		-14.444741
0.798182		2.280404		-14.856101
0.800606		2.280404		-15.277197
0.803030		2.280404		-15.708207
0.805455		2.280404		-16.149312
0.807879		2.280404		-16.600695
0.810303		2.280404		-17.062540
0.812727		2.280404		-17.535034
0.815152		2.280404		-18.018365
0.817576		2.280404		-18.512725
0.820000		2.280404		-19.018308
0.580000		2.307879		-0.668362
0.582424		2.307879		-0.698140
0.584848		2.307879		-0.729074
0.587273		2.307879		-0.761200
0.589697		2.307879		-0.794558
0.592121		2.307879		-0.829186
0.594545		2.307879		-0.865125
0.596970		2.307879		-0.902418
0.599394		2.307879		-0.941106
0.601818		2.307879		-0.981234
0.604242		2.307879		-1.022846
0.606667		2.307879		-1.065987
0.609091		2.307879		-1.110705
0.611515		2.307879		-1.157048
0.613939		2.307879		-1.205065
0.616364		2.307879		-1.254806
0.618788		2.307879		-1.306323
0.621212		2.307879		-1.359668
0.623636		2.307879		-1.414895
0.626061		2.307879		-1.472060
0.628485		2.307879		-1.531218
0.630909		2.307879		-1.592428
0.633333		2.307879		-1.655747
0.635758		2.307879		-1.721237
0.638182		2.307879		-1.788958
0.640606		2.307879		-1.858973
0.643030		2.307879		-1.931347
0.645455		2.307879		-2.006145
0.647879		2.307879		-2.083433
0.650303		2.307879		-2.163280
0.652727		2.307879		-2.245755
0.655152		2.307879		-2.330930
0.657576		2.307879		-2.418877
0.660000		2.307879		-2.509669
0.662424		2.307879		-2.603383
0.664848		2.307879		-2.700094
0.667273		2.307879		-2.799882
0.669697		2.307879		-2.902827
0.672121		2.307879		-3.009009
0.674545		2.307879		-3.118511
0.676970		2.307879		-3.231419
0.679394		2.307879		-3.347818
0.681818		2.307879		-3.467797
0.684242		2.307879		-3.591443
0.686667		2.307879		-3.718849
0.689091		2.307879		-3.850107
0.691515		2.307879		-3.985311
0.693939		2.307879		-4.124558
0.696364		2.307879		-4.267944
0.698788		2.307879		-4.415569
0.701212		2.307879		-4.567534
0.703636		2.307879		-4.723943
0.706061		2.307879		-4.884899
0.708485		2.307879		-5.050508
0.710909		2.307879		-5.220880
0.713333		2.307879		-5.396123
0.715758		2.307879		-5.576350
0.718182		2.307879		-5.761674
0.720606		2.307879		-5.952210
0.723030		2.307879		-6.148075
0.725455		2.307879		-6.349388
