101
81
T [GeV]		muB [GeV]		c2_T4 [fm^3/GeV^3 * GeV^4]
0.162000		0.200000		-0.005279
0.163000		0.200000		-0.005097
0.164000		0.200000		-0.004923
0.165000		0.200000		-0.004756
0.166000		0.200000		-0.004596
0.167000		0.200000		-0.004443
0.168000		0.200000		-0.004296
0.169000		0.200000		-0.004155
0.170000		0.200000		-0.004019
0.171000		0.200000		-0.003890
0.172000		0.200000		-0.003765
0.173000		0.200000		-0.003646
0.174000		0.200000		-0.003531
0.175000		0.200000		-0.003421
0.176000		0.200000		-0.003315
0.177000		0.200000		-0.003213
0.178000		0.200000		-0.003115
0.179000		0.200000		-0.003021
0.180000		0.200000		-0.002930
0.181000		0.200000		-0.002843
0.182000		0.200000		-0.002760
0.183000		0.200000		-0.002679
0.184000		0.200000		-0.002601
0.185000		0.200000		-0.002526
0.186000		0.200000		-0.002454
0.187000		0.200000		-0.002385
0.188000		0.200000		-0.002318
0.189000		0.200000		-0.002253
0.190000		0.200000		-0.002191
0.191000		0.200000		-0.002131
0.192000		0.200000		-0.002073
0.193000		0.200000		-0.002018
0.194000		0.200000		-0.001964
0.195000		0.200000		-0.001912
0.196000		0.200000		-0.001861
0.197000		0.200000		-0.001813
0.198000		0.200000		-0.001766
0.199000		0.200000		-0.001720
0.200000		0.200000		-0.001677
0.100000		0.210000		-0.090956
0.101000		0.210000		-0.085815
0.102000		0.210000		-0.081003
0.103000		0.210000		-0.076497
0.104000		0.210000		-0.072275
0.105000		0.210000		-0.068316
0.106000		0.210000		-0.064603
0.107000		0.210000		-0.061118
0.108000		0.210000		-0.057847
0.109000		0.210000		-0.054773
0.110000		0.210000		-0.051885
0.111000		0.210000		-0.049170
0.112000		0.210000		-0.046616
0.113000		0.210000		-0.044213
0.114000		0.210000		-0.041950
0.115000		0.210000		-0.039820
0.116000		0.210000		-0.037812
0.117000		0.210000		-0.035920
0.118000		0.210000		-0.034137
0.119000		0.210000		-0.032454
0.120000		0.210000		-0.030867
0.121000		0.210000		-0.029368
0.122000		0.210000		-0.027953
0.123000		0.210000		-0.026617
0.124000		0.210000		-0.025354
0.125000		0.210000		-0.024160
0.126000		0.210000		-0.023032
0.127000		0.210000		-0.021964
0.128000		0.210000		-0.020953
0.129000		0.210000		-0.019997
0.130000		0.210000		-0.019092
0.131000		0.210000		-0.018234
0.132000		0.210000		-0.017421
0.133000		0.210000		-0.016650
0.134000		0.210000		-0.015920
0.135000		0.210000		-0.015227
0.136000		0.210000		-0.014570
0.137000		0.210000		-0.013946
0.138000		0.210000		-0.013353
0.139000		0.210000		-0.012790
0.140000		0.210000		-0.012256
0.141000		0.210000		-0.011748
0.142000		0.210000		-0.011265
0.143000		0.210000		-0.010805
0.144000		0.210000		-0.010368
0.145000		0.210000		-0.009952
0.146000		0.210000		-0.009556
0.147000		0.210000		-0.009179
0.148000		0.210000		-0.008820
0.149000		0.210000		-0.008477
0.150000		0.210000		-0.008151
0.151000		0.210000		-0.007840
0.152000		0.210000		-0.007543
0.153000		0.210000		-0.007260
0.154000		0.210000		-0.006989
0.155000		0.210000		-0.006731
0.156000		0.210000		-0.006485
0.157000		0.210000		-0.006249
0.158000		0.210000		-0.006024
0.159000		0.210000		-0.005809
0.160000		0.210000		-0.005604
0.161000		0.210000		-0.005407
0.162000		0.210000		-0.005218
0.163000		0.210000		-0.005038
0.164000		0.210000		-0.004866
0.165000		0.210000		-0.004700
0.166000		0.210000		-0.004542
0.167000		0.210000		-0.004390
0.168000		0.210000		-0.004245
0.169000		0.210000		-0.004106
0.170000		0.210000		-0.003972
0.171000		0.210000		-0.003844
0.172000		0.210000		-0.003721
0.173000		0.210000		-0.003602
0.174000		0.210000		-0.003489
0.175000		0.210000		-0.003380
0.176000		0.210000		-0.003275
0.177000		0.210000		-0.003175
0.178000		0.210000		-0.003078
0.179000		0.210000		-0.002985
0.180000		0.210000		-0.002895
0.181000		0.210000		-0.002809
0.182000		0.210000		-0.002727
0.183000		0.210000		-0.002647
0.184000		0.210000		-0.002570
0.185000		0.210000		-0.002496
0.186000		0.210000		-0.002425
0.187000		0.210000		-0.002356
0.188000		0.210000		-0.002290
0.189000		0.210000		-0.002227
0.190000		0.210000		-0.002165
0.191000		0.210000		-0.002106
0.192000		0.210000		-0.002049
0.193000		0.210000		-0.001994
0.194000		0.210000		-0.001940
0.195000		0.210000		-0.001889
0.196000		0.210000		-0.001839
0.197000		0.210000		-0.001791
0.198000		0.210000		-0.001745
0.199000		0.210000		-0.001700
0.200000		0.210000		-0.001657
0.100000		0.220000		-0.090329
0.101000		0.220000		-0.085211
0.102000		0.220000		-0.080422
0.103000		0.220000		-0.075937
0.104000		0.220000		-0.071735
0.105000		0.220000		-0.067797
0.106000		0.220000		-0.064103
0.107000		0.220000		-0.060637
0.108000		0.220000		-0.057383
0.109000		0.220000		-0.054327
0.110000		0.220000		-0.051456
0.111000		0.220000		-0.048756
0.112000		0.220000		-0.046218
0.113000		0.220000		-0.043829
0.114000		0.220000		-0.041581
0.115000		0.220000		-0.039464
0.116000		0.220000		-0.037470
0.117000		0.220000		-0.035591
0.118000		0.220000		-0.033819
0.119000		0.220000		-0.032149
0.120000		0.220000		-0.030572
0.121000		0.220000		-0.029085
0.122000		0.220000		-0.027680
0.123000		0.220000		-0.026354
0.124000		0.220000		-0.025101
0.125000		0.220000		-0.023916
0.126000		0.220000		-0.022796
0.127000		0.220000		-0.021737
0.128000		0.220000		-0.020735
0.129000		0.220000		-0.019787
0.130000		0.220000		-0.018889
0.131000		0.220000		-0.018038
0.132000		0.220000		-0.017232
0.133000		0.220000		-0.016469
0.134000		0.220000		-0.015745
0.135000		0.220000		-0.015058
0.136000		0.220000		-0.014407
0.137000		0.220000		-0.013788
0.138000		0.220000		-0.013202
0.139000		0.220000		-0.012644
0.140000		0.220000		-0.012115
0.141000		0.220000		-0.011611
0.142000		0.220000		-0.011133
0.143000		0.220000		-0.010678
0.144000		0.220000		-0.010246
0.145000		0.220000		-0.009834
0.146000		0.220000		-0.009442
0.147000		0.220000		-0.009069
0.148000		0.220000		-0.008713
0.149000		0.220000		-0.008375
0.150000		0.220000		-0.008052
0.151000		0.220000		-0.007744
0.152000		0.220000		-0.007450
0.153000		0.220000		-0.007170
0.154000		0.220000		-0.006903
0.155000		0.220000		-0.006648
0.156000		0.220000		-0.006404
0.157000		0.220000		-0.006171
0.158000		0.220000		-0.005949
0.159000		0.220000		-0.005736
0.160000		0.220000		-0.005533
0.161000		0.220000		-0.005338
0.162000		0.220000		-0.005152
0.163000		0.220000		-0.004974
0.164000		0.220000		-0.004804
0.165000		0.220000		-0.004641
0.166000		0.220000		-0.004484
0.167000		0.220000		-0.004334
0.168000		0.220000		-0.004191
0.169000		0.220000		-0.004053
0.170000		0.220000		-0.003921
0.171000		0.220000		-0.003794
0.172000		0.220000		-0.003673
0.173000		0.220000		-0.003556
0.174000		0.220000		-0.003444
0.175000		0.220000		-0.003337
0.176000		0.220000		-0.003233
0.177000		0.220000		-0.003134
0.178000		0.220000		-0.003038
0.179000		0.220000		-0.002947
0.180000		0.220000		-0.002858
0.181000		0.220000		-0.002773
0.182000		0.220000		-0.002692
0.183000		0.220000		-0.002613
0.184000		0.220000		-0.002537
0.185000		0.220000		-0.002464
0.186000		0.220000		-0.002394
0.187000		0.220000		-0.002326
0.188000		0.220000		-0.002261
0.189000		0.220000		-0.002198
0.190000		0.220000		-0.002138
0.191000		0.220000		-0.002079
0.192000		0.220000		-0.002023
0.193000		0.220000		-0.001968
0.194000		0.220000		-0.001916
0.195000		0.220000		-0.001865
0.196000		0.220000		-0.001816
0.197000		0.220000		-0.001769
0.198000		0.220000		-0.001723
0.199000		0.220000		-0.001679
0.200000		0.220000		-0.001636
0.100000		0.230000		-0.089573
0.101000		0.230000		-0.084484
0.102000		0.230000		-0.079722
0.103000		0.230000		-0.075264
0.104000		0.230000		-0.071088
0.105000		0.230000		-0.067174
0.106000		0.230000		-0.063505
0.107000		0.230000		-0.060062
0.108000		0.230000		-0.056830
0.109000		0.230000		-0.053796
0.110000		0.230000		-0.050945
0.111000		0.230000		-0.048265
0.112000		0.230000		-0.045746
0.113000		0.230000		-0.043376
0.114000		0.230000		-0.041145
0.115000		0.230000		-0.039046
0.116000		0.230000		-0.037068
0.117000		0.230000		-0.035204
0.118000		0.230000		-0.033448
0.119000		0.230000		-0.031792
0.120000		0.230000		-0.030229
0.121000		0.230000		-0.028755
0.122000		0.230000		-0.027363
0.123000		0.230000		-0.026049
0.124000		0.230000		-0.024808
0.125000		0.230000		-0.023635
0.126000		0.230000		-0.022526
0.127000		0.230000		-0.021477
0.128000		0.230000		-0.020485
0.129000		0.230000		-0.019546
0.130000		0.230000		-0.018657
0.131000		0.230000		-0.017816
0.132000		0.230000		-0.017018
0.133000		0.230000		-0.016263
0.134000		0.230000		-0.015547
0.135000		0.230000		-0.014867
0.136000		0.230000		-0.014223
0.137000		0.230000		-0.013612
0.138000		0.230000		-0.013032
0.139000		0.230000		-0.012481
0.140000		0.230000		-0.011957
0.141000		0.230000		-0.011460
0.142000		0.230000		-0.010987
0.143000		0.230000		-0.010537
0.144000		0.230000		-0.010110
0.145000		0.230000		-0.009703
0.146000		0.230000		-0.009316
0.147000		0.230000		-0.008947
0.148000		0.230000		-0.008596
0.149000		0.230000		-0.008262
0.150000		0.230000		-0.007943
0.151000		0.230000		-0.007639
0.152000		0.230000		-0.007349
0.153000		0.230000		-0.007073
0.154000		0.230000		-0.006809
0.155000		0.230000		-0.006557
0.156000		0.230000		-0.006316
0.157000		0.230000		-0.006087
0.158000		0.230000		-0.005867
0.159000		0.230000		-0.005657
0.160000		0.230000		-0.005457
0.161000		0.230000		-0.005265
0.162000		0.230000		-0.005081
0.163000		0.230000		-0.004906
0.164000		0.230000		-0.004737
0.165000		0.230000		-0.004576
0.166000		0.230000		-0.004422
0.167000		0.230000		-0.004274
0.168000		0.230000		-0.004133
0.169000		0.230000		-0.003997
0.170000		0.230000		-0.003867
0.171000		0.230000		-0.003742
0.172000		0.230000		-0.003622
0.173000		0.230000		-0.003507
0.174000		0.230000		-0.003396
0.175000		0.230000		-0.003290
0.176000		0.230000		-0.003188
0.177000		0.230000		-0.003091
0.178000		0.230000		-0.002996
0.179000		0.230000		-0.002906
0.180000		0.230000		-0.002819
0.181000		0.230000		-0.002735
0.182000		0.230000		-0.002655
0.183000		0.230000		-0.002577
0.184000		0.230000		-0.002502
0.185000		0.230000		-0.002431
0.186000		0.230000		-0.002361
0.187000		0.230000		-0.002295
0.188000		0.230000		-0.002230
0.189000		0.230000		-0.002168
0.190000		0.230000		-0.002109
0.191000		0.230000		-0.002051
0.192000		0.230000		-0.001995
0.193000		0.230000		-0.001942
0.194000		0.230000		-0.001890
0.195000		0.230000		-0.001840
0.196000		0.230000		-0.001792
0.197000		0.230000		-0.001745
0.198000		0.230000		-0.001700
0.199000		0.230000		-0.001657
0.200000		0.230000		-0.001615
0.100000		0.240000		-0.088685
0.101000		0.240000		-0.083630
0.102000		0.240000		-0.078902
0.103000		0.240000		-0.074476
0.104000		0.240000		-0.070332
0.105000		0.240000		-0.066448
0.106000		0.240000		-0.062807
0.107000		0.240000		-0.059392
0.108000		0.240000		-0.056188
0.109000		0.240000		-0.053179
0.110000		0.240000		-0.050353
0.111000		0.240000		-0.047697
0.112000		0.240000		-0.045201
0.113000		0.240000		-0.042853
0.114000		0.240000		-0.040643
0.115000		0.240000		-0.038564
0.116000		0.240000		-0.036606
0.117000		0.240000		-0.034761
0.118000		0.240000		-0.033023
0.119000		0.240000		-0.031384
0.120000		0.240000		-0.029838
0.121000		0.240000		-0.028379
0.122000		0.240000		-0.027003
0.123000		0.240000		-0.025703
0.124000		0.240000		-0.024476
0.125000		0.240000		-0.023316
0.126000		0.240000		-0.022220
0.127000		0.240000		-0.021184
0.128000		0.240000		-0.020203
0.129000		0.240000		-0.019276
0.130000		0.240000		-0.018398
0.131000		0.240000		-0.017566
0.132000		0.240000		-0.016779
0.133000		0.240000		-0.016033
0.134000		0.240000		-0.015326
0.135000		0.240000		-0.014655
0.136000		0.240000		-0.014019
0.137000		0.240000		-0.013416
0.138000		0.240000		-0.012843
0.139000		0.240000		-0.012300
0.140000		0.240000		-0.011783
0.141000		0.240000		-0.011293
0.142000		0.240000		-0.010826
0.143000		0.240000		-0.010383
0.144000		0.240000		-0.009961
0.145000		0.240000		-0.009560
0.146000		0.240000		-0.009178
0.147000		0.240000		-0.008815
0.148000		0.240000		-0.008469
0.149000		0.240000		-0.008139
0.150000		0.240000		-0.007825
0.151000		0.240000		-0.007525
0.152000		0.240000		-0.007239
0.153000		0.240000		-0.006967
0.154000		0.240000		-0.006707
0.155000		0.240000		-0.006459
0.156000		0.240000		-0.006222
0.157000		0.240000		-0.005995
0.158000		0.240000		-0.005779
0.159000		0.240000		-0.005572
0.160000		0.240000		-0.005375
0.161000		0.240000		-0.005186
0.162000		0.240000		-0.005005
0.163000		0.240000		-0.004832
0.164000		0.240000		-0.004666
0.165000		0.240000		-0.004508
0.166000		0.240000		-0.004356
0.167000		0.240000		-0.004210
0.168000		0.240000		-0.004071
0.169000		0.240000		-0.003937
0.170000		0.240000		-0.003809
0.171000		0.240000		-0.003686
0.172000		0.240000		-0.003568
0.173000		0.240000		-0.003455
0.174000		0.240000		-0.003346
0.175000		0.240000		-0.003242
0.176000		0.240000		-0.003141
0.177000		0.240000		-0.003045
0.178000		0.240000		-0.002952
0.179000		0.240000		-0.002863
0.180000		0.240000		-0.002778
0.181000		0.240000		-0.002695
0.182000		0.240000		-0.002616
0.183000		0.240000		-0.002539
0.184000		0.240000		-0.002466
0.185000		0.240000		-0.002395
0.186000		0.240000		-0.002327
0.187000		0.240000		-0.002261
0.188000		0.240000		-0.002198
0.189000		0.240000		-0.002137
0.190000		0.240000		-0.002078
0.191000		0.240000		-0.002022
0.192000		0.240000		-0.001967
0.193000		0.240000		-0.001914
0.194000		0.240000		-0.001863
0.195000		0.240000		-0.001814
0.196000		0.240000		-0.001767
0.197000		0.240000		-0.001721
0.198000		0.240000		-0.001676
0.199000		0.240000		-0.001634
0.200000		0.240000		-0.001592
0.100000		0.250000		-0.087664
0.101000		0.250000		-0.082650
0.102000		0.250000		-0.077961
0.103000		0.250000		-0.073574
0.104000		0.250000		-0.069466
0.105000		0.250000		-0.065617
0.106000		0.250000		-0.062010
0.107000		0.250000		-0.058628
0.108000		0.250000		-0.055455
0.109000		0.250000		-0.052477
0.110000		0.250000		-0.049680
0.111000		0.250000		-0.047052
0.112000		0.250000		-0.044582
0.113000		0.250000		-0.042260
0.114000		0.250000		-0.040076
0.115000		0.250000		-0.038020
0.116000		0.250000		-0.036085
0.117000		0.250000		-0.034262
0.118000		0.250000		-0.032544
0.119000		0.250000		-0.030925
0.120000		0.250000		-0.029399
0.121000		0.250000		-0.027959
0.122000		0.250000		-0.026600
0.123000		0.250000		-0.025317
0.124000		0.250000		-0.024106
0.125000		0.250000		-0.022961
0.126000		0.250000		-0.021880
0.127000		0.250000		-0.020858
0.128000		0.250000		-0.019891
0.129000		0.250000		-0.018976
0.130000		0.250000		-0.018111
0.131000		0.250000		-0.017291
0.132000		0.250000		-0.016515
0.133000		0.250000		-0.015780
0.134000		0.250000		-0.015083
0.135000		0.250000		-0.014422
0.136000		0.250000		-0.013796
0.137000		0.250000		-0.013202
0.138000		0.250000		-0.012637
0.139000		0.250000		-0.012102
0.140000		0.250000		-0.011593
0.141000		0.250000		-0.011110
0.142000		0.250000		-0.010651
0.143000		0.250000		-0.010215
0.144000		0.250000		-0.009800
0.145000		0.250000		-0.009405
0.146000		0.250000		-0.009029
0.147000		0.250000		-0.008671
0.148000		0.250000		-0.008331
0.149000		0.250000		-0.008006
0.150000		0.250000		-0.007697
0.151000		0.250000		-0.007402
0.152000		0.250000		-0.007121
0.153000		0.250000		-0.006853
0.154000		0.250000		-0.006598
0.155000		0.250000		-0.006353
0.156000		0.250000		-0.006120
0.157000		0.250000		-0.005898
0.158000		0.250000		-0.005685
0.159000		0.250000		-0.005482
0.160000		0.250000		-0.005288
0.161000		0.250000		-0.005102
0.162000		0.250000		-0.004924
0.163000		0.250000		-0.004754
0.164000		0.250000		-0.004591
0.165000		0.250000		-0.004435
0.166000		0.250000		-0.004286
0.167000		0.250000		-0.004143
0.168000		0.250000		-0.004006
0.169000		0.250000		-0.003874
0.170000		0.250000		-0.003748
0.171000		0.250000		-0.003627
0.172000		0.250000		-0.003511
0.173000		0.250000		-0.003400
0.174000		0.250000		-0.003293
0.175000		0.250000		-0.003190
0.176000		0.250000		-0.003092
0.177000		0.250000		-0.002997
0.178000		0.250000		-0.002906
0.179000		0.250000		-0.002818
0.180000		0.250000		-0.002734
0.181000		0.250000		-0.002653
0.182000		0.250000		-0.002575
0.183000		0.250000		-0.002500
0.184000		0.250000		-0.002428
0.185000		0.250000		-0.002358
0.186000		0.250000		-0.002291
0.187000		0.250000		-0.002227
0.188000		0.250000		-0.002165
0.189000		0.250000		-0.002105
0.190000		0.250000		-0.002047
0.191000		0.250000		-0.001991
0.192000		0.250000		-0.001937
0.193000		0.250000		-0.001885
0.194000		0.250000		-0.001835
0.195000		0.250000		-0.001787
0.196000		0.250000		-0.001740
0.197000		0.250000		-0.001695
0.198000		0.250000		-0.001652
0.199000		0.250000		-0.001610
0.200000		0.250000		-0.001569
0.100000		0.260000		-0.086509
0.101000		0.260000		-0.081543
0.102000		0.260000		-0.076900
0.103000		0.260000		-0.072556
0.104000		0.260000		-0.068490
0.105000		0.260000		-0.064683
0.106000		0.260000		-0.061115
0.107000		0.260000		-0.057770
0.108000		0.260000		-0.054634
0.109000		0.260000		-0.051690
0.110000		0.260000		-0.048927
0.111000		0.260000		-0.046331
0.112000		0.260000		-0.043892
0.113000		0.260000		-0.041600
0.114000		0.260000		-0.039443
0.115000		0.260000		-0.037415
0.116000		0.260000		-0.035505
0.117000		0.260000		-0.033707
0.118000		0.260000		-0.032013
0.119000		0.260000		-0.030417
0.120000		0.260000		-0.028913
0.121000		0.260000		-0.027494
0.122000		0.260000		-0.026155
0.123000		0.260000		-0.024891
0.124000		0.260000		-0.023698
0.125000		0.260000		-0.022571
0.126000		0.260000		-0.021506
0.127000		0.260000		-0.020500
0.128000		0.260000		-0.019548
0.129000		0.260000		-0.018648
0.130000		0.260000		-0.017797
0.131000		0.260000		-0.016990
0.132000		0.260000		-0.016227
0.133000		0.260000		-0.015504
0.134000		0.260000		-0.014819
0.135000		0.260000		-0.014169
0.136000		0.260000		-0.013553
0.137000		0.260000		-0.012969
0.138000		0.260000		-0.012414
0.139000		0.260000		-0.011888
0.140000		0.260000		-0.011388
0.141000		0.260000		-0.010914
0.142000		0.260000		-0.010462
0.143000		0.260000		-0.010034
0.144000		0.260000		-0.009626
0.145000		0.260000		-0.009238
0.146000		0.260000		-0.008869
0.147000		0.260000		-0.008518
0.148000		0.260000		-0.008183
0.149000		0.260000		-0.007864
0.150000		0.260000		-0.007561
0.151000		0.260000		-0.007271
0.152000		0.260000		-0.006995
0.153000		0.260000		-0.006732
0.154000		0.260000		-0.006481
0.155000		0.260000		-0.006241
0.156000		0.260000		-0.006013
0.157000		0.260000		-0.005794
0.158000		0.260000		-0.005585
0.159000		0.260000		-0.005386
0.160000		0.260000		-0.005195
0.161000		0.260000		-0.005013
0.162000		0.260000		-0.004838
0.163000		0.260000		-0.004671
0.164000		0.260000		-0.004511
0.165000		0.260000		-0.004358
0.166000		0.260000		-0.004212
0.167000		0.260000		-0.004071
0.168000		0.260000		-0.003937
0.169000		0.260000		-0.003808
0.170000		0.260000		-0.003684
0.171000		0.260000		-0.003565
0.172000		0.260000		-0.003451
0.173000		0.260000		-0.003342
0.174000		0.260000		-0.003237
0.175000		0.260000		-0.003136
0.176000		0.260000		-0.003040
0.177000		0.260000		-0.002947
0.178000		0.260000		-0.002857
0.179000		0.260000		-0.002771
0.180000		0.260000		-0.002689
0.181000		0.260000		-0.002609
0.182000		0.260000		-0.002533
0.183000		0.260000		-0.002459
0.184000		0.260000		-0.002388
0.185000		0.260000		-0.002320
0.186000		0.260000		-0.002254
0.187000		0.260000		-0.002191
0.188000		0.260000		-0.002130
0.189000		0.260000		-0.002071
0.190000		0.260000		-0.002014
0.191000		0.260000		-0.001959
0.192000		0.260000		-0.001906
0.193000		0.260000		-0.001856
0.194000		0.260000		-0.001806
0.195000		0.260000		-0.001759
0.196000		0.260000		-0.001713
0.197000		0.260000		-0.001669
0.198000		0.260000		-0.001626
0.199000		0.260000		-0.001585
0.200000		0.260000		-0.001545
0.100000		0.270000		-0.085220
0.101000		0.270000		-0.080308
0.102000		0.270000		-0.075717
0.103000		0.270000		-0.071423
0.104000		0.270000		-0.067406
0.105000		0.270000		-0.063645
0.106000		0.270000		-0.060122
0.107000		0.270000		-0.056820
0.108000		0.270000		-0.053724
0.109000		0.270000		-0.050820
0.110000		0.270000		-0.048095
0.111000		0.270000		-0.045535
0.112000		0.270000		-0.043131
0.113000		0.270000		-0.040872
0.114000		0.270000		-0.038748
0.115000		0.270000		-0.036750
0.116000		0.270000		-0.034869
0.117000		0.270000		-0.033099
0.118000		0.270000		-0.031432
0.119000		0.270000		-0.029862
0.120000		0.270000		-0.028382
0.121000		0.270000		-0.026986
0.122000		0.270000		-0.025669
0.123000		0.270000		-0.024427
0.124000		0.270000		-0.023254
0.125000		0.270000		-0.022147
0.126000		0.270000		-0.021101
0.127000		0.270000		-0.020112
0.128000		0.270000		-0.019177
0.129000		0.270000		-0.018293
0.130000		0.270000		-0.017457
0.131000		0.270000		-0.016665
0.132000		0.270000		-0.015916
0.133000		0.270000		-0.015206
0.134000		0.270000		-0.014534
0.135000		0.270000		-0.013896
0.136000		0.270000		-0.013292
0.137000		0.270000		-0.012719
0.138000		0.270000		-0.012175
0.139000		0.270000		-0.011659
0.140000		0.270000		-0.011168
0.141000		0.270000		-0.010703
0.142000		0.270000		-0.010261
0.143000		0.270000		-0.009840
0.144000		0.270000		-0.009440
0.145000		0.270000		-0.009060
0.146000		0.270000		-0.008698
0.147000		0.270000		-0.008354
0.148000		0.270000		-0.008026
0.149000		0.270000		-0.007714
0.150000		0.270000		-0.007416
0.151000		0.270000		-0.007132
0.152000		0.270000		-0.006862
0.153000		0.270000		-0.006604
0.154000		0.270000		-0.006358
0.155000		0.270000		-0.006123
0.156000		0.270000		-0.005899
0.157000		0.270000		-0.005685
0.158000		0.270000		-0.005480
0.159000		0.270000		-0.005284
0.160000		0.270000		-0.005097
0.161000		0.270000		-0.004919
0.162000		0.270000		-0.004748
0.163000		0.270000		-0.004584
0.164000		0.270000		-0.004428
0.165000		0.270000		-0.004278
0.166000		0.270000		-0.004134
0.167000		0.270000		-0.003996
0.168000		0.270000		-0.003864
0.169000		0.270000		-0.003738
0.170000		0.270000		-0.003617
0.171000		0.270000		-0.003501
0.172000		0.270000		-0.003389
0.173000		0.270000		-0.003282
0.174000		0.270000		-0.003179
0.175000		0.270000		-0.003080
0.176000		0.270000		-0.002985
0.177000		0.270000		-0.002894
0.178000		0.270000		-0.002807
0.179000		0.270000		-0.002722
0.180000		0.270000		-0.002641
0.181000		0.270000		-0.002563
0.182000		0.270000		-0.002488
0.183000		0.270000		-0.002416
0.184000		0.270000		-0.002347
0.185000		0.270000		-0.002280
0.186000		0.270000		-0.002215
0.187000		0.270000		-0.002153
0.188000		0.270000		-0.002093
0.189000		0.270000		-0.002036
0.190000		0.270000		-0.001980
0.191000		0.270000		-0.001926
0.192000		0.270000		-0.001875
0.193000		0.270000		-0.001825
0.194000		0.270000		-0.001776
0.195000		0.270000		-0.001730
0.196000		0.270000		-0.001685
0.197000		0.270000		-0.001641
0.198000		0.270000		-0.001599
0.199000		0.270000		-0.001559
0.200000		0.270000		-0.001520
0.100000		0.280000		-0.083797
0.101000		0.280000		-0.078946
0.102000		0.280000		-0.074414
0.103000		0.280000		-0.070177
0.104000		0.280000		-0.066214
0.105000		0.280000		-0.062505
0.106000		0.280000		-0.059033
0.107000		0.280000		-0.055779
0.108000		0.280000		-0.052729
0.109000		0.280000		-0.049869
0.110000		0.280000		-0.047186
0.111000		0.280000		-0.044667
0.112000		0.280000		-0.042302
0.113000		0.280000		-0.040080
0.114000		0.280000		-0.037991
0.115000		0.280000		-0.036027
0.116000		0.280000		-0.034179
0.117000		0.280000		-0.032440
0.118000		0.280000		-0.030803
0.119000		0.280000		-0.029260
0.120000		0.280000		-0.027807
0.121000		0.280000		-0.026437
0.122000		0.280000		-0.025145
0.123000		0.280000		-0.023926
0.124000		0.280000		-0.022776
0.125000		0.280000		-0.021690
0.126000		0.280000		-0.020664
0.127000		0.280000		-0.019695
0.128000		0.280000		-0.018779
0.129000		0.280000		-0.017912
0.130000		0.280000		-0.017093
0.131000		0.280000		-0.016317
0.132000		0.280000		-0.015583
0.133000		0.280000		-0.014888
0.134000		0.280000		-0.014229
0.135000		0.280000		-0.013605
0.136000		0.280000		-0.013013
0.137000		0.280000		-0.012452
0.138000		0.280000		-0.011920
0.139000		0.280000		-0.011414
0.140000		0.280000		-0.010935
0.141000		0.280000		-0.010479
0.142000		0.280000		-0.010046
0.143000		0.280000		-0.009635
0.144000		0.280000		-0.009244
0.145000		0.280000		-0.008871
0.146000		0.280000		-0.008517
0.147000		0.280000		-0.008180
0.148000		0.280000		-0.007860
0.149000		0.280000		-0.007554
0.150000		0.280000		-0.007263
0.151000		0.280000		-0.006986
0.152000		0.280000		-0.006721
0.153000		0.280000		-0.006469
0.154000		0.280000		-0.006228
0.155000		0.280000		-0.005998
0.156000		0.280000		-0.005779
0.157000		0.280000		-0.005569
0.158000		0.280000		-0.005369
0.159000		0.280000		-0.005178
0.160000		0.280000		-0.004995
0.161000		0.280000		-0.004820
0.162000		0.280000		-0.004653
0.163000		0.280000		-0.004493
0.164000		0.280000		-0.004340
0.165000		0.280000		-0.004193
0.166000		0.280000		-0.004053
0.167000		0.280000		-0.003918
0.168000		0.280000		-0.003789
0.169000		0.280000		-0.003665
0.170000		0.280000		-0.003547
0.171000		0.280000		-0.003433
0.172000		0.280000		-0.003324
0.173000		0.280000		-0.003219
0.174000		0.280000		-0.003118
0.175000		0.280000		-0.003022
0.176000		0.280000		-0.002929
0.177000		0.280000		-0.002840
0.178000		0.280000		-0.002754
0.179000		0.280000		-0.002672
0.180000		0.280000		-0.002592
0.181000		0.280000		-0.002516
0.182000		0.280000		-0.002443
0.183000		0.280000		-0.002372
0.184000		0.280000		-0.002304
0.185000		0.280000		-0.002238
0.186000		0.280000		-0.002175
0.187000		0.280000		-0.002115
0.188000		0.280000		-0.002056
0.189000		0.280000		-0.001999
0.190000		0.280000		-0.001945
0.191000		0.280000		-0.001892
0.192000		0.280000		-0.001842
0.193000		0.280000		-0.001793
0.194000		0.280000		-0.001745
0.195000		0.280000		-0.001700
0.196000		0.280000		-0.001656
0.197000		0.280000		-0.001613
0.198000		0.280000		-0.001572
0.199000		0.280000		-0.001532
0.200000		0.280000		-0.001494
0.100000		0.290000		-0.082241
0.101000		0.290000		-0.077459
0.102000		0.290000		-0.072993
0.103000		0.290000		-0.068820
0.104000		0.290000		-0.064917
0.105000		0.290000		-0.061267
0.106000		0.290000		-0.057850
0.107000		0.290000		-0.054649
0.108000		0.290000		-0.051651
0.109000		0.290000		-0.048840
0.110000		0.290000		-0.046204
0.111000		0.290000		-0.043730
0.112000		0.290000		-0.041407
0.113000		0.290000		-0.039226
0.114000		0.290000		-0.037176
0.115000		0.290000		-0.035249
0.116000		0.290000		-0.033437
0.117000		0.290000		-0.031732
0.118000		0.290000		-0.030127
0.119000		0.290000		-0.028615
0.120000		0.290000		-0.027192
0.121000		0.290000		-0.025850
0.122000		0.290000		-0.024585
0.123000		0.290000		-0.023391
0.124000		0.290000		-0.022265
