101
81
T [GeV]		muB [GeV]		betaV_over_T3 [fm^-3 / GeV^3]
0.152000		0.650000		6.307797
0.153000		0.650000		6.469595
0.154000		0.650000		6.634387
0.155000		0.650000		6.802201
0.156000		0.650000		6.973067
0.157000		0.650000		7.147012
0.158000		0.650000		7.324067
0.159000		0.650000		7.504259
0.160000		0.650000		7.687619
0.161000		0.650000		7.874175
0.162000		0.650000		8.063957
0.163000		0.650000		8.256994
0.164000		0.650000		8.453315
0.165000		0.650000		8.652952
0.166000		0.650000		8.855933
0.167000		0.650000		9.062288
0.168000		0.650000		9.272049
0.169000		0.650000		9.485246
0.170000		0.650000		9.701908
0.171000		0.650000		9.922068
0.172000		0.650000		10.145755
0.173000		0.650000		10.373002
0.174000		0.650000		10.603840
0.175000		0.650000		10.838300
0.176000		0.650000		11.076414
0.177000		0.650000		11.318215
0.178000		0.650000		11.563734
0.179000		0.650000		11.813005
0.180000		0.650000		12.066059
0.181000		0.650000		12.322931
0.182000		0.650000		12.583652
0.183000		0.650000		12.848257
0.184000		0.650000		13.116779
0.185000		0.650000		13.389252
0.186000		0.650000		13.665710
0.187000		0.650000		13.946188
0.188000		0.650000		14.230719
0.189000		0.650000		14.519339
0.190000		0.650000		14.812082
0.191000		0.650000		15.108985
0.192000		0.650000		15.410081
0.193000		0.650000		15.715408
0.194000		0.650000		16.025000
0.195000		0.650000		16.338894
0.196000		0.650000		16.657126
0.197000		0.650000		16.979733
0.198000		0.650000		17.306750
0.199000		0.650000		17.638216
0.200000		0.650000		17.974167
0.100000		0.660000		1.351958
0.101000		0.660000		1.401125
0.102000		0.660000		1.451767
0.103000		0.660000		1.503919
0.104000		0.660000		1.557613
0.105000		0.660000		1.612883
0.106000		0.660000		1.669762
0.107000		0.660000		1.728283
0.108000		0.660000		1.788480
0.109000		0.660000		1.850386
0.110000		0.660000		1.914034
0.111000		0.660000		1.979458
0.112000		0.660000		2.046689
0.113000		0.660000		2.115761
0.114000		0.660000		2.186707
0.115000		0.660000		2.259559
0.116000		0.660000		2.334349
0.117000		0.660000		2.411109
0.118000		0.660000		2.489872
0.119000		0.660000		2.570669
0.120000		0.660000		2.653531
0.121000		0.660000		2.738491
0.122000		0.660000		2.825578
0.123000		0.660000		2.914825
0.124000		0.660000		3.006261
0.125000		0.660000		3.099917
0.126000		0.660000		3.195823
0.127000		0.660000		3.294009
0.128000		0.660000		3.394506
0.129000		0.660000		3.497341
0.130000		0.660000		3.602546
0.131000		0.660000		3.710149
0.132000		0.660000		3.820179
0.133000		0.660000		3.932665
0.134000		0.660000		4.047635
0.135000		0.660000		4.165118
0.136000		0.660000		4.285142
0.137000		0.660000		4.407734
0.138000		0.660000		4.532924
0.139000		0.660000		4.660739
0.140000		0.660000		4.791207
0.141000		0.660000		4.924354
0.142000		0.660000		5.060209
0.143000		0.660000		5.198799
0.144000		0.660000		5.340150
0.145000		0.660000		5.484292
0.146000		0.660000		5.631250
0.147000		0.660000		5.781052
0.148000		0.660000		5.933724
0.149000		0.660000		6.089295
0.150000		0.660000		6.247790
0.151000		0.660000		6.409238
0.152000		0.660000		6.573665
0.153000		0.660000		6.741098
0.154000		0.660000		6.911565
0.155000		0.660000		7.085093
0.156000		0.660000		7.261709
0.157000		0.660000		7.441440
0.158000		0.660000		7.624314
0.159000		0.660000		7.810359
0.160000		0.660000		7.999603
0.161000		0.660000		8.192072
0.162000		0.660000		8.387796
0.163000		0.660000		8.586801
0.164000		0.660000		8.789117
0.165000		0.660000		8.994772
0.166000		0.660000		9.203794
0.167000		0.660000		9.416212
0.168000		0.660000		9.632055
0.169000		0.660000		9.851352
0.170000		0.660000		10.074132
0.171000		0.660000		10.300425
0.172000		0.660000		10.530260
0.173000		0.660000		10.763668
0.174000		0.660000		11.000678
0.175000		0.660000		11.241320
0.176000		0.660000		11.485626
0.177000		0.660000		11.733626
0.178000		0.660000		11.985351
0.179000		0.660000		12.240831
0.180000		0.660000		12.500100
0.181000		0.660000		12.763187
0.182000		0.660000		13.030126
0.183000		0.660000		13.300948
0.184000		0.660000		13.575686
0.185000		0.660000		13.854372
0.186000		0.660000		14.137039
0.187000		0.660000		14.423720
0.188000		0.660000		14.714449
0.189000		0.660000		15.009259
0.190000		0.660000		15.308184
0.191000		0.660000		15.611257
0.192000		0.660000		15.918514
0.193000		0.660000		16.229988
0.194000		0.660000		16.545715
0.195000		0.660000		16.865729
0.196000		0.660000		17.190066
0.197000		0.660000		17.518760
0.198000		0.660000		17.851848
0.199000		0.660000		18.189364
0.200000		0.660000		18.531346
0.100000		0.670000		1.412045
0.101000		0.670000		1.463713
0.102000		0.670000		1.516931
0.103000		0.670000		1.571733
0.104000		0.670000		1.628154
0.105000		0.670000		1.686227
0.106000		0.670000		1.745987
0.107000		0.670000		1.807466
0.108000		0.670000		1.870700
0.109000		0.670000		1.935720
0.110000		0.670000		2.002560
0.111000		0.670000		2.071254
0.112000		0.670000		2.141835
0.113000		0.670000		2.214336
0.114000		0.670000		2.288788
0.115000		0.670000		2.365225
0.116000		0.670000		2.443678
0.117000		0.670000		2.524180
0.118000		0.670000		2.606762
0.119000		0.670000		2.691456
0.120000		0.670000		2.778293
0.121000		0.670000		2.867303
0.122000		0.670000		2.958517
0.123000		0.670000		3.051965
0.124000		0.670000		3.147678
0.125000		0.670000		3.245686
0.126000		0.670000		3.346017
0.127000		0.670000		3.448700
0.128000		0.670000		3.553766
0.129000		0.670000		3.661242
0.130000		0.670000		3.771158
0.131000		0.670000		3.883540
0.132000		0.670000		3.998417
0.133000		0.670000		4.115817
0.134000		0.670000		4.235768
0.135000		0.670000		4.358296
0.136000		0.670000		4.483428
0.137000		0.670000		4.611192
0.138000		0.670000		4.741614
0.139000		0.670000		4.874720
0.140000		0.670000		5.010538
0.141000		0.670000		5.149093
0.142000		0.670000		5.290411
0.143000		0.670000		5.434519
0.144000		0.670000		5.581442
0.145000		0.670000		5.731206
0.146000		0.670000		5.883837
0.147000		0.670000		6.039360
0.148000		0.670000		6.197801
0.149000		0.670000		6.359187
0.150000		0.670000		6.523542
0.151000		0.670000		6.690891
0.152000		0.670000		6.861262
0.153000		0.670000		7.034678
0.154000		0.670000		7.211167
0.155000		0.670000		7.390753
0.156000		0.670000		7.573463
0.157000		0.670000		7.759322
0.158000		0.670000		7.948356
0.159000		0.670000		8.140592
0.160000		0.670000		8.336055
0.161000		0.670000		8.534772
0.162000		0.670000		8.736770
0.163000		0.670000		8.942074
0.164000		0.670000		9.150712
0.165000		0.670000		9.362711
0.166000		0.670000		9.578097
0.167000		0.670000		9.796898
0.168000		0.670000		10.019141
0.169000		0.670000		10.244854
0.170000		0.670000		10.474064
0.171000		0.670000		10.706800
0.172000		0.670000		10.943091
0.173000		0.670000		11.182963
0.174000		0.670000		11.426447
0.175000		0.670000		11.673571
0.176000		0.670000		11.924364
0.177000		0.670000		12.178855
0.178000		0.670000		12.437075
0.179000		0.670000		12.699052
0.180000		0.670000		12.964818
0.181000		0.670000		13.234402
0.182000		0.670000		13.507836
0.183000		0.670000		13.785149
0.184000		0.670000		14.066374
0.185000		0.670000		14.351540
0.186000		0.670000		14.640681
0.187000		0.670000		14.933828
0.188000		0.670000		15.231012
0.189000		0.670000		15.532267
0.190000		0.670000		15.837625
0.191000		0.670000		16.147119
0.192000		0.670000		16.460782
0.193000		0.670000		16.778647
0.194000		0.670000		17.100747
0.195000		0.670000		17.427117
0.196000		0.670000		17.757791
0.197000		0.670000		18.092803
0.198000		0.670000		18.432187
0.199000		0.670000		18.775979
0.200000		0.670000		19.124212
0.100000		0.680000		1.478134
0.101000		0.680000		1.532562
0.102000		0.680000		1.588621
0.103000		0.680000		1.646346
0.104000		0.680000		1.705770
0.105000		0.680000		1.766928
0.106000		0.680000		1.829854
0.107000		0.680000		1.894583
0.108000		0.680000		1.961148
0.109000		0.680000		2.029583
0.110000		0.680000		2.099921
0.111000		0.680000		2.172196
0.112000		0.680000		2.246441
0.113000		0.680000		2.322687
0.114000		0.680000		2.400969
0.115000		0.680000		2.481318
0.116000		0.680000		2.563765
0.117000		0.680000		2.648343
0.118000		0.680000		2.735083
0.119000		0.680000		2.824015
0.120000		0.680000		2.915171
0.121000		0.680000		3.008579
0.122000		0.680000		3.104271
0.123000		0.680000		3.202276
0.124000		0.680000		3.302623
0.125000		0.680000		3.405341
0.126000		0.680000		3.510459
0.127000		0.680000		3.618005
0.128000		0.680000		3.728006
0.129000		0.680000		3.840491
0.130000		0.680000		3.955486
0.131000		0.680000		4.073020
0.132000		0.680000		4.193118
0.133000		0.680000		4.315807
0.134000		0.680000		4.441113
0.135000		0.680000		4.569062
0.136000		0.680000		4.699680
0.137000		0.680000		4.832993
0.138000		0.680000		4.969025
0.139000		0.680000		5.107802
0.140000		0.680000		5.249348
0.141000		0.680000		5.393690
0.142000		0.680000		5.540850
0.143000		0.680000		5.690854
0.144000		0.680000		5.843725
0.145000		0.680000		5.999489
0.146000		0.680000		6.158169
0.147000		0.680000		6.319790
0.148000		0.680000		6.484375
0.149000		0.680000		6.651948
0.150000		0.680000		6.822534
0.151000		0.680000		6.996156
0.152000		0.680000		7.172839
0.153000		0.680000		7.352606
0.154000		0.680000		7.535482
0.155000		0.680000		7.721490
0.156000		0.680000		7.910656
0.157000		0.680000		8.103002
0.158000		0.680000		8.298553
0.159000		0.680000		8.497335
0.160000		0.680000		8.699370
0.161000		0.680000		8.904685
0.162000		0.680000		9.113304
0.163000		0.680000		9.325252
0.164000		0.680000		9.540553
0.165000		0.680000		9.759235
0.166000		0.680000		9.981321
0.167000		0.680000		10.206837
0.168000		0.680000		10.435811
0.169000		0.680000		10.668266
0.170000		0.680000		10.904231
0.171000		0.680000		11.143731
0.172000		0.680000		11.386794
0.173000		0.680000		11.633445
0.174000		0.680000		11.883713
0.175000		0.680000		12.137625
0.176000		0.680000		12.395209
0.177000		0.680000		12.656493
0.178000		0.680000		12.921504
0.179000		0.680000		13.190272
0.180000		0.680000		13.462825
0.181000		0.680000		13.739192
0.182000		0.680000		14.019402
0.183000		0.680000		14.303486
0.184000		0.680000		14.591473
0.185000		0.680000		14.883392
0.186000		0.680000		15.179275
0.187000		0.680000		15.479152
0.188000		0.680000		15.783053
0.189000		0.680000		16.091011
0.190000		0.680000		16.403056
0.191000		0.680000		16.719220
0.192000		0.680000		17.039535
0.193000		0.680000		17.364033
0.194000		0.680000		17.692747
0.195000		0.680000		18.025710
0.196000		0.680000		18.362953
0.197000		0.680000		18.704511
0.198000		0.680000		19.050418
0.199000		0.680000		19.400706
0.200000		0.680000		19.755409
0.100000		0.690000		1.551216
0.101000		0.690000		1.608695
0.102000		0.690000		1.667890
0.103000		0.690000		1.728837
0.104000		0.690000		1.791570
0.105000		0.690000		1.856125
0.106000		0.690000		1.922534
0.107000		0.690000		1.990834
0.108000		0.690000		2.061058
0.109000		0.690000		2.133239
0.110000		0.690000		2.207411
0.111000		0.690000		2.283608
0.112000		0.690000		2.361861
0.113000		0.690000		2.442204
0.114000		0.690000		2.524669
0.115000		0.690000		2.609288
0.116000		0.690000		2.696092
0.117000		0.690000		2.785111
0.118000		0.690000		2.876378
0.119000		0.690000		2.969921
0.120000		0.690000		3.065771
0.121000		0.690000		3.163958
0.122000		0.690000		3.264510
0.123000		0.690000		3.367456
0.124000		0.690000		3.472825
0.125000		0.690000		3.580643
0.126000		0.690000		3.690940
0.127000		0.690000		3.803741
0.128000		0.690000		3.919074
0.129000		0.690000		4.036966
0.130000		0.690000		4.157441
0.131000		0.690000		4.280526
0.132000		0.690000		4.406246
0.133000		0.690000		4.534626
0.134000		0.690000		4.665692
0.135000		0.690000		4.799466
0.136000		0.690000		4.935975
0.137000		0.690000		5.075241
0.138000		0.690000		5.217288
0.139000		0.690000		5.362140
0.140000		0.690000		5.509820
0.141000		0.690000		5.660352
0.142000		0.690000		5.813757
0.143000		0.690000		5.970060
0.144000		0.690000		6.129282
0.145000		0.690000		6.291446
0.146000		0.690000		6.456575
0.147000		0.690000		6.624691
0.148000		0.690000		6.795816
0.149000		0.690000		6.969972
0.150000		0.690000		7.147182
0.151000		0.690000		7.327468
0.152000		0.690000		7.510852
0.153000		0.690000		7.697357
0.154000		0.690000		7.887004
0.155000		0.690000		8.079817
0.156000		0.690000		8.275817
0.157000		0.690000		8.475027
0.158000		0.690000		8.677469
0.159000		0.690000		8.883167
0.160000		0.690000		9.092144
0.161000		0.690000		9.304421
0.162000		0.690000		9.520023
0.163000		0.690000		9.738973
0.164000		0.690000		9.961294
0.165000		0.690000		10.187009
0.166000		0.690000		10.416144
0.167000		0.690000		10.648721
0.168000		0.690000		10.884766
0.169000		0.690000		11.124302
0.170000		0.690000		11.367355
0.171000		0.690000		11.613949
0.172000		0.690000		11.864110
0.173000		0.690000		12.117863
0.174000		0.690000		12.375235
0.175000		0.690000		12.636250
0.176000		0.690000		12.900935
0.177000		0.690000		13.169317
0.178000		0.690000		13.441423
0.179000		0.690000		13.717280
0.180000		0.690000		13.996915
0.181000		0.690000		14.280356
0.182000		0.690000		14.567630
0.183000		0.690000		14.858767
0.184000		0.690000		15.153794
0.185000		0.690000		15.452741
0.186000		0.690000		15.755636
0.187000		0.690000		16.062509
0.188000		0.690000		16.373390
0.189000		0.690000		16.688309
0.190000		0.690000		17.007295
0.191000		0.690000		17.330379
0.192000		0.690000		17.657593
0.193000		0.690000		17.988967
0.194000		0.690000		18.324533
0.195000		0.690000		18.664321
0.196000		0.690000		19.008365
0.197000		0.690000		19.356697
0.198000		0.690000		19.709348
0.199000		0.690000		20.066351
0.200000		0.690000		20.427740
0.100000		0.700000		1.632422
0.101000		0.700000		1.693273
0.102000		0.700000		1.755932
0.103000		0.700000		1.820435
0.104000		0.700000		1.886816
0.105000		0.700000		1.955111
0.106000		0.700000		2.025354
0.107000		0.700000		2.097579
0.108000		0.700000		2.171821
0.109000		0.700000		2.248114
0.110000		0.700000		2.326490
0.111000		0.700000		2.406982
0.112000		0.700000		2.489624
0.113000		0.700000		2.574447
0.114000		0.700000		2.661483
0.115000		0.700000		2.750763
0.116000		0.700000		2.842318
0.117000		0.700000		2.936178
0.118000		0.700000		3.032374
0.119000		0.700000		3.130935
0.120000		0.700000		3.231889
0.121000		0.700000		3.335266
0.122000		0.700000		3.441092
0.123000		0.700000		3.549397
0.124000		0.700000		3.660207
0.125000		0.700000		3.773548
0.126000		0.700000		3.889448
0.127000		0.700000		4.007931
0.128000		0.700000		4.129023
0.129000		0.700000		4.252749
0.130000		0.700000		4.379133
0.131000		0.700000		4.508201
0.132000		0.700000		4.639975
0.133000		0.700000		4.774479
0.134000		0.700000		4.911736
0.135000		0.700000		5.051769
0.136000		0.700000		5.194600
0.137000		0.700000		5.340252
0.138000		0.700000		5.488747
0.139000		0.700000		5.640106
0.140000		0.700000		5.794350
0.141000		0.700000		5.951502
0.142000		0.700000		6.111582
0.143000		0.700000		6.274611
0.144000		0.700000		6.440609
0.145000		0.700000		6.609598
0.146000		0.700000		6.781598
0.147000		0.700000		6.956630
0.148000		0.700000		7.134713
0.149000		0.700000		7.315869
0.150000		0.700000		7.500117
0.151000		0.700000		7.687478
0.152000		0.700000		7.877973
0.153000		0.700000		8.071621
0.154000		0.700000		8.268443
0.155000		0.700000		8.468459
0.156000		0.700000		8.671691
0.157000		0.700000		8.878158
0.158000		0.700000		9.087882
0.159000		0.700000		9.300884
0.160000		0.700000		9.517184
0.161000		0.700000		9.736804
0.162000		0.700000		9.959764
0.163000		0.700000		10.186088
0.164000		0.700000		10.415796
0.165000		0.700000		10.648910
0.166000		0.700000		10.885453
0.167000		0.700000		11.125447
0.168000		0.700000		11.368915
0.169000		0.700000		11.615879
0.170000		0.700000		11.866363
0.171000		0.700000		12.120390
0.172000		0.700000		12.377984
0.173000		0.700000		12.639168
0.174000		0.700000		12.903968
0.175000		0.700000		13.172407
0.176000		0.700000		13.444511
0.177000		0.700000		13.720304
0.178000		0.700000		13.999812
0.179000		0.700000		14.283061
0.180000		0.700000		14.570076
0.181000		0.700000		14.860884
0.182000		0.700000		15.155512
0.183000		0.700000		15.453987
0.184000		0.700000		15.756335
0.185000		0.700000		16.062584
0.186000		0.700000		16.372763
0.187000		0.700000		16.686899
0.188000		0.700000		17.005021
0.189000		0.700000		17.327158
0.190000		0.700000		17.653338
0.191000		0.700000		17.983592
0.192000		0.700000		18.317948
0.193000		0.700000		18.656438
0.194000		0.700000		18.999090
0.195000		0.700000		19.345937
0.196000		0.700000		19.697008
0.197000		0.700000		20.052335
0.198000		0.700000		20.411949
0.199000		0.700000		20.775881
0.200000		0.700000		21.144165
0.100000		0.710000		1.723040
0.101000		0.710000		1.787620
0.102000		0.710000		1.854106
0.103000		0.710000		1.922533
0.104000		0.710000		1.992937
0.105000		0.710000		2.065352
0.106000		0.710000		2.139813
0.107000		0.710000		2.216355
0.108000		0.710000		2.295012
0.109000		0.710000		2.375816
0.110000		0.710000		2.458802
0.111000		0.710000		2.544001
0.112000		0.710000		2.631446
0.113000		0.710000		2.721168
0.114000		0.710000		2.813198
0.115000		0.710000		2.907566
0.116000		0.710000		3.004304
0.117000		0.710000		3.103440
0.118000		0.710000		3.205003
0.119000		0.710000		3.309022
0.120000		0.710000		3.415525
0.121000		0.710000		3.524538
0.122000		0.710000		3.636089
0.123000		0.710000		3.750204
0.124000		0.710000		3.866909
0.125000		0.710000		3.986228
0.126000		0.710000		4.108187
0.127000		0.710000		4.232811
0.128000		0.710000		4.360121
0.129000		0.710000		4.490143
0.130000		0.710000		4.622899
0.131000		0.710000		4.758411
0.132000		0.710000		4.896701
0.133000		0.710000		5.037791
0.134000		0.710000		5.181703
0.135000		0.710000		5.328456
0.136000		0.710000		5.478072
0.137000		0.710000		5.630571
0.138000		0.710000		5.785973
0.139000		0.710000		5.944298
0.140000		0.710000		6.105564
0.141000		0.710000		6.269792
0.142000		0.710000		6.437001
0.143000		0.710000		6.607208
0.144000		0.710000		6.780434
0.145000		0.710000		6.956696
0.146000		0.710000		7.136014
0.147000		0.710000		7.318404
0.148000		0.710000		7.503887
0.149000		0.710000		7.692480
0.150000		0.710000		7.884201
0.151000		0.710000		8.079068
0.152000		0.710000		8.277101
0.153000		0.710000		8.478317
0.154000		0.710000		8.682735
0.155000		0.710000		8.890373
0.156000		0.710000		9.101251
0.157000		0.710000		9.315385
0.158000		0.710000		9.532796
0.159000		0.710000		9.753503
0.160000		0.710000		9.977524
0.161000		0.710000		10.204878
0.162000		0.710000		10.435587
0.163000		0.710000		10.669668
0.164000		0.710000		10.907143
0.165000		0.710000		11.148030
0.166000		0.710000		11.392352
0.167000		0.710000		11.640128
0.168000		0.710000		11.891379
0.169000		0.710000		12.146127
0.170000		0.710000		12.404393
0.171000		0.710000		12.666199
0.172000		0.710000		12.931566
0.173000		0.710000		13.200518
0.174000		0.710000		13.473078
0.175000		0.710000		13.749267
0.176000		0.710000		14.029109
0.177000		0.710000		14.312629
0.178000		0.710000		14.599850
0.179000		0.710000		14.890796
0.180000		0.710000		15.185491
0.181000		0.710000		15.483962
0.182000		0.710000		15.786234
0.183000		0.710000		16.092331
0.184000		0.710000		16.402280
0.185000		0.710000		16.716107
0.186000		0.710000		17.033839
0.187000		0.710000		17.355503
0.188000		0.710000		17.681126
0.189000		0.710000		18.010736
0.190000		0.710000		18.344361
0.191000		0.710000		18.682028
0.192000		0.710000		19.023768
0.193000		0.710000		19.369608
0.194000		0.710000		19.719578
0.195000		0.710000		20.073708
0.196000		0.710000		20.432027
0.197000		0.710000		20.794566
0.198000		0.710000		21.161355
0.199000		0.710000		21.532424
0.200000		0.710000		21.907806
0.100000		0.720000		1.824536
0.101000		0.720000		1.893241
0.102000		0.720000		1.963954
0.103000		0.720000		2.036713
0.104000		0.720000		2.111551
0.105000		0.720000		2.188506
0.106000		0.720000		2.267610
0.107000		0.720000		2.348898
0.108000		0.720000		2.432403
0.109000		0.720000		2.518160
0.110000		0.720000		2.606199
0.111000		0.720000		2.696553
0.112000		0.720000		2.789254
0.113000		0.720000		2.884333
0.114000		0.720000		2.981819
0.115000		0.720000		3.081742
0.116000		0.720000		3.184131
0.117000		0.720000		3.289014
0.118000		0.720000		3.396420
0.119000		0.720000		3.506376
0.120000		0.720000		3.618907
0.121000		0.720000		3.734040
0.122000		0.720000		3.851801
0.123000		0.720000		3.972213
0.124000		0.720000		4.095301
0.125000		0.720000		4.221090
0.126000		0.720000		4.349600
0.127000		0.720000		4.480856
0.128000		0.720000		4.614879
0.129000		0.720000		4.751691
0.130000		0.720000		4.891312
0.131000		0.720000		5.033762
0.132000		0.720000		5.179063
0.133000		0.720000		5.327233
0.134000		0.720000		5.478292
0.135000		0.720000		5.632258
0.136000		0.720000		5.789150
0.137000		0.720000		5.948985
0.138000		0.720000		6.111783
0.139000		0.720000		6.277560
0.140000		0.720000		6.446333
0.141000		0.720000		6.618119
0.142000		0.720000		6.792937
0.143000		0.720000		6.970800
0.144000		0.720000		7.151728
0.145000		0.720000		7.335735
0.146000		0.720000		7.522838
0.147000		0.720000		7.713054
0.148000		0.720000		7.906398
0.149000		0.720000		8.102886
0.150000		0.720000		8.302535
0.151000		0.720000		8.505360
0.152000		0.720000		8.711378
0.153000		0.720000		8.920605
0.154000		0.720000		9.133057
0.155000		0.720000		9.348751
0.156000		0.720000		9.567703
0.157000		0.720000		9.789930
0.158000		0.720000		10.015448
0.159000		0.720000		10.244274
0.160000		0.720000		10.476427
0.161000		0.720000		10.711922
0.162000		0.720000		10.950778
0.163000		0.720000		11.193012
0.164000		0.720000		11.438643
0.165000		0.720000		11.687688
0.166000		0.720000		11.940167
0.167000		0.720000		12.196099
0.168000		0.720000		12.455502
0.169000		0.720000		12.718396
0.170000		0.720000		12.984800
0.171000		0.720000		13.254736
0.172000		0.720000		13.528224
0.173000		0.720000		13.805283
0.174000		0.720000		14.085936
0.175000		0.720000		14.370204
0.176000		0.720000		14.658108
0.177000		0.720000		14.949672
0.178000		0.720000		15.244917
0.179000		0.720000		15.543866
0.180000		0.720000		15.846543
0.181000		0.720000		16.152971
0.182000		0.720000		16.463175
0.183000		0.720000		16.777178
0.184000		0.720000		17.095006
0.185000		0.720000		17.416683
0.186000		0.720000		17.742235
0.187000		0.720000		18.071688
0.188000		0.720000		18.405068
0.189000		0.720000		18.742401
0.190000		0.720000		19.083715
0.191000		0.720000		19.429036
0.192000		0.720000		19.778393
0.193000		0.720000		20.131813
0.194000		0.720000		20.489325
0.195000		0.720000		20.850956
0.196000		0.720000		21.216737
0.197000		0.720000		21.586696
0.198000		0.720000		21.960863
0.199000		0.720000		22.339268
0.200000		0.720000		22.721941
0.100000		0.730000		1.938579
0.101000		0.730000		2.011843
0.102000		0.730000		2.087226
0.103000		0.730000		2.164764
0.104000		0.730000		2.244493
0.105000		0.730000		2.326446
0.106000		0.730000		2.410658
0.107000		0.730000		2.497162
0.108000		0.730000		2.585992
0.109000		0.730000		2.677181
0.110000		0.730000		2.770759
0.111000		0.730000		2.866759
0.112000		0.730000		2.965210
0.113000		0.730000		3.066142
0.114000		0.730000		3.169586
0.115000		0.730000		3.275568
0.116000		0.730000		3.384116
0.117000		0.730000		3.495259
0.118000		0.730000		3.609022
0.119000		0.730000		3.725430
0.120000		0.730000		3.844509
0.121000		0.730000		3.966283
0.122000		0.730000		4.090776
0.123000		0.730000		4.218010
0.124000		0.730000		4.348008
0.125000		0.730000		4.480791
0.126000		0.730000		4.616381
0.127000		0.730000		4.754797
0.128000		0.730000		4.896060
0.129000		0.730000		5.040189
0.130000		0.730000		5.187203
0.131000		0.730000		5.337119
0.132000		0.730000		5.489956
0.133000		0.730000		5.645731
0.134000		0.730000		5.804461
0.135000		0.730000		5.966162
0.136000		0.730000		6.130850
0.137000		0.730000		6.298541
0.138000		0.730000		6.469250
0.139000		0.730000		6.642993
0.140000		0.730000		6.819783
0.141000		0.730000		6.999637
0.142000		0.730000		7.182568
0.143000		0.730000		7.368590
0.144000		0.730000		7.557718
0.145000		0.730000		7.749965
0.146000		0.730000		7.945345
0.147000		0.730000		8.143872
0.148000		0.730000		8.345560
0.149000		0.730000		8.550422
0.150000		0.730000		8.758473
0.151000		0.730000		8.969725
0.152000		0.730000		9.184193
0.153000		0.730000		9.401890
0.154000		0.730000		9.622831
0.155000		0.730000		9.847030
0.156000		0.730000		10.074500
0.157000		0.730000		10.305257
0.158000		0.730000		10.539315
0.159000		0.730000		10.776690
0.160000		0.730000		11.017395
0.161000		0.730000		11.261446
0.162000		0.730000		11.508860
0.163000		0.730000		11.759651
0.164000		0.730000		12.013836
0.165000		0.730000		12.271431
0.166000		0.730000		12.532454
0.167000		0.730000		12.796920
0.168000		0.730000		13.064849
0.169000		0.730000		13.336256
0.170000		0.730000		13.611161
0.171000		0.730000		13.889582
0.172000		0.730000		14.171537
0.173000		0.730000		14.457046
0.174000		0.730000		14.746129
0.175000		0.730000		15.038805
0.176000		0.730000		15.335095
0.177000		0.730000		15.635019
0.178000		0.730000		15.938599
0.179000		0.730000		16.245856
0.180000		0.730000		16.556812
0.181000		0.730000		16.871489
0.182000		0.730000		17.189911
0.183000		0.730000		17.512100
0.184000		0.730000		17.838079
0.185000		0.730000		18.167874
0.186000		0.730000		18.501507
0.187000		0.730000		18.839004
0.188000		0.730000		19.180390
0.189000		0.730000		19.525690
0.190000		0.730000		19.874930
0.191000		0.730000		20.228137
0.192000		0.730000		20.585337
0.193000		0.730000		20.946557
0.194000		0.730000		21.311824
0.195000		0.730000		21.681167
0.196000		0.730000		22.054612
0.197000		0.730000		22.432190
0.198000		0.730000		22.813927
0.199000		0.730000		23.199855
0.200000		0.730000		23.590001
0.100000		0.740000		2.067059
0.101000		0.740000		2.145364
0.102000		0.740000		2.225903
0.103000		0.740000		2.308713
0.104000		0.740000		2.393828
0.105000		0.740000		2.481284
0.106000		0.740000		2.571112
0.107000		0.740000		2.663348
0.108000		0.740000		2.758022
0.109000		0.740000		2.855166
0.110000		0.740000		2.954811
0.111000		0.740000		3.056988
0.112000		0.740000		3.161726
0.113000		0.740000		3.269052
0.114000		0.740000		3.378996
0.115000		0.740000		3.491584
0.116000		0.740000		3.606842
0.117000		0.740000		3.724795
0.118000		0.740000		3.845469
0.119000		0.740000		3.968887
0.120000		0.740000		4.095072
0.121000		0.740000		4.224047
0.122000		0.740000		4.355833
0.123000		0.740000		4.490450
0.124000		0.740000		4.627920
0.125000		0.740000		4.768262
0.126000		0.740000		4.911493
0.127000		0.740000		5.057633
0.128000		0.740000		5.206699
0.129000		0.740000		5.358707
0.130000		0.740000		5.513674
0.131000		0.740000		5.671616
0.132000		0.740000		5.832547
0.133000		0.740000		5.996484
0.134000		0.740000		6.163439
0.135000		0.740000		6.333427
0.136000		0.740000		6.506461
0.137000		0.740000		6.682554
0.138000		0.740000		6.861718
0.139000		0.740000		7.043968
0.140000		0.740000		7.229314
0.141000		0.740000		7.417768
0.142000		0.740000		7.609342
0.143000		0.740000		7.804048
0.144000		0.740000		8.001897
0.145000		0.740000		8.202901
0.146000		0.740000		8.407070
0.147000		0.740000		8.614416
0.148000		0.740000		8.824950
0.149000		0.740000		9.038683
0.150000		0.740000		9.255626
0.151000		0.740000		9.475791
0.152000		0.740000		9.699189
0.153000		0.740000		9.925832
0.154000		0.740000		10.155730
0.155000		0.740000		10.388896
0.156000		0.740000		10.625342
0.157000		0.740000		10.865080
0.158000		0.740000		11.108123
0.159000		0.740000		11.354482
0.160000		0.740000		11.604171
0.161000		0.740000		11.857204
0.162000		0.740000		12.113593
0.163000		0.740000		12.373352
0.164000		0.740000		12.636496
0.165000		0.740000		12.903038
0.166000		0.740000		13.172995
0.167000		0.740000		13.446381
0.168000		0.740000		13.723211
0.169000		0.740000		14.003502
0.170000		0.740000		14.287270
0.171000		0.740000		14.574531
0.172000		0.740000		14.865304
